Time[s],Pos_x(left)[m],Pos_y(up)[m],Pos_z(forward)[m]
4.833,-0.028,0.373,-0.097,
4.867,-0.029,0.37,-0.107,
4.9,-0.031,0.367,-0.116,
4.933,-0.032,0.364,-0.125,
4.967,-0.033,0.361,-0.134,
5,-0.034,0.359,-0.141,
5.033,-0.035,0.356,-0.147,
5.067,-0.035,0.353,-0.154,
5.1,-0.035,0.35,-0.161,
5.133,-0.034,0.347,-0.168,
5.167,-0.033,0.344,-0.175,
5.2,-0.033,0.34,-0.182,
5.233,-0.033,0.336,-0.19,
5.267,-0.034,0.331,-0.197,
5.3,-0.035,0.327,-0.203,
5.333,-0.036,0.323,-0.209,
5.367,-0.035,0.319,-0.215,
5.4,-0.036,0.315,-0.221,
5.433,-0.037,0.311,-0.227,
5.467,-0.038,0.307,-0.233,
5.5,-0.039,0.303,-0.239,
5.533,-0.04,0.3,-0.244,
5.567,-0.04,0.296,-0.248,
5.6,-0.04,0.292,-0.253,
5.633,-0.042,0.287,-0.258,
5.667,-0.043,0.281,-0.265,
5.7,-0.045,0.275,-0.27,
5.733,-0.046,0.269,-0.275,
5.767,-0.047,0.266,-0.278,
5.8,-0.048,0.264,-0.279,
5.833,-0.048,0.264,-0.28,
5.867,-0.049,0.264,-0.279,
5.9,-0.05,0.265,-0.277,
5.933,-0.05,0.267,-0.276,
5.967,-0.051,0.268,-0.274,
6,-0.05,0.27,-0.273,
6.033,-0.05,0.272,-0.27,
6.067,-0.05,0.274,-0.269,
6.1,-0.051,0.275,-0.268,
6.133,-0.052,0.275,-0.267,
6.167,-0.053,0.275,-0.267,
6.2,-0.054,0.276,-0.266,
6.233,-0.055,0.276,-0.266,
6.267,-0.056,0.275,-0.266,
6.3,-0.056,0.275,-0.266,
6.333,-0.057,0.275,-0.266,
6.367,-0.057,0.275,-0.266,
6.4,-0.058,0.275,-0.266,
6.433,-0.058,0.275,-0.266,
6.467,-0.058,0.275,-0.266,
6.5,-0.058,0.275,-0.265,
6.533,-0.059,0.276,-0.265,
6.567,-0.058,0.276,-0.265,
6.6,-0.058,0.276,-0.264,
6.633,-0.058,0.277,-0.264,
6.667,-0.058,0.277,-0.264,
6.7,-0.058,0.277,-0.264,
6.733,-0.058,0.276,-0.264,
6.767,-0.057,0.276,-0.265,
6.8,-0.057,0.276,-0.265,
6.833,-0.057,0.276,-0.265,
6.867,-0.057,0.276,-0.265,
6.9,-0.057,0.276,-0.265,
6.933,-0.057,0.276,-0.265,
6.967,-0.057,0.276,-0.265,
7,-0.057,0.276,-0.265,
7.033,-0.057,0.276,-0.265,
7.067,-0.057,0.276,-0.265,
7.1,-0.057,0.276,-0.265,
7.133,-0.057,0.276,-0.265,
7.167,-0.057,0.276,-0.265,
7.2,-0.057,0.276,-0.265,
7.233,-0.057,0.276,-0.265,
7.267,-0.058,0.276,-0.265,
7.3,-0.058,0.276,-0.265,
7.333,-0.058,0.276,-0.265,
7.367,-0.058,0.276,-0.265,
7.4,-0.058,0.276,-0.265,
7.433,-0.058,0.276,-0.265,
7.467,-0.058,0.276,-0.265,
7.5,-0.058,0.276,-0.265,
7.533,-0.058,0.276,-0.265,
7.567,-0.058,0.276,-0.265,
7.6,-0.058,0.276,-0.265,
7.633,-0.058,0.276,-0.265,
7.667,-0.058,0.276,-0.265,
7.7,-0.058,0.276,-0.265,
7.733,-0.058,0.276,-0.265,
7.767,-0.058,0.276,-0.265,
7.8,-0.058,0.276,-0.265,
7.833,-0.058,0.276,-0.265,
7.867,-0.058,0.275,-0.266,
7.9,-0.058,0.274,-0.267,
7.933,-0.057,0.274,-0.267,
7.967,-0.057,0.276,-0.266,
8,-0.057,0.275,-0.266,
8.033,-0.057,0.274,-0.267,
8.067,-0.057,0.272,-0.269,
8.1,-0.057,0.27,-0.27,
8.133,-0.058,0.268,-0.272,
8.167,-0.058,0.267,-0.273,
8.2,-0.058,0.266,-0.274,
8.233,-0.056,0.267,-0.273,
8.267,-0.055,0.269,-0.272,
8.3,-0.054,0.272,-0.269,
8.333,-0.053,0.277,-0.265,
8.367,-0.051,0.282,-0.26,
8.4,-0.049,0.288,-0.254,
8.433,-0.047,0.293,-0.247,
8.467,-0.045,0.299,-0.24,
8.5,-0.042,0.306,-0.232,
8.533,-0.04,0.312,-0.224,
8.567,-0.038,0.317,-0.216,
8.6,-0.037,0.323,-0.207,
8.633,-0.035,0.329,-0.198,
8.667,-0.034,0.335,-0.189,
8.7,-0.033,0.34,-0.179,
8.733,-0.032,0.345,-0.17,
8.767,-0.031,0.349,-0.162,
8.8,-0.03,0.352,-0.153,
8.833,-0.028,0.355,-0.146,
8.867,-0.026,0.358,-0.139,
8.9,-0.024,0.362,-0.13,
8.933,-0.021,0.365,-0.121,
8.967,-0.018,0.369,-0.109,
9,-0.015,0.373,-0.097,
9.033,-0.013,0.376,-0.084,
9.067,-0.012,0.379,-0.073,
9.1,-0.011,0.381,-0.061,
9.133,-0.01,0.383,-0.049,
9.167,-0.009,0.384,-0.036,
9.2,-0.007,0.385,-0.023,
9.233,-0.005,0.386,-0.012,
9.267,-0.005,0.386,-0.002,
9.3,-0.005,0.385,0.004,
9.333,-0.005,0.385,0.006,
9.367,-0.005,0.385,0.005,
9.4,-0.006,0.385,0.004,
9.433,-0.007,0.385,0.001,
9.467,-0.009,0.385,-0.004,
9.5,-0.01,0.385,-0.008,
9.533,-0.011,0.385,-0.013,
9.567,-0.012,0.385,-0.017,
9.6,-0.013,0.384,-0.02,
9.633,-0.014,0.384,-0.022,
9.667,-0.015,0.384,-0.023,
9.7,-0.016,0.384,-0.022,
9.733,-0.017,0.384,-0.021,
9.767,-0.017,0.384,-0.019,
9.8,-0.018,0.384,-0.016,
9.833,-0.017,0.385,-0.014,
9.867,-0.017,0.385,-0.012,
9.9,-0.017,0.385,-0.01,
9.933,-0.017,0.385,-0.009,
