Time[s],Pos_x(left)[m],Pos_y(up)[m],Pos_z(forward)[m]
5.833,-0.002,0.229,-0.009,
5.867,-0.003,0.229,-0.009,
5.9,-0.005,0.229,-0.01,
5.933,-0.006,0.229,-0.01,
5.967,-0.007,0.229,-0.01,
6,-0.01,0.229,-0.01,
6.033,-0.012,0.229,-0.011,
6.067,-0.014,0.228,-0.011,
6.1,-0.016,0.228,-0.011,
6.133,-0.018,0.228,-0.011,
6.167,-0.021,0.228,-0.01,
6.2,-0.022,0.228,-0.01,
6.233,-0.025,0.227,-0.01,
6.267,-0.027,0.227,-0.01,
6.3,-0.029,0.227,-0.011,
6.333,-0.032,0.226,-0.011,
6.367,-0.034,0.226,-0.011,
6.4,-0.036,0.226,-0.011,
6.433,-0.038,0.225,-0.011,
6.467,-0.039,0.225,-0.011,
6.5,-0.041,0.225,-0.011,
6.533,-0.043,0.224,-0.011,
6.567,-0.044,0.224,-0.011,
6.6,-0.045,0.224,-0.01,
6.633,-0.047,0.223,-0.01,
6.667,-0.047,0.223,-0.01,
6.7,-0.048,0.223,-0.01,
6.733,-0.048,0.223,-0.01,
6.767,-0.048,0.223,-0.011,
6.8,-0.048,0.223,-0.011,
6.833,-0.048,0.223,-0.011,
6.867,-0.047,0.223,-0.012,
6.9,-0.046,0.224,-0.012,
6.933,-0.045,0.224,-0.013,
6.967,-0.043,0.224,-0.014,
7,-0.042,0.224,-0.015,
7.033,-0.04,0.225,-0.015,
7.067,-0.038,0.225,-0.016,
7.1,-0.035,0.225,-0.016,
7.133,-0.033,0.226,-0.016,
7.167,-0.03,0.226,-0.016,
7.2,-0.027,0.227,-0.016,
7.233,-0.025,0.227,-0.016,
7.267,-0.022,0.227,-0.016,
7.3,-0.02,0.228,-0.016,
7.333,-0.017,0.228,-0.016,
7.367,-0.015,0.228,-0.016,
7.4,-0.012,0.228,-0.015,
7.433,-0.01,0.229,-0.014,
7.467,-0.007,0.229,-0.013,
7.5,-0.004,0.229,-0.012,
7.533,-0.002,0.229,-0.011,
7.567,-0.001,0.229,-0.01,
7.6,0.001,0.229,-0.01,
7.633,0.003,0.229,-0.009,
7.667,0.005,0.229,-0.009,
7.7,0.006,0.229,-0.008,
7.733,0.008,0.229,-0.007,
7.767,0.009,0.229,-0.007,
7.8,0.011,0.229,-0.006,
7.833,0.012,0.229,-0.006,
7.867,0.012,0.229,-0.006,
7.9,0.013,0.229,-0.006,
7.933,0.013,0.229,-0.005,
7.967,0.013,0.229,-0.005,
8,0.013,0.229,-0.005,
8.033,0.012,0.229,-0.005,
8.067,0.012,0.229,-0.005,
8.1,0.011,0.229,-0.005,
8.133,0.01,0.229,-0.006,
8.167,0.009,0.229,-0.006,
8.2,0.007,0.229,-0.006,
8.233,0.006,0.229,-0.006,
8.267,0.004,0.229,-0.007,
8.3,0.002,0.229,-0.007,
8.333,-0.001,0.229,-0.008,
8.367,-0.003,0.229,-0.009,
8.4,-0.006,0.229,-0.009,
8.433,-0.008,0.229,-0.01,
8.467,-0.011,0.229,-0.01,
8.5,-0.013,0.228,-0.01,
8.533,-0.015,0.228,-0.01,
8.567,-0.017,0.228,-0.011,
8.6,-0.019,0.228,-0.011,
8.633,-0.021,0.228,-0.012,
8.667,-0.024,0.227,-0.013,
8.7,-0.026,0.227,-0.014,
8.733,-0.028,0.227,-0.014,
8.767,-0.031,0.226,-0.015,
8.8,-0.033,0.226,-0.015,
8.833,-0.034,0.226,-0.015,
8.867,-0.036,0.225,-0.015,
8.9,-0.037,0.225,-0.014,
8.933,-0.039,0.225,-0.014,
8.967,-0.04,0.225,-0.014,
9,-0.041,0.225,-0.013,
9.033,-0.042,0.224,-0.013,
9.067,-0.043,0.224,-0.012,
9.1,-0.043,0.224,-0.012,
9.133,-0.043,0.224,-0.012,
9.167,-0.044,0.224,-0.011,
9.2,-0.044,0.224,-0.011,
9.233,-0.043,0.224,-0.011,
9.267,-0.043,0.224,-0.011,
9.3,-0.043,0.224,-0.011,
