Time[s],Pos_x(left)[m],Pos_y(up)[m],Pos_z(forward)[m]
0,0.024,0.228,0.002,
0.033,0.026,0.227,0.003,
0.067,0.028,0.227,0.003,
0.1,0.03,0.227,0.003,
0.133,0.032,0.226,0.003,
0.167,0.035,0.226,0.003,
0.2,0.037,0.226,0.003,
0.233,0.039,0.225,0.003,
0.267,0.04,0.225,0.004,
0.3,0.042,0.225,0.004,
0.333,0.043,0.224,0.004,
0.367,0.045,0.224,0.004,
0.4,0.046,0.224,0.004,
0.433,0.046,0.224,0.003,
0.467,0.047,0.224,0.003,
0.5,0.048,0.223,0.002,
0.533,0.048,0.223,0.002,
0.567,0.048,0.223,0.001,
0.6,0.048,0.223,0.001,
0.633,0.048,0.223,0.001,
0.667,0.048,0.223,0,
0.7,0.047,0.224,0,
0.733,0.047,0.224,-0.001,
0.767,0.046,0.224,-0.001,
0.8,0.045,0.224,-0.002,
0.833,0.044,0.224,-0.003,
0.867,0.043,0.225,-0.004,
0.9,0.042,0.225,-0.005,
0.933,0.041,0.225,-0.005,
0.967,0.039,0.225,-0.006,
1,0.038,0.226,-0.005,
1.033,0.037,0.226,-0.005,
1.067,0.035,0.226,-0.005,
1.1,0.033,0.226,-0.004,
1.133,0.032,0.227,-0.004,
1.167,0.03,0.227,-0.004,
1.2,0.028,0.227,-0.004,
1.233,0.026,0.228,-0.004,
1.267,0.024,0.228,-0.004,
1.3,0.022,0.228,-0.005,
1.333,0.02,0.228,-0.005,
1.367,0.018,0.228,-0.005,
1.4,0.016,0.229,-0.005,
1.433,0.014,0.229,-0.005,
1.467,0.013,0.229,-0.005,
1.5,0.011,0.229,-0.004,
1.533,0.009,0.229,-0.004,
1.567,0.008,0.229,-0.005,
1.6,0.006,0.229,-0.005,
1.633,0.004,0.229,-0.005,
1.667,0.003,0.229,-0.005,
1.7,0.003,0.229,-0.005,
1.733,0.002,0.229,-0.004,
1.767,0.002,0.229,-0.004,
1.8,0.002,0.229,-0.004,
1.833,0.002,0.229,-0.004,
1.867,0.002,0.229,-0.003,
1.9,0.002,0.229,-0.003,
1.933,0.003,0.229,-0.002,
1.967,0.003,0.229,-0.002,
2,0.004,0.229,-0.002,
2.033,0.005,0.229,-0.002,
2.067,0.006,0.229,-0.002,
2.1,0.007,0.229,-0.001,
2.133,0.009,0.229,-0.001,
2.167,0.01,0.229,-0.001,
2.2,0.011,0.229,-0.001,
2.233,0.013,0.229,-0.002,
2.267,0.014,0.229,-0.002,
2.3,0.015,0.229,-0.002,
2.333,0.017,0.229,-0.002,
2.367,0.018,0.228,-0.003,
2.4,0.02,0.228,-0.003,
2.433,0.021,0.228,-0.003,
2.467,0.023,0.228,-0.003,
2.5,0.025,0.228,-0.002,
2.533,0.027,0.227,-0.002,
2.567,0.029,0.227,-0.002,
2.6,0.03,0.227,-0.002,
2.633,0.032,0.227,-0.002,
2.667,0.034,0.226,-0.002,
2.7,0.036,0.226,-0.002,
2.733,0.038,0.226,-0.001,
2.767,0.039,0.225,-0,
2.8,0.041,0.225,0,
2.833,0.043,0.225,0.001,
2.867,0.045,0.224,0.001,
2.9,0.046,0.224,0.002,
2.933,0.047,0.224,0.002,
2.967,0.048,0.223,0.002,
3,0.049,0.223,0.003,
3.033,0.05,0.223,0.003,
3.067,0.05,0.223,0.003,
3.1,0.051,0.223,0.003,
3.133,0.051,0.223,0.004,
3.167,0.051,0.223,0.004,
3.2,0.052,0.223,0.004,
3.233,0.051,0.223,0.004,
3.267,0.051,0.223,0.004,
3.3,0.051,0.223,0.004,
3.333,0.05,0.223,0.002,
3.367,0.049,0.223,0.001,
3.4,0.047,0.224,0.001,
3.433,0.046,0.224,0,
3.467,0.044,0.224,-0,
3.5,0.042,0.225,-0.001,
3.533,0.04,0.225,-0,
3.567,0.038,0.226,-0,
3.6,0.036,0.226,0.001,
3.633,0.035,0.226,0.001,
3.667,0.033,0.227,0.001,
3.7,0.031,0.227,0.001,
3.733,0.03,0.227,0.002,
3.767,0.028,0.227,0.002,
3.8,0.026,0.228,0.002,
3.833,0.024,0.228,0.001,
3.867,0.023,0.228,0.001,
3.9,0.021,0.228,0,
3.933,0.019,0.228,-0.001,
3.967,0.017,0.229,-0.001,
4,0.016,0.229,-0.002,
4.033,0.014,0.229,-0.003,
4.067,0.012,0.229,-0.003,
4.1,0.011,0.229,-0.004,
4.133,0.009,0.229,-0.004,
4.167,0.008,0.229,-0.004,
4.2,0.007,0.229,-0.004,
4.233,0.006,0.229,-0.004,
4.267,0.006,0.229,-0.004,
4.3,0.005,0.229,-0.004,
4.333,0.005,0.229,-0.004,
4.367,0.004,0.229,-0.003,
4.4,0.003,0.229,-0.003,
4.433,0.003,0.229,-0.003,
4.467,0.002,0.229,-0.003,
4.5,0.001,0.229,-0.003,
4.533,-0.001,0.229,-0.004,
4.567,-0.002,0.229,-0.004,
4.6,-0.004,0.229,-0.004,
4.633,-0.006,0.229,-0.003,
4.667,-0.008,0.229,-0.003,
4.7,-0.01,0.229,-0.003,
4.733,-0.012,0.229,-0.002,
4.767,-0.014,0.229,-0.002,
4.8,-0.016,0.228,-0.002,
4.833,-0.017,0.228,-0.001,
4.867,-0.019,0.228,-0.001,
4.9,-0.02,0.228,-0,
4.933,-0.022,0.228,0,
4.967,-0.023,0.228,0.001,
5,-0.024,0.227,0.001,
5.033,-0.026,0.227,0.001,
5.067,-0.027,0.227,0.001,
5.1,-0.028,0.227,0.001,
5.133,-0.029,0.227,0.001,
5.167,-0.03,0.227,0.002,
5.2,-0.031,0.226,0.002,
5.233,-0.031,0.226,0.002,
5.267,-0.031,0.226,0.001,
5.3,-0.031,0.226,0.001,
5.333,-0.03,0.227,0,
5.367,-0.03,0.227,-0.001,
5.4,-0.029,0.227,-0.002,
5.433,-0.028,0.227,-0.003,
5.467,-0.026,0.227,-0.005,
5.5,-0.025,0.227,-0.007,
5.533,-0.024,0.227,-0.009,
5.567,-0.023,0.228,-0.011,
5.6,-0.021,0.228,-0.011,
5.633,-0.02,0.228,-0.011,
5.667,-0.018,0.228,-0.011,
5.7,-0.016,0.228,-0.011,
5.733,-0.014,0.228,-0.011,
5.767,-0.013,0.229,-0.011,
5.8,-0.011,0.229,-0.011,
5.833,-0.009,0.229,-0.011,
5.867,-0.008,0.229,-0.011,
5.9,-0.007,0.229,-0.01,
5.933,-0.005,0.229,-0.01,
5.967,-0.004,0.229,-0.01,
6,-0.003,0.229,-0.01,
6.033,-0.002,0.229,-0.009,
6.067,-0.001,0.229,-0.009,
6.1,0,0.229,-0.008,
6.133,0.001,0.229,-0.008,
6.167,0.002,0.229,-0.008,
6.2,0.003,0.229,-0.007,
6.233,0.004,0.229,-0.007,
6.267,0.004,0.229,-0.007,
6.3,0.005,0.229,-0.007,
6.333,0.005,0.229,-0.006,
6.367,0.005,0.229,-0.006,
6.4,0.006,0.229,-0.006,
6.433,0.006,0.229,-0.005,
6.467,0.006,0.229,-0.005,
6.5,0.006,0.229,-0.005,
6.533,0.006,0.229,-0.005,
6.567,0.006,0.229,-0.005,
6.6,0.006,0.229,-0.005,
6.633,0.005,0.229,-0.005,
6.667,0.005,0.229,-0.005,
6.7,0.004,0.229,-0.005,
6.733,0.003,0.229,-0.005,
6.767,0.003,0.229,-0.006,
6.8,0.002,0.229,-0.006,
6.833,0.001,0.229,-0.006,
6.867,-0,0.229,-0.006,
6.9,-0.001,0.229,-0.007,
6.933,-0.003,0.229,-0.007,
6.967,-0.004,0.229,-0.007,
7,-0.005,0.229,-0.007,
7.033,-0.006,0.229,-0.007,
7.067,-0.008,0.229,-0.007,
7.1,-0.01,0.229,-0.008,
7.133,-0.012,0.229,-0.007,
7.167,-0.014,0.229,-0.007,
7.2,-0.016,0.228,-0.007,
7.233,-0.018,0.228,-0.007,
7.267,-0.02,0.228,-0.007,
7.3,-0.022,0.228,-0.007,
7.333,-0.023,0.228,-0.007,
7.367,-0.025,0.227,-0.006,
7.4,-0.027,0.227,-0.005,
7.433,-0.028,0.227,-0.005,
7.467,-0.03,0.227,-0.004,
7.5,-0.031,0.227,-0.004,
7.533,-0.033,0.226,-0.003,
7.567,-0.034,0.226,-0.002,
7.6,-0.036,0.226,-0.001,
7.633,-0.037,0.226,-0.001,
7.667,-0.038,0.225,-0,
7.7,-0.039,0.225,0,
7.733,-0.039,0.225,0.001,
7.767,-0.04,0.225,0.001,
7.8,-0.04,0.225,0.001,
7.833,-0.039,0.225,0.001,
7.867,-0.039,0.225,0.001,
7.9,-0.038,0.225,0.001,
7.933,-0.037,0.225,-0,
7.967,-0.036,0.226,-0.002,
8,-0.035,0.226,-0.003,
8.033,-0.033,0.226,-0.006,
8.067,-0.031,0.226,-0.008,
8.1,-0.029,0.227,-0.011,
8.133,-0.027,0.227,-0.012,
8.167,-0.025,0.227,-0.014,
8.2,-0.022,0.227,-0.015,
8.233,-0.02,0.227,-0.016,
8.267,-0.018,0.228,-0.017,
8.3,-0.016,0.228,-0.017,
8.333,-0.014,0.228,-0.017,
8.367,-0.012,0.228,-0.016,
8.4,-0.01,0.228,-0.015,
8.433,-0.008,0.229,-0.014,
8.467,-0.006,0.229,-0.013,
8.5,-0.004,0.229,-0.013,
8.533,-0.002,0.229,-0.012,
8.567,0,0.229,-0.011,
8.6,0.002,0.229,-0.01,
8.633,0.004,0.229,-0.009,
8.667,0.006,0.229,-0.009,
8.7,0.007,0.229,-0.008,
8.733,0.009,0.229,-0.008,
8.767,0.011,0.229,-0.007,
8.8,0.012,0.229,-0.007,
8.833,0.013,0.229,-0.006,
8.867,0.014,0.229,-0.006,
8.9,0.014,0.229,-0.005,
8.933,0.015,0.229,-0.005,
8.967,0.016,0.229,-0.005,
9,0.016,0.229,-0.005,
9.033,0.016,0.229,-0.006,
9.067,0.016,0.228,-0.006,
9.1,0.017,0.228,-0.006,
9.133,0.016,0.228,-0.006,
9.167,0.016,0.229,-0.006,
9.2,0.016,0.229,-0.006,
9.233,0.015,0.229,-0.006,
9.267,0.015,0.229,-0.006,
9.3,0.014,0.229,-0.006,
9.333,0.013,0.229,-0.007,
9.367,0.012,0.229,-0.007,
9.4,0.011,0.229,-0.007,
9.433,0.011,0.229,-0.007,
9.467,0.01,0.229,-0.007,
9.5,0.009,0.229,-0.007,
9.533,0.008,0.229,-0.007,
9.567,0.007,0.229,-0.006,
9.6,0.006,0.229,-0.006,
9.633,0.006,0.229,-0.005,
9.667,0.005,0.229,-0.005,
9.7,0.004,0.229,-0.005,
9.733,0.004,0.229,-0.004,
9.767,0.004,0.229,-0.004,
9.8,0.003,0.229,-0.004,
9.833,0.003,0.229,-0.003,
9.867,0.003,0.229,-0.003,
9.9,0.003,0.229,-0.003,
9.933,0.003,0.229,-0.002,
