Time[s],Pos_x(left)[m],Pos_y(up)[m],Pos_z(forward)[m]
0,0.026,0.447,0.197,
0.01,0.026,0.447,0.197,
0.02,0.026,0.447,0.197,
0.03,0.026,0.447,0.197,
0.04,0.026,0.447,0.197,
0.05,0.027,0.447,0.197,
0.06,0.027,0.447,0.197,
0.07,0.027,0.447,0.196,
0.08,0.027,0.447,0.196,
0.09,0.028,0.447,0.196,
0.1,0.028,0.447,0.196,
0.11,0.028,0.447,0.197,
0.12,0.028,0.446,0.197,
0.13,0.029,0.446,0.197,
0.14,0.029,0.446,0.196,
0.15,0.029,0.447,0.196,
0.16,0.03,0.447,0.196,
0.17,0.03,0.447,0.196,
0.18,0.03,0.447,0.196,
0.19,0.03,0.447,0.195,
0.2,0.03,0.447,0.195,
0.21,0.03,0.447,0.195,
0.22,0.031,0.447,0.195,
0.23,0.031,0.447,0.194,
0.24,0.031,0.447,0.194,
0.25,0.031,0.447,0.194,
0.26,0.031,0.448,0.194,
0.27,0.031,0.448,0.194,
0.28,0.03,0.448,0.193,
0.29,0.03,0.448,0.193,
0.3,0.03,0.448,0.193,
0.31,0.03,0.448,0.192,
0.32,0.03,0.448,0.192,
0.33,0.029,0.449,0.192,
0.34,0.029,0.449,0.192,
0.35,0.029,0.449,0.191,
0.36,0.029,0.449,0.191,
0.37,0.028,0.449,0.191,
0.38,0.028,0.449,0.191,
0.39,0.028,0.449,0.191,
0.4,0.027,0.449,0.191,
0.41,0.027,0.449,0.19,
0.42,0.026,0.449,0.19,
0.43,0.026,0.449,0.19,
0.44,0.026,0.449,0.19,
0.45,0.025,0.449,0.19,
0.46,0.025,0.45,0.19,
0.47,0.025,0.45,0.19,
0.48,0.024,0.45,0.189,
0.49,0.024,0.45,0.189,
0.5,0.024,0.45,0.189,
0.51,0.023,0.45,0.189,
0.52,0.023,0.45,0.189,
0.53,0.023,0.45,0.189,
0.54,0.022,0.45,0.189,
0.55,0.022,0.45,0.188,
0.56,0.022,0.45,0.188,
0.57,0.021,0.45,0.188,
0.58,0.021,0.45,0.188,
0.59,0.021,0.45,0.188,
0.6,0.021,0.45,0.188,
0.61,0.02,0.45,0.188,
0.62,0.02,0.45,0.188,
0.63,0.02,0.45,0.188,
0.64,0.02,0.45,0.188,
0.65,0.02,0.45,0.188,
0.66,0.02,0.45,0.188,
0.67,0.02,0.45,0.188,
0.68,0.019,0.45,0.188,
0.69,0.019,0.45,0.188,
0.7,0.019,0.45,0.188,
0.71,0.019,0.45,0.188,
0.72,0.019,0.45,0.189,
0.73,0.019,0.45,0.189,
0.74,0.019,0.45,0.189,
0.75,0.019,0.45,0.189,
0.76,0.019,0.45,0.189,
0.77,0.019,0.45,0.189,
0.78,0.018,0.45,0.189,
0.79,0.018,0.45,0.189,
0.8,0.018,0.45,0.189,
0.81,0.018,0.45,0.189,
0.82,0.018,0.45,0.189,
0.83,0.018,0.45,0.189,
0.84,0.018,0.45,0.189,
0.85,0.018,0.45,0.189,
0.86,0.018,0.45,0.189,
0.87,0.018,0.45,0.19,
0.88,0.018,0.45,0.19,
0.89,0.018,0.45,0.19,
0.9,0.018,0.45,0.19,
0.91,0.018,0.45,0.19,
0.92,0.018,0.45,0.19,
0.93,0.018,0.45,0.19,
0.94,0.018,0.45,0.19,
0.95,0.018,0.45,0.19,
0.96,0.018,0.45,0.19,
0.97,0.018,0.45,0.19,
0.98,0.018,0.45,0.19,
0.99,0.018,0.45,0.19,
1,0.018,0.45,0.19,
1.01,0.018,0.45,0.19,
1.02,0.018,0.45,0.19,
1.03,0.018,0.45,0.19,
1.04,0.018,0.45,0.19,
1.05,0.018,0.45,0.19,
1.06,0.018,0.45,0.19,
1.07,0.018,0.45,0.19,
1.08,0.018,0.45,0.19,
1.09,0.018,0.45,0.19,
1.1,0.018,0.45,0.19,
1.11,0.019,0.45,0.19,
1.12,0.019,0.45,0.19,
1.13,0.019,0.45,0.19,
1.14,0.019,0.45,0.19,
1.15,0.019,0.45,0.19,
1.16,0.019,0.45,0.19,
1.17,0.019,0.45,0.19,
1.18,0.019,0.449,0.19,
1.19,0.019,0.449,0.19,
1.2,0.019,0.449,0.19,
1.21,0.019,0.449,0.19,
1.22,0.018,0.449,0.19,
1.23,0.018,0.449,0.19,
1.24,0.018,0.449,0.19,
1.25,0.018,0.449,0.19,
1.26,0.018,0.449,0.19,
1.27,0.018,0.449,0.19,
1.28,0.018,0.449,0.19,
1.29,0.018,0.449,0.19,
1.3,0.018,0.449,0.19,
1.31,0.018,0.449,0.19,
1.32,0.018,0.449,0.19,
1.33,0.018,0.449,0.19,
1.34,0.018,0.449,0.19,
1.35,0.018,0.449,0.19,
1.36,0.018,0.449,0.19,
1.37,0.018,0.449,0.19,
1.38,0.018,0.449,0.19,
1.39,0.018,0.449,0.19,
1.4,0.018,0.449,0.19,
