Time[s],Pos_x(left)[m],Pos_y(up)[m],Pos_z(forward)[m]
0,0.024,0.361,0.15,
0.01,0.024,0.361,0.15,
0.02,0.024,0.361,0.15,
0.03,0.024,0.361,0.149,
0.04,0.025,0.361,0.149,
0.05,0.025,0.361,0.149,
0.06,0.025,0.361,0.149,
0.07,0.025,0.361,0.149,
0.08,0.025,0.361,0.149,
0.09,0.026,0.361,0.149,
0.1,0.026,0.361,0.149,
0.11,0.026,0.361,0.149,
0.12,0.026,0.361,0.149,
0.13,0.026,0.361,0.149,
0.14,0.027,0.361,0.149,
0.15,0.027,0.361,0.149,
0.16,0.027,0.361,0.149,
0.17,0.027,0.361,0.148,
0.18,0.027,0.361,0.148,
0.19,0.027,0.361,0.148,
0.2,0.028,0.361,0.148,
0.21,0.028,0.361,0.148,
0.22,0.028,0.361,0.147,
0.23,0.028,0.362,0.147,
0.24,0.028,0.362,0.147,
0.25,0.028,0.362,0.147,
0.26,0.028,0.362,0.147,
0.27,0.028,0.362,0.146,
0.28,0.028,0.362,0.146,
0.29,0.028,0.362,0.146,
0.3,0.027,0.362,0.146,
0.31,0.027,0.362,0.146,
0.32,0.027,0.362,0.145,
0.33,0.027,0.362,0.145,
0.34,0.027,0.362,0.145,
0.35,0.026,0.363,0.145,
0.36,0.026,0.363,0.145,
0.37,0.026,0.363,0.144,
0.38,0.026,0.363,0.144,
0.39,0.025,0.363,0.144,
0.4,0.025,0.363,0.144,
0.41,0.025,0.363,0.144,
0.42,0.024,0.363,0.144,
0.43,0.024,0.363,0.143,
0.44,0.024,0.363,0.143,
0.45,0.024,0.363,0.143,
0.46,0.023,0.363,0.143,
0.47,0.023,0.363,0.143,
0.48,0.023,0.364,0.143,
0.49,0.023,0.364,0.143,
0.5,0.022,0.364,0.143,
0.51,0.022,0.364,0.142,
0.52,0.022,0.364,0.142,
0.53,0.022,0.364,0.142,
0.54,0.021,0.364,0.142,
0.55,0.021,0.364,0.142,
0.56,0.021,0.364,0.142,
0.57,0.021,0.364,0.142,
0.58,0.02,0.364,0.142,
0.59,0.02,0.364,0.142,
0.6,0.02,0.364,0.142,
0.61,0.02,0.364,0.142,
0.62,0.02,0.364,0.142,
0.63,0.02,0.364,0.142,
0.64,0.02,0.364,0.142,
0.65,0.02,0.364,0.142,
0.66,0.019,0.364,0.142,
0.67,0.019,0.364,0.142,
0.68,0.019,0.364,0.142,
0.69,0.019,0.364,0.142,
0.7,0.019,0.364,0.142,
0.71,0.019,0.364,0.142,
0.72,0.019,0.364,0.142,
0.73,0.019,0.364,0.142,
0.74,0.019,0.364,0.142,
0.75,0.019,0.364,0.142,
0.76,0.018,0.364,0.142,
0.77,0.018,0.364,0.142,
0.78,0.018,0.364,0.142,
0.79,0.018,0.364,0.142,
0.8,0.018,0.364,0.142,
0.81,0.018,0.364,0.142,
0.82,0.018,0.364,0.142,
0.83,0.018,0.364,0.142,
