Time[s],Pos_x(left)[m],Pos_y(up)[m],Pos_z(forward)[m]
0,-0.004,0.486,0.017,
0.033,-0.004,0.486,0.018,
0.067,-0.005,0.486,0.02,
0.1,-0.005,0.485,0.022,
0.133,-0.006,0.485,0.025,
0.167,-0.006,0.485,0.028,
0.2,-0.007,0.484,0.031,
0.233,-0.007,0.484,0.034,
0.267,-0.008,0.483,0.038,
0.3,-0.008,0.482,0.042,
0.333,-0.009,0.482,0.046,
0.367,-0.01,0.481,0.05,
0.4,-0.01,0.48,0.053,
0.433,-0.01,0.479,0.057,
0.467,-0.011,0.478,0.06,
0.5,-0.011,0.478,0.062,
0.533,-0.012,0.477,0.063,
0.567,-0.012,0.477,0.065,
0.6,-0.013,0.477,0.066,
0.633,-0.013,0.477,0.067,
0.667,-0.014,0.476,0.07,
0.7,-0.015,0.475,0.074,
0.733,-0.015,0.474,0.078,
0.767,-0.016,0.472,0.084,
0.8,-0.017,0.47,0.09,
0.833,-0.017,0.468,0.097,
0.867,-0.018,0.464,0.108,
0.9,-0.018,0.461,0.117,
0.933,-0.019,0.458,0.123,
0.967,-0.019,0.456,0.129,
1,-0.018,0.455,0.134,
1.033,-0.018,0.453,0.137,
1.067,-0.018,0.452,0.14,
1.1,-0.017,0.451,0.144,
1.133,-0.017,0.45,0.146,
1.167,-0.017,0.449,0.149,
1.2,-0.017,0.448,0.152,
1.233,-0.017,0.447,0.154,
1.267,-0.017,0.446,0.156,
1.3,-0.017,0.446,0.158,
1.333,-0.017,0.446,0.159,
1.367,-0.017,0.445,0.16,
1.4,-0.017,0.445,0.161,
1.433,-0.017,0.445,0.162,
1.467,-0.016,0.445,0.161,
1.5,-0.016,0.445,0.16,
1.533,-0.015,0.446,0.159,
1.567,-0.015,0.446,0.158,
1.6,-0.015,0.447,0.157,
1.633,-0.015,0.447,0.156,
1.667,-0.015,0.448,0.156,
1.7,-0.015,0.448,0.155,
1.733,-0.014,0.448,0.155,
1.767,-0.014,0.449,0.154,
1.8,-0.013,0.45,0.153,
1.833,-0.013,0.451,0.152,
1.867,-0.012,0.452,0.152,
1.9,-0.011,0.453,0.152,
1.933,-0.011,0.454,0.15,
1.967,-0.01,0.455,0.148,
2,-0.01,0.457,0.145,
2.033,-0.009,0.458,0.142,
2.067,-0.009,0.46,0.139,
2.1,-0.008,0.461,0.136,
2.133,-0.008,0.463,0.133,
2.167,-0.007,0.464,0.13,
2.2,-0.007,0.466,0.126,
2.233,-0.007,0.467,0.122,
2.267,-0.007,0.468,0.118,
2.3,-0.007,0.47,0.114,
2.333,-0.006,0.471,0.109,
2.367,-0.006,0.472,0.103,
2.4,-0.006,0.474,0.097,
2.433,-0.005,0.475,0.09,
2.467,-0.005,0.476,0.084,
2.5,-0.005,0.478,0.078,
2.533,-0.005,0.479,0.072,
2.567,-0.004,0.48,0.065,
2.6,-0.003,0.481,0.059,
2.633,-0.003,0.483,0.054,
2.667,-0.002,0.483,0.049,
2.7,-0.001,0.484,0.044,
2.733,-0,0.485,0.038,
2.767,0,0.486,0.033,
2.8,0.001,0.486,0.028,
2.833,0.002,0.487,0.023,
2.867,0.002,0.488,0.017,
2.9,0.003,0.488,0.013,
2.933,0.004,0.488,0.009,
2.967,0.005,0.488,0.005,
3,0.005,0.489,0.001,
3.033,0.006,0.489,-0.003,
3.067,0.007,0.489,-0.006,
3.1,0.007,0.489,-0.008,
3.133,0.008,0.489,-0.011,
3.167,0.008,0.489,-0.014,
3.2,0.008,0.489,-0.016,
3.233,0.009,0.489,-0.018,
3.267,0.009,0.489,-0.02,
3.3,0.009,0.489,-0.022,
3.333,0.009,0.488,-0.024,
3.367,0.009,0.488,-0.026,
3.4,0.009,0.488,-0.027,
3.433,0.01,0.488,-0.028,
3.467,0.011,0.488,-0.03,
3.5,0.011,0.487,-0.032,
3.533,0.011,0.487,-0.036,
3.567,0.011,0.487,-0.039,
3.6,0.01,0.486,-0.044,
3.633,0.01,0.486,-0.048,
3.667,0.01,0.485,-0.051,
3.7,0.009,0.485,-0.054,
3.733,0.009,0.484,-0.058,
3.767,0.009,0.484,-0.062,
3.8,0.009,0.483,-0.066,
3.833,0.009,0.483,-0.071,
3.867,0.009,0.482,-0.075,
3.9,0.01,0.481,-0.079,
3.933,0.01,0.48,-0.083,
3.967,0.011,0.48,-0.087,
4,0.011,0.479,-0.09,
4.033,0.012,0.479,-0.093,
4.067,0.012,0.478,-0.095,
4.1,0.012,0.478,-0.098,
4.133,0.012,0.477,-0.1,
4.167,0.013,0.477,-0.102,
4.2,0.013,0.476,-0.104,
4.233,0.013,0.476,-0.106,
4.267,0.014,0.475,-0.108,
4.3,0.014,0.475,-0.109,
4.333,0.015,0.475,-0.11,
4.367,0.015,0.475,-0.111,
4.4,0.015,0.474,-0.112,
4.433,0.015,0.474,-0.112,
4.467,0.015,0.474,-0.112,
4.5,0.015,0.474,-0.112,
4.533,0.015,0.474,-0.112,
4.567,0.015,0.475,-0.111,
4.6,0.015,0.475,-0.11,
4.633,0.015,0.475,-0.108,
4.667,0.015,0.476,-0.107,
4.7,0.014,0.476,-0.105,
4.733,0.014,0.476,-0.103,
4.767,0.014,0.477,-0.101,
4.8,0.014,0.478,-0.098,
4.833,0.013,0.478,-0.095,
4.867,0.013,0.479,-0.092,
4.9,0.012,0.48,-0.088,
4.933,0.012,0.48,-0.084,
4.967,0.012,0.481,-0.08,
5,0.011,0.482,-0.075,
5.033,0.011,0.483,-0.07,
5.067,0.01,0.483,-0.065,
5.1,0.009,0.484,-0.059,
5.133,0.008,0.484,-0.054,
5.167,0.007,0.485,-0.048,
5.2,0.007,0.485,-0.041,
5.233,0.006,0.486,-0.035,
5.267,0.005,0.486,-0.028,
5.3,0.004,0.486,-0.021,
5.333,0.002,0.486,-0.016,
5.367,0,0.485,-0.014,
5.4,-0.002,0.484,-0.014,
5.433,-0.004,0.484,-0.013,
5.467,-0.006,0.483,-0.009,
5.5,-0.007,0.483,-0.002,
5.533,-0.008,0.482,0.005,
5.567,-0.009,0.481,0.011,
5.6,-0.01,0.48,0.016,
5.633,-0.01,0.479,0.02,
5.667,-0.011,0.478,0.026,
5.7,-0.011,0.477,0.03,
5.733,-0.012,0.476,0.033,
5.767,-0.013,0.475,0.036,
5.8,-0.014,0.474,0.04,
5.833,-0.014,0.473,0.043,
5.867,-0.014,0.473,0.047,
5.9,-0.015,0.472,0.05,
5.933,-0.016,0.471,0.053,
5.967,-0.016,0.47,0.057,
6,-0.017,0.47,0.06,
6.033,-0.018,0.469,0.064,
6.067,-0.018,0.468,0.068,
6.1,-0.018,0.468,0.071,
6.133,-0.018,0.467,0.074,
6.167,-0.018,0.466,0.078,
6.2,-0.018,0.465,0.081,
6.233,-0.018,0.465,0.084,
6.267,-0.018,0.464,0.086,
6.3,-0.019,0.464,0.087,
6.333,-0.019,0.464,0.088,
6.367,-0.019,0.464,0.089,
6.4,-0.019,0.464,0.09,
6.433,-0.02,0.464,0.09,
6.467,-0.02,0.464,0.091,
6.5,-0.02,0.464,0.091,
6.533,-0.02,0.464,0.091,
6.567,-0.02,0.464,0.091,
6.6,-0.02,0.464,0.091,
6.633,-0.02,0.464,0.09,
6.667,-0.02,0.464,0.09,
6.7,-0.02,0.464,0.089,
6.733,-0.02,0.465,0.088,
6.767,-0.02,0.465,0.087,
6.8,-0.02,0.465,0.086,
6.833,-0.02,0.466,0.085,
6.867,-0.02,0.466,0.084,
6.9,-0.02,0.466,0.084,
6.933,-0.02,0.466,0.084,
6.967,-0.02,0.467,0.083,
7,-0.02,0.467,0.082,
7.033,-0.02,0.468,0.081,
7.067,-0.02,0.469,0.08,
7.1,-0.02,0.47,0.079,
7.133,-0.019,0.471,0.078,
7.167,-0.019,0.472,0.077,
7.2,-0.019,0.473,0.075,
7.233,-0.019,0.474,0.074,
7.267,-0.019,0.476,0.073,
7.3,-0.019,0.477,0.071,
7.333,-0.018,0.478,0.07,
7.367,-0.017,0.479,0.067,
7.4,-0.016,0.48,0.064,
7.433,-0.015,0.481,0.06,
7.467,-0.014,0.482,0.057,
7.5,-0.012,0.483,0.053,
7.533,-0.011,0.484,0.049,
7.567,-0.01,0.485,0.045,
7.6,-0.008,0.486,0.04,
7.633,-0.007,0.486,0.037,
7.667,-0.006,0.487,0.034,
7.7,-0.005,0.487,0.031,
7.733,-0.004,0.488,0.028,
7.767,-0.003,0.488,0.025,
7.8,-0.003,0.488,0.023,
7.833,-0.003,0.488,0.02,
7.867,-0.003,0.488,0.018,
7.9,-0.003,0.489,0.016,
7.933,-0.003,0.489,0.015,
7.967,-0.003,0.489,0.014,
8,-0.004,0.489,0.013,
8.033,-0.004,0.489,0.013,
8.067,-0.004,0.489,0.012,
8.1,-0.004,0.489,0.011,
8.133,-0.005,0.489,0.011,
8.167,-0.005,0.489,0.011,
8.2,-0.005,0.489,0.01,
8.233,-0.005,0.489,0.011,
8.267,-0.006,0.489,0.011,
8.3,-0.006,0.489,0.011,
8.333,-0.006,0.489,0.011,
8.367,-0.006,0.489,0.012,
8.4,-0.005,0.489,0.012,
8.433,-0.005,0.489,0.012,
8.467,-0.005,0.489,0.013,
8.5,-0.005,0.489,0.012,
8.533,-0.005,0.489,0.012,
8.567,-0.005,0.489,0.013,
8.6,-0.005,0.489,0.013,
8.633,-0.005,0.489,0.013,
8.667,-0.005,0.489,0.013,
8.7,-0.004,0.489,0.013,
8.733,-0.004,0.489,0.013,
8.767,-0.004,0.489,0.014,
8.8,-0.004,0.489,0.014,
8.833,-0.005,0.489,0.015,
8.867,-0.005,0.488,0.016,
8.9,-0.006,0.488,0.017,
8.933,-0.006,0.488,0.018,
8.967,-0.007,0.488,0.019,
9,-0.007,0.488,0.021,
9.033,-0.007,0.487,0.024,
9.067,-0.008,0.487,0.027,
9.1,-0.009,0.486,0.028,
9.133,-0.01,0.486,0.031,
9.167,-0.011,0.485,0.034,
9.2,-0.012,0.485,0.037,
9.233,-0.012,0.484,0.039,
9.267,-0.013,0.483,0.042,
9.3,-0.014,0.482,0.046,
9.333,-0.015,0.481,0.049,
9.367,-0.016,0.479,0.054,
9.4,-0.017,0.477,0.059,
9.433,-0.018,0.475,0.064,
9.467,-0.019,0.473,0.069,
9.5,-0.02,0.471,0.075,
9.533,-0.02,0.469,0.081,
9.567,-0.02,0.467,0.086,
9.6,-0.02,0.466,0.091,
9.633,-0.02,0.464,0.094,
9.667,-0.02,0.463,0.097,
9.7,-0.02,0.463,0.1,
9.733,-0.02,0.462,0.103,
9.767,-0.02,0.461,0.105,
9.8,-0.02,0.46,0.108,
9.833,-0.02,0.459,0.111,
9.867,-0.019,0.459,0.114,
9.9,-0.019,0.458,0.116,
9.933,-0.018,0.458,0.118,
