Time[s],Pos_x(left)[m],Pos_y(up)[m],Pos_z(forward)[m]
0,-0.004,0.39,-0.004,
0.033,-0.004,0.39,-0.003,
0.067,-0.004,0.39,-0.001,
0.1,-0.005,0.39,0,
0.133,-0.005,0.39,0.002,
0.167,-0.005,0.39,0.004,
0.2,-0.006,0.39,0.006,
0.233,-0.006,0.389,0.008,
0.267,-0.006,0.389,0.01,
0.3,-0.007,0.389,0.012,
0.333,-0.007,0.389,0.015,
0.367,-0.007,0.388,0.017,
0.4,-0.008,0.388,0.019,
0.433,-0.008,0.388,0.022,
0.467,-0.008,0.387,0.023,
0.5,-0.009,0.387,0.025,
0.533,-0.009,0.387,0.026,
0.567,-0.009,0.387,0.027,
0.6,-0.01,0.387,0.027,
0.633,-0.01,0.387,0.028,
0.667,-0.011,0.386,0.03,
0.7,-0.011,0.386,0.033,
0.733,-0.012,0.386,0.036,
0.767,-0.012,0.385,0.039,
0.8,-0.012,0.384,0.044,
0.833,-0.013,0.383,0.049,
0.867,-0.013,0.382,0.056,
0.9,-0.013,0.38,0.062,
0.933,-0.013,0.379,0.066,
0.967,-0.013,0.378,0.07,
1,-0.013,0.377,0.074,
1.033,-0.012,0.376,0.077,
1.067,-0.012,0.376,0.079,
1.1,-0.012,0.375,0.082,
1.133,-0.011,0.375,0.084,
1.167,-0.011,0.374,0.086,
1.2,-0.011,0.374,0.088,
1.233,-0.011,0.373,0.09,
1.267,-0.011,0.373,0.092,
1.3,-0.011,0.372,0.093,
1.333,-0.011,0.372,0.094,
1.367,-0.011,0.372,0.096,
1.4,-0.01,0.372,0.096,
1.433,-0.01,0.372,0.097,
1.467,-0.01,0.372,0.096,
1.5,-0.01,0.372,0.096,
1.533,-0.009,0.372,0.095,
1.567,-0.009,0.372,0.094,
1.6,-0.009,0.373,0.093,
1.633,-0.009,0.373,0.093,
1.667,-0.009,0.373,0.092,
1.7,-0.009,0.373,0.092,
1.733,-0.008,0.373,0.092,
1.767,-0.008,0.374,0.092,
1.8,-0.008,0.374,0.092,
1.833,-0.007,0.374,0.092,
1.867,-0.006,0.374,0.092,
1.9,-0.006,0.375,0.092,
1.933,-0.006,0.375,0.092,
1.967,-0.005,0.376,0.091,
2,-0.005,0.376,0.089,
2.033,-0.005,0.377,0.087,
2.067,-0.005,0.378,0.086,
2.1,-0.004,0.378,0.084,
2.133,-0.004,0.379,0.082,
2.167,-0.004,0.38,0.08,
2.2,-0.004,0.38,0.078,
2.233,-0.004,0.381,0.075,
2.267,-0.003,0.382,0.072,
2.3,-0.003,0.383,0.069,
2.333,-0.003,0.383,0.065,
2.367,-0.003,0.384,0.061,
2.4,-0.003,0.385,0.056,
2.433,-0.003,0.386,0.051,
2.467,-0.003,0.386,0.046,
2.5,-0.003,0.387,0.041,
2.533,-0.003,0.387,0.036,
2.567,-0.003,0.388,0.032,
2.6,-0.003,0.389,0.028,
2.633,-0.002,0.389,0.025,
2.667,-0.002,0.389,0.022,
2.7,-0.001,0.39,0.018,
2.733,-0.001,0.39,0.015,
2.767,-0,0.39,0.011,
2.8,-0,0.391,0.008,
2.833,0,0.391,0.005,
2.867,0.001,0.391,0.001,
2.9,0.001,0.391,-0.001,
2.933,0.002,0.391,-0.004,
2.967,0.002,0.391,-0.006,
3,0.003,0.391,-0.009,
3.033,0.003,0.391,-0.011,
3.067,0.004,0.391,-0.013,
3.1,0.004,0.391,-0.015,
3.133,0.004,0.391,-0.017,
3.167,0.004,0.391,-0.019,
3.2,0.004,0.391,-0.021,
3.233,0.005,0.391,-0.022,
3.267,0.005,0.391,-0.024,
3.3,0.005,0.391,-0.025,
3.333,0.005,0.391,-0.026,
3.367,0.005,0.39,-0.028,
3.4,0.005,0.39,-0.029,
3.433,0.005,0.39,-0.031,
3.467,0.006,0.39,-0.033,
3.5,0.006,0.39,-0.035,
3.533,0.006,0.389,-0.038,
3.567,0.005,0.389,-0.041,
3.6,0.005,0.389,-0.045,
3.633,0.005,0.388,-0.048,
3.667,0.005,0.388,-0.052,
3.7,0.004,0.387,-0.055,
3.733,0.004,0.387,-0.058,
3.767,0.004,0.386,-0.062,
3.8,0.004,0.385,-0.065,
3.833,0.004,0.385,-0.069,
3.867,0.004,0.384,-0.072,
3.9,0.004,0.383,-0.076,
3.933,0.004,0.383,-0.079,
3.967,0.005,0.382,-0.082,
4,0.005,0.382,-0.085,
4.033,0.005,0.381,-0.087,
4.067,0.005,0.381,-0.089,
4.1,0.006,0.38,-0.091,
4.133,0.006,0.38,-0.093,
4.167,0.006,0.379,-0.094,
4.2,0.006,0.379,-0.096,
4.233,0.006,0.378,-0.098,
4.267,0.006,0.378,-0.099,
4.3,0.007,0.378,-0.1,
4.333,0.007,0.378,-0.101,
4.367,0.007,0.377,-0.101,
4.4,0.007,0.377,-0.102,
4.433,0.007,0.377,-0.102,
4.467,0.007,0.377,-0.102,
4.5,0.007,0.377,-0.102,
4.533,0.007,0.377,-0.102,
4.567,0.007,0.377,-0.101,
4.6,0.007,0.378,-0.1,
4.633,0.007,0.378,-0.099,
4.667,0.007,0.378,-0.098,
4.7,0.007,0.379,-0.096,
4.733,0.007,0.379,-0.095,
4.767,0.006,0.38,-0.093,
4.8,0.006,0.38,-0.09,
4.833,0.006,0.381,-0.088,
4.867,0.006,0.381,-0.085,
4.9,0.006,0.382,-0.082,
4.933,0.005,0.383,-0.079,
4.967,0.005,0.383,-0.076,
5,0.005,0.384,-0.072,
5.033,0.005,0.385,-0.069,
5.067,0.004,0.385,-0.065,
5.1,0.004,0.386,-0.061,
5.133,0.004,0.387,-0.056,
5.167,0.003,0.387,-0.052,
5.2,0.003,0.388,-0.047,
5.233,0.002,0.388,-0.043,
5.267,0.002,0.389,-0.038,
5.3,0.001,0.389,-0.033,
5.333,0,0.389,-0.031,
5.367,-0.001,0.389,-0.03,
5.4,-0.003,0.388,-0.032,
5.433,-0.005,0.388,-0.032,
5.467,-0.006,0.388,-0.029,
5.5,-0.007,0.388,-0.026,
5.533,-0.008,0.387,-0.022,
5.567,-0.009,0.387,-0.018,
5.6,-0.009,0.387,-0.015,
5.633,-0.009,0.387,-0.012,
5.667,-0.01,0.386,-0.009,
5.7,-0.01,0.386,-0.006,
5.733,-0.01,0.386,-0.005,
5.767,-0.011,0.385,-0.003,
5.8,-0.011,0.385,-0.001,
5.833,-0.011,0.385,0.001,
5.867,-0.012,0.385,0.003,
5.9,-0.012,0.384,0.006,
5.933,-0.012,0.384,0.008,
5.967,-0.013,0.384,0.011,
6,-0.013,0.384,0.013,
6.033,-0.013,0.384,0.016,
6.067,-0.014,0.383,0.019,
6.1,-0.014,0.383,0.021,
6.133,-0.014,0.383,0.024,
6.167,-0.013,0.383,0.027,
6.2,-0.014,0.382,0.029,
6.233,-0.014,0.382,0.031,
6.267,-0.014,0.382,0.033,
6.3,-0.014,0.382,0.034,
6.333,-0.014,0.382,0.035,
6.367,-0.014,0.382,0.036,
6.4,-0.014,0.382,0.037,
6.433,-0.014,0.382,0.037,
6.467,-0.014,0.382,0.037,
6.5,-0.015,0.382,0.038,
6.533,-0.014,0.382,0.038,
6.567,-0.014,0.382,0.038,
6.6,-0.014,0.382,0.037,
6.633,-0.014,0.382,0.037,
6.667,-0.014,0.382,0.037,
6.7,-0.014,0.382,0.036,
6.733,-0.014,0.382,0.036,
6.767,-0.015,0.382,0.035,
6.8,-0.015,0.382,0.034,
6.833,-0.015,0.383,0.034,
6.867,-0.015,0.383,0.033,
6.9,-0.015,0.383,0.033,
6.933,-0.015,0.383,0.033,
6.967,-0.015,0.383,0.033,
7,-0.015,0.383,0.033,
7.033,-0.015,0.384,0.033,
7.067,-0.015,0.384,0.033,
7.1,-0.014,0.384,0.033,
7.133,-0.014,0.385,0.033,
7.167,-0.014,0.385,0.033,
7.2,-0.014,0.385,0.033,
7.233,-0.014,0.386,0.033,
7.267,-0.014,0.386,0.033,
7.3,-0.013,0.387,0.033,
7.333,-0.013,0.387,0.033,
7.367,-0.012,0.388,0.032,
7.4,-0.012,0.388,0.031,
7.433,-0.011,0.388,0.029,
7.467,-0.01,0.389,0.028,
7.5,-0.009,0.389,0.026,
7.533,-0.008,0.39,0.023,
7.567,-0.007,0.39,0.021,
7.6,-0.006,0.39,0.019,
7.633,-0.005,0.39,0.016,
7.667,-0.005,0.391,0.015,
7.7,-0.004,0.391,0.013,
7.733,-0.003,0.391,0.012,
7.767,-0.003,0.391,0.01,
7.8,-0.002,0.391,0.009,
7.833,-0.002,0.391,0.007,
7.867,-0.002,0.391,0.005,
7.9,-0.002,0.391,0.004,
7.933,-0.002,0.391,0.003,
7.967,-0.003,0.391,0.003,
8,-0.003,0.391,0.002,
8.033,-0.003,0.391,0.002,
8.067,-0.003,0.391,0.001,
8.1,-0.003,0.391,0.001,
8.133,-0.004,0.391,0.001,
8.167,-0.004,0.391,0,
8.2,-0.004,0.391,0,
8.233,-0.004,0.391,0,
8.267,-0.004,0.391,0,
8.3,-0.004,0.391,0.001,
8.333,-0.004,0.391,0.001,
8.367,-0.004,0.391,0.001,
8.4,-0.004,0.391,0.002,
8.433,-0.004,0.391,0.002,
8.467,-0.004,0.391,0.002,
8.5,-0.004,0.391,0.002,
8.533,-0.004,0.391,0.002,
8.567,-0.004,0.391,0.002,
8.6,-0.004,0.391,0.002,
8.633,-0.003,0.391,0.002,
8.667,-0.003,0.391,0.002,
8.7,-0.003,0.391,0.002,
8.733,-0.003,0.391,0.002,
8.767,-0.003,0.391,0.003,
8.8,-0.003,0.391,0.003,
8.833,-0.003,0.391,0.003,
8.867,-0.004,0.391,0.003,
8.9,-0.004,0.391,0.004,
8.933,-0.005,0.391,0.004,
8.967,-0.005,0.391,0.004,
9,-0.005,0.391,0.005,
9.033,-0.005,0.391,0.006,
9.067,-0.006,0.391,0.007,
9.1,-0.006,0.39,0.008,
9.133,-0.007,0.39,0.009,
9.167,-0.008,0.39,0.011,
9.2,-0.009,0.39,0.012,
9.233,-0.009,0.39,0.013,
9.267,-0.01,0.389,0.014,
9.3,-0.01,0.389,0.016,
9.333,-0.011,0.388,0.017,
9.367,-0.012,0.388,0.019,
9.4,-0.013,0.387,0.021,
9.433,-0.013,0.386,0.023,
9.467,-0.014,0.385,0.026,
9.5,-0.015,0.384,0.029,
9.533,-0.015,0.384,0.033,
9.567,-0.015,0.383,0.036,
9.6,-0.015,0.382,0.039,
9.633,-0.015,0.382,0.042,
9.667,-0.015,0.381,0.044,
9.7,-0.015,0.381,0.046,
9.733,-0.014,0.381,0.048,
9.767,-0.014,0.381,0.05,
9.8,-0.014,0.38,0.052,
9.833,-0.014,0.38,0.055,
9.867,-0.014,0.379,0.057,
9.9,-0.013,0.379,0.058,
9.933,-0.013,0.379,0.06,
