Time[s],Anterior(+)/posterior(-) tilt,Lateral tilt left(-)/right(+),Rotation left(+)/right(-)
0,8.518,-6.853,-4.347,
0.033,8.534,-6.859,-4.384,
0.067,8.489,-6.865,-4.404,
0.1,8.521,-6.847,-4.503,
0.133,8.539,-6.823,-4.57,
0.167,8.582,-6.824,-4.539,
0.2,8.596,-6.824,-4.548,
0.233,8.636,-6.819,-4.543,
0.267,8.693,-6.788,-4.572,
0.3,8.752,-6.756,-4.59,
0.333,8.824,-6.72,-4.64,
0.367,8.907,-6.684,-4.683,
0.4,9.014,-6.658,-4.712,
0.433,9.143,-6.628,-4.751,
0.467,9.32,-6.59,-4.789,
0.5,9.547,-6.56,-4.811,
0.533,9.817,-6.543,-4.834,
0.567,10.132,-6.538,-4.852,
0.6,10.488,-6.517,-4.87,
0.633,10.917,-6.495,-4.9,
0.667,11.392,-6.465,-4.923,
0.7,11.909,-6.41,-4.985,
0.733,12.417,-6.353,-5.066,
0.767,12.957,-6.313,-5.165,
0.8,13.617,-6.275,-5.34,
0.833,14.312,-6.247,-5.513,
0.867,15.015,-6.282,-5.588,
0.9,15.705,-6.324,-5.699,
0.933,16.548,-6.372,-5.769,
0.967,17.532,-6.429,-5.84,
1,18.638,-6.46,-5.891,
1.033,19.932,-6.5,-5.789,
1.067,21.24,-6.555,-5.587,
1.1,22.346,-6.598,-5.36,
1.133,23.133,-6.57,-5.218,
1.167,23.739,-6.49,-5.152,
1.2,24.328,-6.441,-5.091,
1.233,24.767,-6.382,-5.066,
1.267,25.095,-6.327,-5.034,
1.3,25.417,-6.283,-4.995,
1.333,25.738,-6.218,-5.066,
1.367,26.078,-6.133,-5.252,
1.4,26.226,-6.077,-5.422,
1.433,26.261,-6.007,-5.628,
1.467,26.462,-5.94,-5.8,
1.5,26.704,-5.866,-5.881,
1.533,26.875,-5.797,-5.958,
1.567,27.027,-5.711,-6.09,
1.6,27.193,-5.622,-6.235,
1.633,27.436,-5.529,-6.335,
1.667,27.689,-5.458,-6.44,
1.7,27.849,-5.405,-6.464,
1.733,27.821,-5.344,-6.53,
1.767,27.71,-5.237,-6.537,
1.8,27.684,-5.108,-6.531,
1.833,27.749,-4.996,-6.481,
1.867,27.814,-4.898,-6.395,
1.9,27.831,-4.81,-6.298,
1.933,27.992,-4.721,-6.207,
1.967,28.234,-4.651,-6.15,
2,28.464,-4.584,-6.08,
2.033,28.739,-4.521,-6.02,
2.067,28.948,-4.452,-5.992,
2.1,29.086,-4.379,-6.008,
2.133,29.21,-4.306,-6.038,
2.167,29.348,-4.242,-6.087,
2.2,29.546,-4.164,-6.156,
2.233,29.829,-4.086,-6.249,
2.267,30.121,-4.024,-6.356,
2.3,30.336,-3.988,-6.434,
2.333,30.487,-3.986,-6.475,
2.367,30.608,-4.004,-6.509,
2.4,30.619,-4.038,-6.537,
2.433,30.549,-4.062,-6.56,
2.467,30.407,-4.063,-6.585,
2.5,30.25,-4.023,-6.653,
2.533,29.933,-3.965,-6.65,
2.567,29.686,-3.9,-6.689,
2.6,29.459,-3.829,-6.689,
2.633,29.294,-3.785,-6.67,
2.667,29.205,-3.749,-6.689,
2.7,29.153,-3.699,-6.707,
2.733,29.112,-3.644,-6.731,
2.767,29.079,-3.578,-6.752,
2.8,28.963,-3.528,-6.788,
2.833,28.81,-3.486,-6.843,
