Time[s],Pos_x(left)[m],Pos_y(up)[m],Pos_z(forward)[m]
0,-0.092,0.434,-0.142,
0.01,-0.093,0.431,-0.146,
0.02,-0.093,0.429,-0.15,
0.03,-0.091,0.428,-0.153,
0.04,-0.086,0.429,-0.153,
0.05,-0.078,0.433,-0.149,
0.06,-0.067,0.44,-0.141,
0.07,-0.055,0.447,-0.129,
0.08,-0.042,0.454,-0.117,
0.09,-0.031,0.46,-0.104,
0.1,-0.022,0.464,-0.094,
0.11,-0.018,0.467,-0.086,
0.12,-0.019,0.468,-0.082,
0.13,-0.025,0.468,-0.082,
0.14,-0.034,0.467,-0.084,
0.15,-0.045,0.465,-0.087,
0.16,-0.056,0.463,-0.09,
0.17,-0.066,0.46,-0.092,
0.18,-0.076,0.458,-0.094,
0.19,-0.085,0.456,-0.095,
0.2,-0.093,0.454,-0.096,
0.21,-0.101,0.452,-0.098,
0.22,-0.108,0.449,-0.1,
0.23,-0.116,0.446,-0.102,
0.24,-0.123,0.443,-0.105,
0.25,-0.13,0.439,-0.108,
0.26,-0.136,0.436,-0.111,
0.27,-0.14,0.433,-0.114,
0.28,-0.144,0.431,-0.116,
0.29,-0.145,0.43,-0.117,
0.3,-0.145,0.43,-0.119,
0.31,-0.143,0.429,-0.121,
0.32,-0.14,0.43,-0.124,
0.33,-0.136,0.43,-0.127,
0.34,-0.13,0.431,-0.13,
0.35,-0.123,0.432,-0.134,
0.36,-0.115,0.433,-0.137,
0.37,-0.105,0.435,-0.139,
0.38,-0.095,0.437,-0.141,
0.39,-0.084,0.439,-0.142,
0.4,-0.073,0.442,-0.143,
0.41,-0.063,0.444,-0.142,
0.42,-0.053,0.446,-0.141,
0.43,-0.044,0.448,-0.139,
0.44,-0.035,0.45,-0.136,
0.45,-0.028,0.452,-0.133,
0.46,-0.022,0.454,-0.129,
0.47,-0.016,0.456,-0.125,
0.48,-0.012,0.458,-0.121,
0.49,-0.008,0.46,-0.116,
0.5,-0.005,0.462,-0.112,
0.51,-0.004,0.463,-0.107,
0.52,-0.003,0.465,-0.103,
0.53,-0.002,0.467,-0.098,
0.54,-0.001,0.468,-0.093,
0.55,0,0.47,-0.089,
0.56,0.002,0.471,-0.084,
0.57,0.004,0.472,-0.08,
0.58,0.006,0.473,-0.075,
0.59,0.009,0.474,-0.072,
0.6,0.012,0.475,-0.068,
0.61,0.015,0.475,-0.066,
0.62,0.018,0.475,-0.063,
0.63,0.021,0.476,-0.061,
0.64,0.023,0.476,-0.06,
0.65,0.025,0.476,-0.058,
0.66,0.027,0.476,-0.056,
0.67,0.028,0.476,-0.055,
0.68,0.03,0.477,-0.053,
0.69,0.031,0.477,-0.052,
0.7,0.031,0.477,-0.051,
0.71,0.032,0.477,-0.05,
0.72,0.033,0.477,-0.049,
0.73,0.033,0.477,-0.048,
0.74,0.034,0.477,-0.048,
0.75,0.035,0.477,-0.047,
0.76,0.036,0.477,-0.047,
0.77,0.038,0.477,-0.047,
0.78,0.039,0.477,-0.047,
0.79,0.04,0.477,-0.047,
0.8,0.04,0.477,-0.047,
0.81,0.041,0.477,-0.047,
0.82,0.041,0.477,-0.047,
0.83,0.041,0.477,-0.046,
0.84,0.041,0.477,-0.045,
0.85,0.041,0.477,-0.045,
0.86,0.041,0.477,-0.044,
0.87,0.041,0.477,-0.044,
0.88,0.041,0.477,-0.044,
0.89,0.041,0.477,-0.044,
0.9,0.041,0.477,-0.043,
0.91,0.042,0.477,-0.043,
0.92,0.042,0.477,-0.043,
0.93,0.043,0.477,-0.044,
0.94,0.044,0.477,-0.044,
0.95,0.044,0.476,-0.045,
0.96,0.045,0.476,-0.046,
0.97,0.045,0.476,-0.047,
0.98,0.045,0.476,-0.047,
0.99,0.045,0.476,-0.048,
1,0.045,0.476,-0.049,
1.01,0.045,0.475,-0.05,
1.02,0.045,0.475,-0.051,
1.03,0.044,0.475,-0.053,
1.04,0.044,0.475,-0.055,
1.05,0.043,0.474,-0.056,
1.06,0.043,0.474,-0.058,
1.07,0.043,0.474,-0.06,
1.08,0.043,0.473,-0.061,
1.09,0.044,0.473,-0.063,
1.1,0.044,0.473,-0.064,
1.11,0.045,0.472,-0.065,
1.12,0.046,0.472,-0.066,
1.13,0.046,0.472,-0.067,
1.14,0.047,0.471,-0.068,
1.15,0.047,0.471,-0.069,
1.16,0.047,0.471,-0.071,
1.17,0.046,0.47,-0.072,
1.18,0.046,0.47,-0.073,
1.19,0.045,0.47,-0.074,
1.2,0.045,0.47,-0.075,
1.21,0.044,0.47,-0.075,
1.22,0.044,0.47,-0.075,
1.23,0.044,0.47,-0.075,
1.24,0.045,0.47,-0.073,
1.25,0.048,0.47,-0.072,
1.26,0.051,0.47,-0.071,
1.27,0.054,0.47,-0.07,
1.28,0.058,0.469,-0.07,
1.29,0.061,0.468,-0.072,
1.3,0.063,0.466,-0.076,
1.31,0.065,0.465,-0.08,
1.32,0.066,0.463,-0.083,
1.33,0.067,0.463,-0.085,
1.34,0.067,0.462,-0.087,
1.35,0.067,0.462,-0.087,
1.36,0.067,0.462,-0.088,
1.37,0.066,0.461,-0.089,
1.38,0.066,0.461,-0.091,
1.39,0.065,0.46,-0.094,
1.4,0.065,0.459,-0.097,
1.41,0.065,0.458,-0.1,
1.42,0.066,0.457,-0.103,
1.43,0.067,0.456,-0.105,
1.44,0.068,0.455,-0.107,
1.45,0.069,0.454,-0.108,
1.46,0.07,0.453,-0.11,
1.47,0.071,0.452,-0.113,
1.48,0.072,0.451,-0.115,
1.49,0.073,0.449,-0.118,
1.5,0.074,0.448,-0.121,
1.51,0.075,0.447,-0.123,
1.52,0.077,0.446,-0.124,
1.53,0.079,0.445,-0.124,
1.54,0.082,0.445,-0.123,
1.55,0.085,0.446,-0.12,
1.56,0.088,0.447,-0.115,
1.57,0.092,0.448,-0.108,
