Time[s],Pos_x(left)[m],Pos_y(up)[m],Pos_z(forward)[m]
0,-0.019,0.226,-0.009,
0.01,-0.019,0.226,-0.01,
0.02,-0.019,0.226,-0.011,
0.03,-0.018,0.226,-0.012,
0.04,-0.017,0.226,-0.012,
0.05,-0.014,0.226,-0.01,
0.06,-0.012,0.226,-0.007,
0.07,-0.008,0.227,-0.003,
0.08,-0.005,0.227,0.001,
0.09,-0.002,0.227,0.005,
0.1,-0,0.228,0.008,
0.11,0.001,0.228,0.01,
0.12,0.001,0.228,0.011,
0.13,-0,0.228,0.011,
0.14,-0.002,0.228,0.009,
0.15,-0.004,0.228,0.007,
0.16,-0.007,0.228,0.006,
0.17,-0.009,0.227,0.004,
0.18,-0.011,0.227,0.002,
0.19,-0.013,0.227,0.001,
0.2,-0.015,0.227,-0.001,
0.21,-0.017,0.227,-0.002,
0.22,-0.019,0.227,-0.003,
0.23,-0.021,0.226,-0.005,
0.24,-0.023,0.226,-0.007,
0.25,-0.025,0.226,-0.008,
0.26,-0.027,0.225,-0.009,
0.27,-0.028,0.225,-0.011,
0.28,-0.029,0.225,-0.011,
0.29,-0.03,0.225,-0.012,
0.3,-0.03,0.225,-0.012,
0.31,-0.03,0.225,-0.013,
0.32,-0.03,0.225,-0.013,
0.33,-0.029,0.225,-0.013,
0.34,-0.028,0.225,-0.014,
0.35,-0.026,0.225,-0.014,
0.36,-0.024,0.225,-0.014,
0.37,-0.022,0.226,-0.014,
0.38,-0.02,0.226,-0.014,
0.39,-0.018,0.226,-0.013,
0.4,-0.016,0.226,-0.013,
0.41,-0.013,0.227,-0.012,
0.42,-0.011,0.227,-0.011,
0.43,-0.01,0.227,-0.01,
0.44,-0.008,0.227,-0.009,
0.45,-0.007,0.227,-0.008,
0.46,-0.006,0.227,-0.006,
0.47,-0.005,0.228,-0.005,
0.48,-0.004,0.228,-0.004,
0.49,-0.004,0.228,-0.003,
0.5,-0.003,0.228,-0.001,
0.51,-0.003,0.228,-0,
0.52,-0.003,0.228,0.001,
0.53,-0.003,0.228,0.002,
0.54,-0.003,0.228,0.004,
0.55,-0.003,0.228,0.005,
0.56,-0.003,0.228,0.006,
0.57,-0.002,0.228,0.007,
0.58,-0.002,0.228,0.009,
0.59,-0.001,0.228,0.01,
0.6,-0.001,0.228,0.011,
0.61,-0,0.228,0.012,
0.62,0.001,0.228,0.012,
0.63,0.001,0.228,0.013,
0.64,0.001,0.228,0.013,
0.65,0.002,0.228,0.014,
0.66,0.002,0.228,0.014,
0.67,0.003,0.228,0.015,
0.68,0.003,0.228,0.015,
0.69,0.003,0.228,0.015,
0.7,0.003,0.228,0.016,
0.71,0.003,0.228,0.016,
0.72,0.003,0.228,0.016,
0.73,0.004,0.228,0.016,
0.74,0.004,0.228,0.017,
0.75,0.004,0.228,0.017,
0.76,0.004,0.228,0.017,
0.77,0.005,0.228,0.017,
0.78,0.005,0.228,0.017,
0.79,0.005,0.228,0.017,
0.8,0.005,0.228,0.017,
0.81,0.005,0.228,0.017,
0.82,0.005,0.228,0.017,
0.83,0.005,0.228,0.017,
0.84,0.005,0.228,0.017,
0.85,0.005,0.228,0.017,
0.86,0.005,0.228,0.018,
0.87,0.005,0.228,0.018,
0.88,0.005,0.228,0.018,
0.89,0.005,0.228,0.018,
0.9,0.005,0.228,0.018,
0.91,0.005,0.228,0.018,
0.92,0.005,0.228,0.018,
0.93,0.005,0.228,0.018,
0.94,0.006,0.228,0.018,
0.95,0.006,0.228,0.017,
0.96,0.006,0.228,0.017,
0.97,0.006,0.228,0.017,
0.98,0.006,0.228,0.017,
0.99,0.006,0.228,0.016,
1,0.006,0.228,0.016,
1.01,0.006,0.228,0.016,
1.02,0.006,0.228,0.016,
1.03,0.006,0.228,0.015,
1.04,0.006,0.228,0.015,
1.05,0.006,0.228,0.014,
1.06,0.005,0.228,0.014,
1.07,0.005,0.228,0.013,
1.08,0.005,0.228,0.013,
1.09,0.006,0.228,0.012,
1.1,0.006,0.228,0.012,
1.11,0.006,0.228,0.012,
1.12,0.006,0.228,0.012,
1.13,0.006,0.228,0.011,
1.14,0.006,0.228,0.011,
1.15,0.006,0.228,0.011,
1.16,0.006,0.228,0.01,
1.17,0.006,0.228,0.01,
1.18,0.006,0.228,0.01,
1.19,0.006,0.228,0.009,
1.2,0.006,0.228,0.009,
1.21,0.006,0.228,0.009,
1.22,0.006,0.228,0.009,
1.23,0.006,0.228,0.009,
1.24,0.006,0.228,0.01,
1.25,0.007,0.228,0.01,
1.26,0.007,0.228,0.011,
1.27,0.008,0.228,0.011,
1.28,0.009,0.228,0.011,
1.29,0.01,0.228,0.01,
1.3,0.011,0.228,0.01,
1.31,0.011,0.227,0.009,
1.32,0.011,0.227,0.008,
1.33,0.012,0.227,0.007,
1.34,0.012,0.227,0.007,
1.35,0.012,0.227,0.007,
1.36,0.011,0.227,0.007,
1.37,0.011,0.227,0.006,
1.38,0.011,0.227,0.006,
1.39,0.011,0.227,0.005,
1.4,0.011,0.227,0.004,
1.41,0.011,0.227,0.003,
1.42,0.011,0.227,0.003,
1.43,0.011,0.227,0.002,
1.44,0.011,0.227,0.001,
1.45,0.011,0.227,0.001,
1.46,0.011,0.227,0,
1.47,0.011,0.227,-0,
1.48,0.012,0.227,-0.001,
1.49,0.012,0.227,-0.002,
1.5,0.012,0.227,-0.003,
1.51,0.013,0.227,-0.003,
1.52,0.013,0.227,-0.004,
1.53,0.014,0.227,-0.004,
1.54,0.015,0.227,-0.003,
1.55,0.015,0.227,-0.002,
1.56,0.016,0.227,-0.001,
1.57,0.017,0.227,0.001,
1.58,0.018,0.227,0.003,
1.59,0.018,0.227,0.005,
1.6,0.019,0.227,0.007,
1.61,0.019,0.227,0.008,
1.62,0.019,0.227,0.01,
1.63,0.019,0.227,0.011,
1.64,0.018,0.227,0.011,
1.65,0.018,0.227,0.011,
1.66,0.017,0.227,0.01,
1.67,0.017,0.227,0.007,
1.68,0.017,0.227,0.005,
1.69,0.016,0.227,0.001,
1.7,0.016,0.227,-0.002,
1.71,0.016,0.226,-0.005,
1.72,0.017,0.226,-0.007,
1.73,0.017,0.226,-0.009,
1.74,0.017,0.226,-0.011,
1.75,0.017,0.226,-0.012,
1.76,0.017,0.225,-0.012,
1.77,0.017,0.225,-0.013,
1.78,0.017,0.225,-0.013,
1.79,0.017,0.225,-0.013,
1.8,0.017,0.225,-0.013,
1.81,0.017,0.225,-0.012,
1.82,0.016,0.226,-0.012,
1.83,0.015,0.226,-0.012,
1.84,0.015,0.226,-0.012,
1.85,0.014,0.226,-0.011,
1.86,0.013,0.226,-0.011,
1.87,0.012,0.226,-0.01,
1.88,0.011,0.226,-0.008,
1.89,0.01,0.226,-0.006,
1.9,0.009,0.227,-0.004,
1.91,0.008,0.227,-0.001,
1.92,0.007,0.227,0.003,
1.93,0.005,0.227,0.007,
1.94,0.004,0.228,0.012,
1.95,0.002,0.227,0.017,
1.96,0.001,0.227,0.022,
1.97,-0.001,0.227,0.027,
1.98,-0.002,0.226,0.031,
1.99,-0.003,0.226,0.035,
2,-0.004,0.226,0.037,
2.01,-0.005,0.225,0.039,
2.02,-0.006,0.225,0.04,
2.03,-0.007,0.225,0.041,
2.04,-0.007,0.225,0.042,
2.05,-0.008,0.225,0.042,
2.06,-0.008,0.225,0.043,
2.07,-0.008,0.225,0.043,
2.08,-0.008,0.225,0.043,
2.09,-0.007,0.225,0.043,
2.1,-0.007,0.225,0.044,
2.11,-0.007,0.225,0.044,
2.12,-0.007,0.225,0.044,
2.13,-0.007,0.225,0.044,
2.14,-0.007,0.225,0.044,
2.15,-0.008,0.224,0.045,
2.16,-0.008,0.224,0.045,
2.17,-0.007,0.224,0.045,
2.18,-0.007,0.224,0.045,
2.19,-0.007,0.224,0.045,
2.2,-0.007,0.224,0.046,
2.21,-0.007,0.224,0.046,
2.22,-0.006,0.224,0.046,
2.23,-0.006,0.224,0.047,
2.24,-0.007,0.224,0.047,
2.25,-0.007,0.224,0.047,
2.26,-0.007,0.224,0.048,
2.27,-0.007,0.224,0.048,
2.28,-0.007,0.224,0.048,
2.29,-0.007,0.224,0.048,
2.3,-0.007,0.224,0.049,
2.31,-0.007,0.224,0.049,
2.32,-0.007,0.224,0.049,
2.33,-0.006,0.224,0.049,
2.34,-0.006,0.224,0.049,
2.35,-0.006,0.224,0.05,
2.36,-0.006,0.223,0.05,
2.37,-0.006,0.223,0.05,
2.38,-0.006,0.223,0.05,
2.39,-0.006,0.223,0.051,
2.4,-0.006,0.223,0.051,
2.41,-0.005,0.223,0.051,
2.42,-0.005,0.223,0.052,
2.43,-0.005,0.223,0.052,
2.44,-0.005,0.223,0.052,
2.45,-0.005,0.223,0.052,
2.46,-0.005,0.223,0.052,
2.47,-0.005,0.223,0.053,
2.48,-0.004,0.223,0.053,
2.49,-0.004,0.223,0.053,
2.5,-0.004,0.223,0.053,
2.51,-0.004,0.223,0.053,
2.52,-0.004,0.223,0.053,
2.53,-0.004,0.223,0.053,
2.54,-0.004,0.223,0.053,
2.55,-0.004,0.223,0.053,
2.56,-0.003,0.223,0.053,
2.57,-0.003,0.223,0.053,
2.58,-0.003,0.223,0.054,
2.59,-0.003,0.223,0.054,
2.6,-0.003,0.223,0.054,
2.61,-0.003,0.223,0.054,
2.62,-0.003,0.223,0.054,
2.63,-0.003,0.223,0.054,
2.64,-0.003,0.223,0.054,
2.65,-0.003,0.223,0.054,
2.66,-0.004,0.223,0.054,
2.67,-0.004,0.223,0.054,
2.68,-0.004,0.223,0.054,
2.69,-0.004,0.222,0.054,
