Time[s],Pos_x(left)[m],Pos_y(up)[m],Pos_z(forward)[m]
0,-0.002,0.392,-0.002,
0.033,-0.002,0.392,-0.002,
0.067,-0.002,0.392,-0.002,
0.1,-0.002,0.392,-0.002,
0.133,-0.002,0.392,-0.002,
0.167,-0.002,0.392,-0.002,
0.2,-0.002,0.392,-0.002,
0.233,-0.002,0.392,-0.002,
0.267,-0.002,0.392,-0.002,
0.3,-0.002,0.392,-0.002,
0.333,-0.002,0.392,-0.002,
0.367,-0.002,0.392,-0.003,
0.4,-0.002,0.392,-0.003,
0.433,-0.003,0.392,-0.003,
0.467,-0.003,0.392,-0.003,
0.5,-0.003,0.392,-0.003,
0.533,-0.003,0.392,-0.003,
0.567,-0.003,0.392,-0.003,
0.6,-0.003,0.392,-0.003,
0.633,-0.003,0.392,-0.003,
0.667,-0.003,0.392,-0.003,
0.7,-0.003,0.392,-0.003,
0.733,-0.003,0.392,-0.003,
0.767,-0.003,0.392,-0.002,
0.8,-0.003,0.392,-0.002,
0.833,-0.003,0.392,-0.001,
0.867,-0.003,0.392,-0,
0.9,-0.003,0.392,0,
0.933,-0.004,0.392,0.001,
0.967,-0.004,0.392,0.002,
1,-0.004,0.392,0.002,
1.033,-0.004,0.392,0.003,
1.067,-0.004,0.392,0.004,
1.1,-0.004,0.392,0.005,
1.133,-0.005,0.392,0.006,
1.167,-0.005,0.392,0.007,
1.2,-0.005,0.392,0.008,
1.233,-0.005,0.392,0.009,
1.267,-0.005,0.392,0.01,
1.3,-0.006,0.391,0.011,
1.333,-0.006,0.391,0.012,
1.367,-0.006,0.391,0.013,
1.4,-0.007,0.391,0.015,
1.433,-0.007,0.391,0.016,
1.467,-0.007,0.391,0.018,
1.5,-0.008,0.391,0.019,
1.533,-0.009,0.391,0.021,
1.567,-0.01,0.391,0.022,
1.6,-0.01,0.39,0.024,
1.633,-0.011,0.39,0.025,
1.667,-0.011,0.39,0.027,
1.7,-0.012,0.39,0.029,
1.733,-0.012,0.39,0.032,
1.767,-0.012,0.389,0.034,
1.8,-0.012,0.389,0.036,
1.833,-0.013,0.389,0.039,
1.867,-0.013,0.389,0.041,
1.9,-0.013,0.388,0.044,
1.933,-0.014,0.388,0.046,
1.967,-0.014,0.388,0.048,
2,-0.014,0.387,0.051,
2.033,-0.013,0.387,0.053,
2.067,-0.013,0.387,0.054,
2.1,-0.014,0.386,0.056,
2.133,-0.014,0.386,0.058,
2.167,-0.014,0.386,0.06,
2.2,-0.014,0.385,0.061,
2.233,-0.014,0.385,0.062,
2.267,-0.014,0.385,0.064,
2.3,-0.015,0.384,0.066,
2.333,-0.015,0.384,0.068,
2.367,-0.015,0.384,0.07,
2.4,-0.016,0.383,0.072,
2.433,-0.016,0.383,0.074,
2.467,-0.017,0.382,0.076,
2.5,-0.017,0.382,0.078,
2.533,-0.017,0.381,0.081,
2.567,-0.017,0.38,0.085,
2.6,-0.017,0.379,0.087,
2.633,-0.017,0.378,0.09,
2.667,-0.017,0.378,0.093,
2.7,-0.017,0.377,0.096,
2.733,-0.017,0.376,0.099,
2.767,-0.017,0.375,0.101,
2.8,-0.017,0.375,0.104,
2.833,-0.016,0.374,0.107,
2.867,-0.016,0.373,0.11,
2.9,-0.016,0.372,0.113,
2.933,-0.016,0.371,0.115,
2.967,-0.016,0.371,0.116,
3,-0.016,0.37,0.118,
3.033,-0.016,0.37,0.119,
3.067,-0.016,0.369,0.12,
3.1,-0.016,0.369,0.121,
3.133,-0.016,0.369,0.121,
3.167,-0.016,0.369,0.122,
3.2,-0.015,0.369,0.122,
3.233,-0.015,0.369,0.122,
3.267,-0.015,0.368,0.122,
3.3,-0.015,0.368,0.123,
3.333,-0.015,0.368,0.123,
3.367,-0.015,0.368,0.123,
3.4,-0.015,0.368,0.122,
3.433,-0.015,0.368,0.122,
3.467,-0.015,0.369,0.122,
3.5,-0.014,0.369,0.122,
3.533,-0.014,0.369,0.121,
3.567,-0.014,0.369,0.121,
3.6,-0.014,0.369,0.12,
3.633,-0.014,0.369,0.12,
3.667,-0.014,0.37,0.119,
3.7,-0.014,0.37,0.118,
3.733,-0.014,0.371,0.117,
3.767,-0.013,0.371,0.115,
3.8,-0.013,0.371,0.114,
3.833,-0.013,0.372,0.112,
3.867,-0.013,0.373,0.111,
3.9,-0.013,0.373,0.109,
3.933,-0.013,0.374,0.107,
3.967,-0.013,0.374,0.106,
4,-0.012,0.375,0.105,
4.033,-0.012,0.375,0.104,
4.067,-0.011,0.376,0.103,
4.1,-0.011,0.377,0.101,
4.133,-0.011,0.377,0.098,
4.167,-0.01,0.378,0.096,
4.2,-0.009,0.379,0.094,
4.233,-0.009,0.38,0.091,
4.267,-0.008,0.381,0.088,
4.3,-0.008,0.381,0.085,
4.333,-0.007,0.382,0.082,
4.367,-0.007,0.383,0.079,
4.4,-0.007,0.384,0.076,
4.433,-0.007,0.384,0.073,
4.467,-0.006,0.385,0.07,
4.5,-0.006,0.386,0.067,
4.533,-0.006,0.386,0.064,
4.567,-0.005,0.387,0.061,
4.6,-0.005,0.387,0.058,
4.633,-0.005,0.388,0.055,
4.667,-0.005,0.388,0.052,
4.7,-0.005,0.389,0.049,
4.733,-0.005,0.389,0.047,
4.767,-0.005,0.389,0.045,
4.8,-0.005,0.389,0.043,
4.833,-0.005,0.39,0.04,
4.867,-0.004,0.39,0.039,
4.9,-0.004,0.39,0.037,
4.933,-0.004,0.39,0.035,
4.967,-0.004,0.39,0.034,
5,-0.003,0.39,0.032,
5.033,-0.003,0.391,0.031,
5.067,-0.003,0.391,0.029,
5.1,-0.003,0.391,0.028,
5.133,-0.002,0.391,0.026,
5.167,-0.002,0.391,0.024,
5.2,-0.002,0.391,0.023,
5.233,-0.002,0.391,0.021,
5.267,-0.003,0.391,0.02,
5.3,-0.003,0.391,0.018,
5.333,-0.003,0.391,0.016,
5.367,-0.003,0.392,0.014,
5.4,-0.003,0.392,0.012,
5.433,-0.003,0.392,0.01,
5.467,-0.003,0.392,0.008,
5.5,-0.003,0.392,0.006,
5.533,-0.003,0.392,0.004,
5.567,-0.003,0.392,0.002,
5.6,-0.003,0.392,0.001,
5.633,-0.002,0.392,-0,
5.667,-0.002,0.392,-0.002,
5.7,-0.002,0.392,-0.003,
5.733,-0.002,0.392,-0.004,
5.767,-0.001,0.392,-0.005,
5.8,-0.001,0.392,-0.006,
5.833,-0.001,0.392,-0.007,
5.867,-0.001,0.392,-0.008,
5.9,-0,0.392,-0.009,
5.933,-0,0.392,-0.01,
5.967,-0,0.392,-0.011,
6,-0,0.392,-0.011,
6.033,0,0.392,-0.012,
6.067,0,0.392,-0.012,
6.1,0,0.392,-0.013,
6.133,-0,0.392,-0.013,
6.167,-0,0.392,-0.014,
6.2,-0,0.392,-0.015,
6.233,-0.001,0.391,-0.015,
6.267,-0.001,0.391,-0.016,
6.3,-0.001,0.391,-0.016,
6.333,-0.001,0.391,-0.017,
6.367,-0.001,0.391,-0.017,
6.4,-0.001,0.391,-0.017,
6.433,-0.001,0.391,-0.018,
6.467,-0.001,0.391,-0.018,
6.5,-0.001,0.391,-0.018,
6.533,-0.001,0.391,-0.018,
6.567,-0.001,0.391,-0.018,
6.6,-0.001,0.391,-0.018,
6.633,-0.001,0.391,-0.018,
6.667,-0.001,0.391,-0.018,
6.7,-0.001,0.391,-0.018,
6.733,-0.001,0.391,-0.018,
6.767,-0.002,0.391,-0.017,
6.8,-0.002,0.391,-0.017,
6.833,-0.002,0.391,-0.017,
6.867,-0.002,0.391,-0.016,
6.9,-0.002,0.391,-0.016,
6.933,-0.002,0.392,-0.015,
6.967,-0.002,0.392,-0.015,
7,-0.002,0.392,-0.015,
7.033,-0.002,0.392,-0.014,
7.067,-0.002,0.392,-0.014,
7.1,-0.002,0.392,-0.013,
7.133,-0.002,0.392,-0.012,
7.167,-0.002,0.392,-0.011,
7.2,-0.002,0.392,-0.01,
7.233,-0.002,0.392,-0.008,
7.267,-0.002,0.392,-0.007,
7.3,-0.002,0.392,-0.005,
7.333,-0.001,0.392,-0.002,
7.367,-0.001,0.392,0,
7.4,-0,0.392,0.003,
7.433,0,0.392,0.005,
7.467,0.001,0.392,0.008,
7.5,0.001,0.392,0.011,
7.533,0.001,0.392,0.014,
7.567,0.001,0.391,0.017,
7.6,0.001,0.391,0.02,
7.633,0,0.391,0.023,
7.667,-0,0.391,0.025,
7.7,-0.001,0.391,0.027,
7.733,-0.001,0.391,0.03,
7.767,-0.001,0.39,0.033,
7.8,-0.002,0.39,0.036,
7.833,-0.002,0.39,0.039,
7.867,-0.002,0.389,0.041,
7.9,-0.003,0.389,0.045,
7.933,-0.003,0.388,0.048,
7.967,-0.003,0.388,0.052,
8,-0.003,0.387,0.056,
8.033,-0.003,0.386,0.06,
8.067,-0.003,0.386,0.065,
8.1,-0.003,0.385,0.069,
8.133,-0.003,0.384,0.074,
8.167,-0.003,0.383,0.078,
8.2,-0.003,0.382,0.082,
8.233,-0.003,0.381,0.085,
8.267,-0.003,0.381,0.089,
8.3,-0.003,0.38,0.092,
8.333,-0.003,0.379,0.094,
8.367,-0.003,0.379,0.096,
8.4,-0.002,0.378,0.098,
8.433,-0.002,0.378,0.1,
8.467,-0.002,0.377,0.102,
8.5,-0.002,0.377,0.103,
8.533,-0.002,0.376,0.104,
8.567,-0.002,0.376,0.104,
8.6,-0.002,0.376,0.105,
8.633,-0.002,0.376,0.105,
8.667,-0.003,0.376,0.105,
8.7,-0.003,0.376,0.105,
8.733,-0.003,0.376,0.106,
8.767,-0.003,0.376,0.106,
8.8,-0.003,0.375,0.107,
8.833,-0.003,0.375,0.107,
8.867,-0.003,0.375,0.108,
8.9,-0.003,0.375,0.109,
8.933,-0.002,0.374,0.11,
8.967,-0.002,0.374,0.111,
9,-0.002,0.374,0.112,
9.033,-0.001,0.374,0.113,
9.067,-0.001,0.374,0.114,
9.1,-0.001,0.373,0.114,
9.133,-0.001,0.373,0.115,
9.167,-0.001,0.373,0.115,
9.2,-0,0.373,0.115,
9.233,-0,0.373,0.115,
9.267,-0,0.373,0.115,
9.3,-0.001,0.374,0.115,
9.333,-0.001,0.374,0.114,
9.367,-0.001,0.374,0.113,
9.4,-0.001,0.374,0.112,
9.433,-0.001,0.375,0.111,
9.467,-0.001,0.375,0.11,
9.5,-0.001,0.375,0.109,
9.533,-0.001,0.376,0.108,
9.567,-0.001,0.376,0.107,
9.6,-0.001,0.376,0.106,
9.633,-0.001,0.377,0.105,
9.667,-0.001,0.377,0.104,
9.7,-0.001,0.377,0.103,
9.733,-0.002,0.377,0.102,
9.767,-0.002,0.378,0.102,
9.8,-0.002,0.378,0.101,
9.833,-0.002,0.378,0.1,
9.867,-0.002,0.378,0.099,
9.9,-0.002,0.379,0.098,
9.933,-0.003,0.379,0.097,
