Time[s],Anterior(+)/posterior(-) tilt,Lateral tilt left(-)/right(+),Rotation left(+)/right(-)
0,-0.763,0.919,2.971,
0.033,-0.654,0.932,2.946,
0.067,-0.588,0.94,2.938,
0.1,-0.541,0.943,2.942,
0.133,-0.499,0.934,2.952,
0.167,-0.448,0.938,2.943,
0.2,-0.375,0.949,2.907,
0.233,-0.3,0.965,2.839,
0.267,-0.387,0.96,2.841,
0.3,-0.444,0.978,2.741,
0.333,-0.399,1.003,2.747,
0.367,-0.4,1.01,2.81,
0.4,-0.407,1.026,2.812,
0.433,-0.354,1.049,2.785,
0.467,-0.297,1.072,2.77,
0.5,-0.247,1.087,2.763,
0.533,-0.207,1.099,2.738,
0.567,-0.175,1.111,2.704,
0.6,-0.164,1.123,2.701,
0.633,-0.124,1.134,2.681,
0.667,-0.119,1.153,2.64,
0.7,-0.178,1.175,2.587,
0.733,-0.125,1.189,2.535,
0.767,-0.004,1.2,2.465,
0.8,0.158,1.216,2.369,
0.833,0.352,1.229,2.264,
0.867,0.577,1.247,2.152,
0.9,0.857,1.274,2.018,
0.933,1.133,1.31,1.897,
0.967,1.428,1.361,1.776,
1,1.787,1.417,1.664,
1.033,2.215,1.467,1.572,
1.067,2.629,1.498,1.46,
1.1,3.004,1.519,1.292,
1.133,3.297,1.547,1.215,
1.167,3.644,1.594,1.126,
1.2,3.992,1.656,1.145,
1.233,4.449,1.718,1.214,
1.267,4.871,1.794,1.204,
1.3,5.302,1.875,1.175,
1.333,5.792,1.956,1.172,
1.367,6.345,2.045,1.178,
1.4,6.934,2.137,1.22,
1.433,7.586,2.223,1.246,
1.467,8.304,2.328,1.219,
1.5,9.045,2.471,1.126,
1.533,9.681,2.644,1.018,
1.567,10.273,2.818,0.97,
1.6,10.911,2.985,0.977,
1.633,11.481,3.143,0.967,
1.667,11.992,3.287,1.005,
1.7,12.441,3.412,1.15,
1.733,12.885,3.547,1.266,
1.767,13.36,3.685,1.323,
1.8,13.866,3.816,1.373,
1.833,14.414,3.948,1.378,
1.867,15.007,4.099,1.306,
1.9,15.584,4.233,1.198,
1.933,16.12,4.328,1.114,
1.967,16.687,4.371,1.062,
2,17.264,4.362,0.936,
2.033,17.676,4.33,0.756,
2.067,18.152,4.329,0.459,
2.1,18.792,4.364,0.249,
2.133,19.361,4.347,0.095,
2.167,19.84,4.333,-0.114,
2.2,20.336,4.355,-0.314,
2.233,20.777,4.368,-0.46,
2.267,21.17,4.4,-0.53,
2.3,21.637,4.446,-0.578,
2.333,22.114,4.525,-0.624,
2.367,22.623,4.609,-0.602,
2.4,23.134,4.715,-0.546,
2.433,23.655,4.859,-0.531,
2.467,24.211,5.039,-0.502,
2.5,24.918,5.209,-0.48,
2.533,25.814,5.335,-0.492,
2.567,26.714,5.445,-0.527,
2.6,27.46,5.529,-0.488,
2.633,28.139,5.585,-0.518,
2.667,28.772,5.642,-0.63,
2.7,29.414,5.708,-0.777,
2.733,30.077,5.771,-0.931,
2.767,30.695,5.805,-1.027,
2.8,31.3,5.83,-1.107,
2.833,31.917,5.87,-1.187,
2.867,32.596,5.932,-1.19,
2.9,33.252,5.97,-1.161,
2.933,33.711,6.023,-1.092,
2.967,34.001,6.039,-1.014,
3,34.292,6.051,-1.003,
3.033,34.58,6.069,-1.029,
3.067,34.796,6.07,-1.038,
3.1,34.946,6.053,-1.045,
3.133,35.131,6.03,-1.072,
3.167,35.283,6.002,-1.07,
3.2,35.415,5.959,-1.04,
3.233,35.523,5.909,-1.051,
3.267,35.64,5.856,-1.099,
3.3,35.706,5.801,-1.154,
3.333,35.769,5.746,-1.198,
3.367,35.82,5.697,-1.224,
3.4,35.835,5.643,-1.232,
3.433,35.821,5.595,-1.24,
3.467,35.808,5.545,-1.246,
3.5,35.78,5.483,-1.266,
3.533,35.694,5.41,-1.329,
3.567,35.573,5.338,-1.372,
3.6,35.42,5.26,-1.405,
3.633,35.215,5.191,-1.438,
3.667,34.947,5.137,-1.431,
3.7,34.664,5.064,-1.469,
3.733,34.332,4.983,-1.546,
3.767,34.008,4.91,-1.646,
3.8,33.625,4.853,-1.79,
3.833,33.156,4.794,-1.904,
3.867,32.618,4.737,-2.003,
3.9,31.997,4.701,-2.047,
3.933,31.409,4.69,-2.071,
3.967,30.843,4.692,-2.158,
4,30.011,4.676,-2.124,
4.033,29.168,4.657,-1.98,
4.067,28.338,4.593,-1.792,
4.1,27.486,4.488,-1.639,
4.133,26.599,4.397,-1.507,
4.167,25.655,4.294,-1.411,
4.2,24.709,4.167,-1.358,
4.233,23.772,4.016,-1.315,
4.267,22.721,3.883,-1.306,
4.3,21.564,3.762,-1.324,
4.333,20.45,3.682,-1.339,
4.367,19.396,3.607,-1.333,
4.4,18.359,3.49,-1.304,
4.433,17.33,3.343,-1.298,
4.467,16.394,3.209,-1.33,
4.5,15.447,3.054,-1.288,
4.533,14.439,2.897,-1.336,
4.567,13.498,2.78,-1.357,
4.6,12.42,2.688,-1.432,
4.633,11.409,2.651,-1.581,
4.667,10.54,2.651,-1.741,
4.7,9.716,2.654,-1.844,
4.733,8.973,2.644,-1.903,
4.767,8.241,2.62,-1.959,
4.8,7.529,2.6,-2.024,
4.833,6.883,2.571,-2.066,
4.867,6.259,2.522,-2.104,
4.9,5.713,2.467,-2.12,
4.933,5.205,2.407,-2.111,
4.967,4.704,2.351,-2.086,
5,4.257,2.276,-2.063,
5.033,3.857,2.168,-2.05,
5.067,3.466,2.053,-2.048,
5.1,3.114,1.935,-2.017,
5.133,2.76,1.814,-1.981,
5.167,2.38,1.708,-1.95,
5.2,1.996,1.641,-1.963,
5.233,1.651,1.601,-1.967,
5.267,1.505,1.564,-2.058,
5.3,1.241,1.543,-2.088,
5.333,0.878,1.5,-1.946,
5.367,0.444,1.481,-1.878,
5.4,0.115,1.483,-1.878,
5.433,-0.103,1.478,-1.849,
5.467,-0.31,1.46,-1.872,
5.5,-0.53,1.409,-1.938,
5.533,-0.827,1.345,-2.03,
5.567,-1.182,1.289,-2.135,
5.6,-1.46,1.22,-2.205,
5.633,-1.726,1.139,-2.282,
5.667,-1.994,1.056,-2.347,
5.7,-2.266,0.974,-2.389,
5.733,-2.5,0.889,-2.439,
5.767,-2.722,0.786,-2.48,
5.8,-2.969,0.678,-2.528,
5.833,-3.161,0.587,-2.578,
5.867,-3.31,0.498,-2.626,
5.9,-3.482,0.42,-2.687,
5.933,-3.645,0.357,-2.763,
5.967,-3.765,0.33,-2.869,
6,-3.794,0.281,-2.952,
6.033,-3.939,0.247,-3.011,
6.067,-3.998,0.217,-2.979,
6.1,-4.088,0.207,-2.992,
6.133,-4.163,0.228,-2.995,
6.167,-4.171,0.259,-3.011,
6.2,-4.152,0.289,-3.038,
6.233,-4.156,0.322,-3.063,
6.267,-4.196,0.357,-3.095,
6.3,-4.235,0.368,-3.134,
6.333,-4.247,0.359,-3.129,
6.367,-4.28,0.348,-3.155,
6.4,-4.344,0.344,-3.204,
6.433,-4.377,0.341,-3.24,
6.467,-4.375,0.336,-3.275,
6.5,-4.382,0.335,-3.306,
