Time[s],Pos_x(left)[m],Pos_y(up)[m],Pos_z(forward)[m]
9.033,0.035,0.411,-0.258,
9.067,0.033,0.405,-0.266,
9.1,0.031,0.4,-0.273,
9.133,0.028,0.394,-0.279,
9.167,0.023,0.389,-0.284,
9.2,0.019,0.386,-0.286,
9.233,0.015,0.383,-0.288,
9.267,0.01,0.382,-0.289,
9.3,0.003,0.381,-0.289,
9.333,-0.007,0.381,-0.288,
9.367,-0.02,0.381,-0.287,
9.4,-0.037,0.382,-0.283,
9.433,-0.056,0.383,-0.279,
9.467,-0.074,0.385,-0.274,
9.5,-0.09,0.385,-0.269,
9.533,-0.107,0.384,-0.263,
9.567,-0.124,0.382,-0.259,
9.6,-0.14,0.379,-0.255,
9.633,-0.154,0.377,-0.249,
9.667,-0.164,0.376,-0.243,
9.7,-0.172,0.374,-0.239,
9.733,-0.178,0.372,-0.237,
9.767,-0.182,0.369,-0.237,
9.8,-0.184,0.368,-0.235,
9.833,-0.186,0.368,-0.233,
9.867,-0.187,0.368,-0.232,
9.9,-0.188,0.367,-0.232,
9.933,-0.189,0.367,-0.232,
