Time[s],Anterior(+)/posterior(-) tilt,Lateral tilt left(-)/right(+),Rotation left(+)/right(-)
4,9.048,-4.634,-1.334,
4.033,7.817,-4.7,-1.039,
4.067,6.454,-4.981,-0.531,
4.1,5.061,-5.411,0.158,
4.133,3.556,-5.551,0.538,
4.167,2.125,-5.461,0.627,
4.2,0.774,-5.4,0.755,
4.233,-0.536,-5.313,0.722,
4.267,-1.837,-5.178,0.677,
4.3,-3.049,-5.121,0.718,
4.333,-4.268,-5.124,0.784,
4.367,-5.448,-5.168,0.876,
4.4,-6.621,-5.214,0.966,
4.433,-7.949,-5.199,1.022,
4.467,-9.459,-5.177,1.074,
4.5,-10.832,-5.18,1.097,
4.533,-12.051,-5.201,1.125,
4.567,-13.154,-5.258,1.131,
4.6,-14.134,-5.315,1.038,
4.633,-15.081,-5.35,0.931,
4.667,-15.93,-5.319,0.786,
4.7,-16.565,-5.323,0.666,
4.733,-17.184,-5.37,0.485,
4.767,-17.704,-5.443,0.303,
4.8,-18.382,-5.491,0.214,
4.833,-19.103,-5.487,0.186,
4.867,-19.912,-5.494,0.209,
4.9,-20.876,-5.552,0.244,
4.933,-22.026,-5.632,0.277,
4.967,-23.337,-5.614,0.198,
5,-24.641,-5.496,-0.054,
5.033,-25.832,-5.304,-0.316,
5.067,-26.59,-5.172,-0.349,
5.1,-26.773,-5.133,-0.19,
5.133,-26.235,-5.276,0.184,
5.167,-25.47,-5.559,0.551,
5.2,-24.797,-5.694,0.77,
5.233,-24.478,-5.651,0.856,
5.267,-24.521,-5.419,0.893,
5.3,-24.901,-5.105,1.017,
5.333,-25.202,-4.771,1.082,
5.367,-25.291,-4.462,1.144,
5.4,-25.106,-4.21,1.188,
5.433,-24.628,-3.942,1.167,
5.467,-24,-3.608,1.075,
5.5,-23.301,-3.301,0.962,
5.533,-22.558,-3.005,0.815,
5.567,-21.72,-2.684,0.607,
5.6,-20.693,-2.364,0.268,
5.633,-19.507,-2.096,-0.152,
5.667,-18.733,-1.877,-0.449,
5.7,-18.297,-1.719,-0.694,
5.733,-18.065,-1.559,-0.966,
5.767,-18.24,-1.428,-1.177,
5.8,-18.311,-1.335,-1.333,
5.833,-18.381,-1.309,-1.258,
5.867,-18.472,-1.344,-1.062,
5.9,-18.525,-1.385,-0.873,
5.933,-18.556,-1.403,-0.73,
5.967,-18.68,-1.438,-0.646,
6,-18.838,-1.499,-0.64,
6.033,-19.015,-1.571,-0.695,
6.067,-19.236,-1.666,-0.775,
6.1,-19.4,-1.785,-0.85,
6.133,-19.535,-1.887,-0.938,
6.167,-19.607,-1.979,-1.024,
6.2,-19.633,-2.056,-1.1,
6.233,-19.654,-2.114,-1.151,
6.267,-19.656,-2.183,-1.175,
6.3,-19.681,-2.217,-1.21,
6.333,-19.708,-2.215,-1.265,
6.367,-19.678,-2.233,-1.289,
6.4,-19.706,-2.296,-1.269,
6.433,-19.826,-2.344,-1.266,
6.467,-19.959,-2.369,-1.268,
6.5,-20.076,-2.389,-1.262,
6.533,-20.198,-2.392,-1.23,
6.567,-20.162,-2.335,-1.297,
6.6,-20.224,-2.281,-1.314,
6.633,-20.284,-2.245,-1.287,
6.667,-20.336,-2.179,-1.287,
6.7,-20.259,-2.129,-1.296,
6.733,-20.12,-2.067,-1.336,
6.767,-20.026,-1.992,-1.394,
6.8,-19.948,-1.935,-1.471,
6.833,-19.926,-1.887,-1.552,
6.867,-19.892,-1.86,-1.6,
6.9,-19.814,-1.837,-1.644,
6.933,-19.718,-1.795,-1.701,
6.967,-19.621,-1.759,-1.744,
7,-19.52,-1.732,-1.778,
7.033,-19.436,-1.727,-1.794,
7.067,-19.368,-1.731,-1.809,
7.1,-19.317,-1.732,-1.836,
7.133,-19.258,-1.729,-1.864,
7.167,-19.202,-1.737,-1.86,
7.2,-19.16,-1.736,-1.866,
7.233,-19.139,-1.741,-1.881,
7.267,-19.138,-1.751,-1.888,
7.3,-19.174,-1.756,-1.837,
7.333,-19.094,-1.702,-1.914,
7.367,-19.084,-1.65,-1.946,
7.4,-19.058,-1.617,-1.944,
7.433,-19.001,-1.57,-1.969,
7.467,-18.864,-1.539,-1.966,
7.5,-18.744,-1.521,-1.954,
7.533,-18.655,-1.482,-1.96,
7.567,-18.6,-1.462,-1.955,
7.6,-18.546,-1.445,-1.97,
7.633,-18.527,-1.453,-1.973,
7.667,-18.504,-1.448,-1.977,
7.7,-18.515,-1.42,-2.005,
7.733,-18.505,-1.379,-2.042,
7.767,-18.451,-1.334,-2.078,
7.8,-18.426,-1.312,-2.088,
7.833,-18.43,-1.317,-2.071,
7.867,-18.448,-1.327,-2.061,
7.9,-18.49,-1.343,-2.043,
7.933,-18.531,-1.344,-2.03,
7.967,-18.561,-1.331,-2.01,
8,-18.592,-1.304,-2.01,
8.033,-18.607,-1.28,-2.013,
8.067,-18.647,-1.248,-2.011,
8.1,-18.808,-1.251,-1.932,
8.133,-18.91,-1.211,-1.966,
8.167,-18.983,-1.155,-1.971,
8.2,-18.981,-1.098,-1.975,
8.233,-18.898,-1.014,-2,
8.267,-18.772,-0.971,-1.981,
8.3,-18.672,-0.944,-1.962,
8.333,-18.617,-0.923,-1.949,
8.367,-18.562,-0.899,-1.947,
8.4,-18.534,-0.867,-1.967,
8.433,-18.526,-0.855,-1.978,
8.467,-18.568,-0.837,-1.993,
8.5,-18.62,-0.813,-2.014,
8.533,-18.656,-0.803,-2.033,
8.567,-18.706,-0.811,-2.047,
8.6,-18.789,-0.835,-2.042,
8.633,-18.9,-0.864,-2.033,
8.667,-19.018,-0.896,-2.028,
8.7,-19.135,-0.934,-2.02,
8.733,-19.252,-0.968,-2.016,
8.767,-19.393,-0.999,-2.007,
8.8,-19.575,-1.019,-2.019,
8.833,-19.72,-1.035,-2.033,
8.867,-19.879,-1.059,-2.03,
8.9,-20.191,-1.106,-1.975,
8.933,-20.343,-1.093,-2.032,
8.967,-20.499,-1.104,-2.012,
9,-20.658,-1.104,-1.982,
9.033,-20.803,-1.078,-1.97,
9.067,-20.903,-1.066,-1.938,
9.1,-21.294,-1.03,-1.958,
9.133,-23.053,-0.95,-2.115,
9.167,-24.858,-1.249,-2.13,
9.2,-24.479,-1.764,-1.875,
9.233,-24.176,-2.179,-1.387,
9.267,-24.35,-2.434,-0.901,
9.3,-24.049,-2.665,-0.395,
9.333,-23.517,-2.896,0.016,
9.367,-22.882,-3.142,0.482,
9.4,-21.91,-3.322,0.885,
9.433,-20.952,-3.363,1.168,
9.467,-19.761,-3.482,1.359,
9.5,-18.31,-3.732,1.42,
9.533,-16.846,-3.911,1.356,
9.567,-15.302,-3.975,1.15,
9.6,-13.766,-3.99,0.82,
9.633,-12.186,-4.033,0.459,
9.667,-10.406,-4.044,0.136,
9.7,-8.591,-4.057,-0.157,
9.733,-6.774,-4.147,-0.338,
9.767,-4.731,-4.273,-0.546,
9.8,-2.602,-4.375,-0.843,
9.833,-0.125,-4.43,-1.249,
9.867,2.42,-4.518,-1.676,
9.9,4.643,-4.674,-2.024,
9.933,6.534,-4.816,-2.312,
