Time[s],Anterior(+)/posterior(-) tilt,Lateral tilt left(-)/right(+),Rotation left(+)/right(-)
2.267,-15.586,-0.117,8.1,
2.3,-15.663,-0.101,8.092,
2.333,-15.715,-0.086,8.082,
2.367,-15.745,-0.069,8.094,
2.4,-15.789,-0.064,8.119,
2.433,-15.837,-0.068,8.128,
2.467,-15.881,-0.062,8.141,
2.5,-15.913,-0.056,8.155,
2.533,-15.954,-0.057,8.183,
2.567,-16.031,-0.051,8.203,
2.6,-16.168,-0.026,8.249,
2.633,-16.336,-0.006,8.306,
2.667,-16.47,0.012,8.333,
2.7,-16.565,0.031,8.356,
2.733,-16.656,0.038,8.375,
2.767,-16.804,0.062,8.385,
2.8,-16.984,0.11,8.407,
2.833,-17.189,0.156,8.405,
2.867,-17.384,0.184,8.397,
2.9,-17.554,0.216,8.394,
2.933,-17.74,0.255,8.402,
2.967,-17.935,0.307,8.403,
3,-18.142,0.364,8.405,
3.033,-18.443,0.428,8.4,
3.067,-18.812,0.503,8.396,
3.1,-19.144,0.584,8.404,
3.133,-19.401,0.68,8.415,
3.167,-19.635,0.797,8.403,
3.2,-19.829,0.875,8.39,
3.233,-19.914,0.845,8.443,
3.267,-20.018,0.84,8.632,
3.3,-20.219,0.888,8.744,
3.333,-20.48,0.935,8.76,
3.367,-20.789,0.959,8.772,
3.4,-21.094,0.99,8.814,
3.433,-21.36,1.044,8.862,
3.467,-21.607,1.134,8.874,
3.5,-21.897,1.249,8.892,
3.533,-22.335,1.365,8.894,
3.567,-22.961,1.495,8.9,
3.6,-23.661,1.654,8.95,
3.633,-24.371,1.824,9.026,
3.667,-25.111,1.998,9.105,
3.7,-25.88,2.183,9.2,
3.733,-26.611,2.37,9.311,
3.767,-27.325,2.563,9.404,
3.8,-27.953,2.738,9.476,
3.833,-28.429,2.886,9.643,
3.867,-28.783,3.059,9.884,
3.9,-29.102,3.264,10.05,
3.933,-29.32,3.499,10.181,
3.967,-29.761,3.663,10.121,
4,-30.526,3.843,9.992,
4.033,-31.278,4.064,10.075,
4.067,-31.982,4.27,10.181,
4.1,-32.636,4.402,10.081,
4.133,-33.17,4.488,10.03,
4.167,-33.653,4.636,10.105,
4.2,-34.177,4.853,10.184,
4.233,-34.584,5.059,10.102,
4.267,-34.988,5.299,9.959,
4.3,-35.499,5.536,9.871,
4.333,-36.127,5.759,9.909,
4.367,-36.883,5.961,9.974,
4.4,-37.63,6.158,10.017,
4.433,-38.29,6.34,10.088,
4.467,-38.869,6.535,10.264,
4.5,-39.474,6.767,10.46,
4.533,-39.994,6.995,10.696,
4.567,-40.458,7.207,11.02,
4.6,-40.93,7.389,11.496,
4.633,-41.492,7.537,12.026,
4.667,-42.11,7.64,12.572,
4.7,-42.838,7.735,13.037,
4.733,-43.784,7.832,13.474,
4.767,-44.925,7.916,13.807,
4.8,-45.992,7.946,13.969,
4.833,-46.902,7.927,14.035,
4.867,-47.661,7.844,14.106,
4.9,-48.32,7.715,14.238,
4.933,-48.965,7.612,14.352,
4.967,-49.555,7.564,14.436,
5,-49.906,7.548,14.476,
5.033,-49.933,7.52,14.424,
5.067,-49.991,7.514,14.15,
5.1,-50.675,7.577,13.729,
5.133,-52.318,7.871,13.175,
5.167,-54.417,8.448,12.722,
5.2,-56.529,8.893,12.764,
5.233,-58.27,9.151,13.079,
5.267,-59.206,9.067,13.455,
5.3,-58.994,8.891,13.298,
5.333,-58.282,8.809,12.847,
5.367,-57.751,8.858,12.547,
5.4,-57.46,8.818,12.563,
5.433,-56.963,8.598,12.749,
5.467,-56.137,8.317,12.841,
5.5,-55.296,8.131,12.735,
5.533,-54.707,8.028,12.571,
5.567,-54.311,7.972,12.449,
5.6,-54.022,7.91,12.398,
5.633,-53.958,7.819,12.317,
5.667,-54.028,7.706,12.16,
5.7,-54.12,7.592,12.02,
5.733,-54.13,7.504,11.951,
5.767,-53.954,7.458,11.948,
5.8,-53.783,7.448,11.944,
5.833,-53.788,7.45,11.914,
5.867,-53.951,7.456,11.885,
5.9,-54.18,7.442,11.847,
5.933,-54.391,7.423,11.832,
5.967,-54.552,7.397,11.837,
6,-54.633,7.369,11.82,
6.033,-54.653,7.358,11.808,
6.067,-54.635,7.364,11.83,
6.1,-54.583,7.368,11.846,
6.133,-54.501,7.37,11.84,
6.167,-54.414,7.375,11.832,
6.2,-54.346,7.383,11.815,
6.233,-54.294,7.386,11.797,
6.267,-54.242,7.388,11.775,
6.3,-54.173,7.385,11.754,
6.333,-54.103,7.381,11.734,
6.367,-54.026,7.376,11.706,
6.4,-53.94,7.368,11.677,
6.433,-53.86,7.361,11.673,
6.467,-53.778,7.361,11.682,
6.5,-53.684,7.363,11.678,
6.533,-53.606,7.364,11.661,
6.567,-53.542,7.363,11.639,
6.6,-53.486,7.361,11.618,
6.633,-53.446,7.36,11.59,
6.667,-53.461,7.359,11.568,
6.7,-53.532,7.369,11.579,
6.733,-53.613,7.378,11.576,
6.767,-53.639,7.377,11.559,
6.8,-53.672,7.378,11.559,
6.833,-53.727,7.382,11.57,
6.867,-53.789,7.39,11.575,
6.9,-53.846,7.394,11.572,
6.933,-53.891,7.396,11.556,
6.967,-53.953,7.4,11.537,
7,-54.026,7.399,11.529,
7.033,-54.1,7.401,11.528,
7.067,-54.153,7.4,11.538,
7.1,-54.196,7.399,11.539,
7.133,-54.239,7.401,11.534,
7.167,-54.284,7.406,11.527,
7.2,-54.327,7.408,11.524,
7.233,-54.361,7.406,11.528,
7.267,-54.38,7.406,11.529,
7.3,-54.399,7.411,11.516,
7.333,-54.425,7.42,11.499,
7.367,-54.452,7.424,11.48,
7.4,-54.472,7.424,11.461,
7.433,-54.517,7.423,11.441,
7.467,-54.599,7.433,11.451,
7.5,-54.719,7.439,11.465,
7.533,-54.792,7.432,11.451,
7.567,-54.803,7.433,11.433,
7.6,-54.809,7.434,11.445,
7.633,-54.833,7.438,11.466,
7.667,-54.855,7.441,11.476,
7.7,-54.868,7.441,11.467,
7.733,-54.889,7.443,11.455,
7.767,-54.922,7.441,11.444,
7.8,-54.949,7.437,11.435,
7.833,-54.963,7.435,11.437,
7.867,-54.973,7.434,11.446,
7.9,-54.98,7.436,11.458,
7.933,-54.985,7.438,11.467,
7.967,-54.995,7.438,11.473,
8,-55.01,7.44,11.478,
8.033,-55.017,7.443,11.472,
8.067,-55.013,7.445,11.463,
8.1,-55.013,7.446,11.456,
8.133,-55.005,7.446,11.448,
8.167,-54.984,7.449,11.429,
8.2,-54.947,7.451,11.408,
8.233,-54.95,7.452,11.388,
8.267,-54.978,7.465,11.392,
8.3,-55.023,7.469,11.399,
8.333,-55.01,7.468,11.376,
8.367,-54.968,7.467,11.366,
8.4,-54.945,7.465,11.375,
8.433,-54.916,7.465,11.378,
8.467,-54.866,7.461,11.37,
8.5,-54.807,7.456,11.353,
8.533,-54.761,7.454,11.345,
8.567,-54.729,7.45,11.346,
8.6,-54.691,7.447,11.345,
8.633,-54.633,7.444,11.348,
8.667,-54.582,7.441,11.351,
8.7,-54.529,7.439,11.35,
8.733,-54.473,7.432,11.349,
8.767,-54.412,7.426,11.349,
8.8,-54.345,7.426,11.353,
8.833,-54.251,7.422,11.351,
8.867,-54.144,7.418,11.344,
8.9,-54.048,7.42,11.339,
8.933,-53.948,7.418,11.334,
8.967,-53.838,7.412,11.326,
9,-53.717,7.406,11.312,
9.033,-53.655,7.405,11.286,
9.067,-53.615,7.415,11.286,
9.1,-53.179,7.321,11.304,
9.133,-51.77,6.985,11.369,
9.167,-52.073,7.048,11.488,
9.2,-53.314,7.35,11.687,
9.233,-53.947,7.569,11.884,
9.267,-54.079,7.674,11.937,
9.3,-54.14,7.779,11.802,
9.333,-54.091,7.826,11.835,
9.367,-53.649,7.792,11.787,
9.4,-52.987,7.764,11.642,
9.433,-51.958,7.693,11.361,
9.467,-50.762,7.571,11.044,
9.5,-49.614,7.501,10.725,
9.533,-48.474,7.461,10.404,
9.567,-47.338,7.414,10.156,
9.6,-46.111,7.319,10.032,
9.633,-44.72,7.165,9.923,
9.667,-43.355,6.973,9.847,
9.7,-41.962,6.753,9.826,
9.733,-40.621,6.525,9.856,
9.767,-39.471,6.328,9.885,
9.8,-38.524,6.124,9.891,
9.833,-37.993,5.923,9.941,
9.867,-37.745,5.686,9.921,
9.9,-37.404,5.412,9.865,
9.933,-36.921,5.163,9.754,
