Time[s],Anterior(+)/posterior(-) tilt,Lateral tilt left(-)/right(+),Rotation left(+)/right(-)
1.49,-2.829,1.025,-5.863,
1.5,-2.842,1.031,-5.864,
1.51,-2.854,1.036,-5.867,
1.52,-2.865,1.041,-5.87,
1.53,-2.875,1.045,-5.876,
1.54,-2.884,1.049,-5.882,
1.55,-2.892,1.051,-5.889,
1.56,-2.899,1.054,-5.897,
1.57,-2.906,1.057,-5.904,
1.58,-2.912,1.059,-5.911,
1.59,-2.919,1.062,-5.918,
1.6,-2.926,1.066,-5.924,
1.61,-2.933,1.069,-5.931,
1.62,-2.942,1.073,-5.936,
1.63,-2.953,1.077,-5.942,
1.64,-2.964,1.082,-5.948,
1.65,-2.977,1.086,-5.952,
1.66,-2.99,1.09,-5.957,
1.67,-3.003,1.095,-5.96,
1.68,-3.015,1.099,-5.962,
1.69,-3.028,1.102,-5.963,
1.7,-3.04,1.106,-5.965,
1.71,-3.053,1.109,-5.965,
1.72,-3.066,1.113,-5.966,
1.73,-3.079,1.118,-5.967,
1.74,-3.093,1.123,-5.968,
1.75,-3.106,1.13,-5.967,
1.76,-3.119,1.137,-5.966,
1.77,-3.131,1.145,-5.964,
1.78,-3.142,1.154,-5.961,
1.79,-3.15,1.163,-5.959,
1.8,-3.156,1.171,-5.957,
1.81,-3.159,1.18,-5.956,
1.82,-3.161,1.189,-5.958,
1.83,-3.161,1.198,-5.962,
1.84,-3.161,1.208,-5.968,
1.85,-3.162,1.218,-5.976,
1.86,-3.163,1.23,-5.985,
1.87,-3.166,1.243,-5.993,
1.88,-3.168,1.256,-6,
1.89,-3.17,1.269,-6.004,
1.9,-3.171,1.28,-6.005,
1.91,-3.171,1.289,-6.002,
1.92,-3.171,1.296,-5.996,
1.93,-3.173,1.299,-5.988,
1.94,-3.177,1.3,-5.979,
1.95,-3.181,1.299,-5.973,
1.96,-3.182,1.295,-5.973,
1.97,-3.175,1.291,-5.98,
1.98,-3.159,1.286,-5.996,
1.99,-3.132,1.28,-6.022,
2,-3.095,1.272,-6.056,
2.01,-3.049,1.263,-6.095,
2.02,-2.997,1.252,-6.135,
2.03,-2.939,1.24,-6.173,
2.04,-2.878,1.228,-6.205,
2.05,-2.812,1.216,-6.23,
2.06,-2.741,1.206,-6.248,
2.07,-2.663,1.196,-6.26,
2.08,-2.579,1.189,-6.266,
2.09,-2.489,1.183,-6.267,
2.1,-2.396,1.179,-6.266,
2.11,-2.3,1.177,-6.262,
2.12,-2.204,1.177,-6.257,
2.13,-2.108,1.179,-6.253,
2.14,-2.014,1.183,-6.252,
2.15,-1.921,1.189,-6.255,
2.16,-1.831,1.196,-6.263,
2.17,-1.744,1.204,-6.274,
2.18,-1.659,1.211,-6.285,
2.19,-1.577,1.218,-6.294,
2.2,-1.497,1.223,-6.299,
2.21,-1.421,1.226,-6.3,
2.22,-1.347,1.227,-6.299,
2.23,-1.28,1.225,-6.295,
2.24,-1.221,1.22,-6.291,
2.25,-1.172,1.213,-6.286,
2.26,-1.137,1.203,-6.28,
2.27,-1.116,1.193,-6.275,
2.28,-1.109,1.181,-6.273,
2.29,-1.117,1.169,-6.276,
2.3,-1.137,1.158,-6.284,
2.31,-1.17,1.148,-6.298,
2.32,-1.214,1.138,-6.318,
2.33,-1.268,1.13,-6.341,
2.34,-1.333,1.123,-6.365,
2.35,-1.407,1.117,-6.389,
2.36,-1.489,1.112,-6.411,
2.37,-1.579,1.108,-6.43,
2.38,-1.676,1.105,-6.447,
2.39,-1.779,1.105,-6.462,
2.4,-1.886,1.107,-6.477,
2.41,-1.994,1.113,-6.491,
2.42,-2.101,1.122,-6.504,
2.43,-2.201,1.135,-6.513,
2.44,-2.293,1.152,-6.52,
2.45,-2.374,1.172,-6.523,
2.46,-2.444,1.194,-6.523,
2.47,-2.503,1.218,-6.522,
2.48,-2.554,1.241,-6.52,
2.49,-2.599,1.264,-6.52,
2.5,-2.638,1.287,-6.522,
2.51,-2.671,1.309,-6.527,
2.52,-2.697,1.331,-6.532,
2.53,-2.714,1.353,-6.537,
2.54,-2.719,1.374,-6.539,
2.55,-2.713,1.396,-6.537,
2.56,-2.694,1.418,-6.528,
2.57,-2.666,1.441,-6.513,
2.58,-2.629,1.463,-6.493,
2.59,-2.587,1.485,-6.468,
2.6,-2.543,1.505,-6.444,
2.61,-2.5,1.522,-6.422,
2.62,-2.46,1.536,-6.405,
2.63,-2.428,1.545,-6.395,
2.64,-2.404,1.55,-6.391,
2.65,-2.391,1.55,-6.392,
2.66,-2.386,1.545,-6.397,
2.67,-2.389,1.535,-6.403,
2.68,-2.393,1.52,-6.41,
2.69,-2.397,1.501,-6.416,
2.7,-2.396,1.479,-6.421,
2.71,-2.39,1.456,-6.424,
2.72,-2.377,1.434,-6.424,
2.73,-2.359,1.415,-6.418,
2.74,-2.338,1.402,-6.405,
2.75,-2.317,1.395,-6.382,
2.76,-2.297,1.394,-6.349,
2.77,-2.281,1.397,-6.309,
2.78,-2.267,1.405,-6.264,
2.79,-2.257,1.413,-6.22,
2.8,-2.252,1.421,-6.179,
2.81,-2.25,1.427,-6.145,
2.82,-2.254,1.43,-6.119,
2.83,-2.263,1.431,-6.101,
2.84,-2.275,1.431,-6.09,
2.85,-2.289,1.43,-6.086,
2.86,-2.301,1.431,-6.086,
2.87,-2.309,1.434,-6.092,
2.88,-2.311,1.44,-6.101,
2.89,-2.306,1.45,-6.115,
2.9,-2.293,1.464,-6.136,
2.91,-2.272,1.48,-6.165,
2.92,-2.243,1.496,-6.205,
2.93,-2.205,1.512,-6.26,
2.94,-2.16,1.525,-6.328,
2.95,-2.109,1.533,-6.41,
2.96,-2.053,1.535,-6.5,
2.97,-1.993,1.532,-6.592,
2.98,-1.933,1.523,-6.679,
2.99,-1.872,1.51,-6.754,
3,-1.813,1.497,-6.814,
3.01,-1.755,1.484,-6.858,
3.02,-1.701,1.473,-6.889,
3.03,-1.651,1.464,-6.908,
3.04,-1.607,1.455,-6.92,
3.05,-1.569,1.444,-6.927,
3.06,-1.536,1.429,-6.93,
3.07,-1.506,1.41,-6.929,
3.08,-1.478,1.385,-6.924,
3.09,-1.45,1.357,-6.914,
3.1,-1.42,1.327,-6.899,
3.11,-1.389,1.297,-6.882,
3.12,-1.355,1.271,-6.861,
3.13,-1.319,1.25,-6.837,
3.14,-1.28,1.237,-6.809,
3.15,-1.237,1.231,-6.776,
3.16,-1.186,1.233,-6.737,
3.17,-1.125,1.242,-6.693,
3.18,-1.049,1.258,-6.647,
3.19,-0.955,1.279,-6.601,
3.2,-0.841,1.304,-6.559,
3.21,-0.71,1.33,-6.522,
3.22,-0.567,1.357,-6.494,
3.23,-0.42,1.384,-6.474,
3.24,-0.279,1.413,-6.461,
3.25,-0.155,1.443,-6.454,
3.26,-0.051,1.476,-6.449,
3.27,0.039,1.51,-6.445,
3.28,0.134,1.543,-6.439,
3.29,0.262,1.572,-6.433,
3.3,0.455,1.594,-6.426,
3.31,0.736,1.609,-6.421,
3.32,1.107,1.618,-6.417,
3.33,1.552,1.625,-6.416,
3.34,2.033,1.633,-6.415,
3.35,2.505,1.645,-6.415,
3.36,2.926,1.662,-6.413,
3.37,3.263,1.684,-6.412,
3.38,3.499,1.707,-6.411,
3.39,3.632,1.728,-6.413,
3.4,3.672,1.744,-6.42,
3.41,3.636,1.752,-6.434,
3.42,3.546,1.751,-6.456,
3.43,3.425,1.741,-6.484,
3.44,3.296,1.724,-6.517,
3.45,3.179,1.7,-6.551,
3.46,3.089,1.672,-6.584,
3.47,3.035,1.641,-6.61,
3.48,3.021,1.606,-6.627,
3.49,3.046,1.569,-6.632,
3.5,3.103,1.53,-6.625,
3.51,3.184,1.491,-6.607,
3.52,3.28,1.453,-6.582,
3.53,3.378,1.417,-6.553,
3.54,3.471,1.383,-6.523,
3.55,3.547,1.349,-6.494,
3.56,3.601,1.315,-6.468,
3.57,3.629,1.281,-6.446,
3.58,3.629,1.251,-6.428,
3.59,3.603,1.225,-6.415,
3.6,3.555,1.207,-6.403,
3.61,3.489,1.199,-6.388,
3.62,3.411,1.202,-6.367,
3.63,3.328,1.215,-6.336,
3.64,3.245,1.238,-6.294,
3.65,3.172,1.269,-6.245,
3.66,3.116,1.305,-6.191,
3.67,3.08,1.344,-6.138,
3.68,3.066,1.382,-6.093,
3.69,3.071,1.415,-6.061,
3.7,3.089,1.441,-6.048,
3.71,3.115,1.461,-6.052,
3.72,3.142,1.474,-6.07,
3.73,3.164,1.484,-6.095,
3.74,3.177,1.492,-6.12,
3.75,3.181,1.499,-6.138,
3.76,3.177,1.504,-6.147,
3.77,3.168,1.506,-6.149,
3.78,3.156,1.504,-6.146,
3.79,3.143,1.494,-6.141,
3.8,3.13,1.478,-6.138,
3.81,3.116,1.456,-6.138,
3.82,3.101,1.43,-6.141,
3.83,3.086,1.401,-6.148,
3.84,3.073,1.372,-6.158,
3.85,3.063,1.343,-6.17,
3.86,3.06,1.314,-6.186,
3.87,3.061,1.287,-6.205,
3.88,3.068,1.26,-6.225,
3.89,3.081,1.235,-6.243,
3.9,3.1,1.212,-6.256,
3.91,3.126,1.192,-6.263,
3.92,3.159,1.176,-6.264,
3.93,3.2,1.162,-6.262,
3.94,3.243,1.152,-6.262,
3.95,3.286,1.144,-6.271,
3.96,3.325,1.138,-6.292,
3.97,3.357,1.134,-6.329,
3.98,3.38,1.133,-6.379,
3.99,3.392,1.134,-6.438,
4,3.392,1.137,-6.498,
4.01,3.382,1.141,-6.552,
4.02,3.363,1.146,-6.592,
4.03,3.338,1.15,-6.616,
4.04,3.312,1.153,-6.623,
4.05,3.288,1.157,-6.616,
4.06,3.267,1.162,-6.597,
4.07,3.249,1.168,-6.571,
4.08,3.232,1.176,-6.539,
4.09,3.216,1.185,-6.505,
4.1,3.199,1.193,-6.468,
4.11,3.18,1.199,-6.43,
4.12,3.158,1.203,-6.39,
4.13,3.134,1.203,-6.35,
4.14,3.11,1.201,-6.311,
4.15,3.084,1.196,-6.278,
4.16,3.058,1.19,-6.255,
4.17,3.032,1.184,-6.245,
4.18,3.006,1.18,-6.251,
4.19,2.98,1.177,-6.269,
4.2,2.957,1.175,-6.295,
4.21,2.937,1.173,-6.325,
4.22,2.922,1.17,-6.352,
4.23,2.913,1.164,-6.374,
4.24,2.911,1.153,-6.387,
4.25,2.916,1.137,-6.393,
4.26,2.928,1.116,-6.392,
4.27,2.947,1.093,-6.389,
4.28,2.971,1.071,-6.386,
4.29,2.997,1.053,-6.387,
4.3,3.024,1.038,-6.394,
4.31,3.047,1.028,-6.407,
4.32,3.065,1.019,-6.425,
4.33,3.076,1.008,-6.448,
4.34,3.08,0.995,-6.473,
4.35,3.08,0.979,-6.499,
4.36,3.077,0.962,-6.526,
4.37,3.074,0.946,-6.553,
4.38,3.075,0.933,-6.577,
4.39,3.079,0.923,-6.596,
4.4,3.087,0.916,-6.608,
4.41,3.098,0.911,-6.612,
4.42,3.11,0.906,-6.61,
4.43,3.121,0.901,-6.603,
4.44,3.129,0.896,-6.595,
4.45,3.133,0.889,-6.587,
4.46,3.132,0.882,-6.583,
4.47,3.126,0.875,-6.581,
4.48,3.116,0.869,-6.581,
4.49,3.104,0.863,-6.581,
4.5,3.091,0.857,-6.581,
4.51,3.079,0.852,-6.581,
4.52,3.069,0.848,-6.58,
4.53,3.064,0.845,-6.578,
4.54,3.061,0.843,-6.575,
4.55,3.06,0.843,-6.573,
4.56,3.059,0.843,-6.572,
4.57,3.057,0.842,-6.571,
4.58,3.052,0.84,-6.573,
4.59,3.043,0.835,-6.577,
4.6,3.029,0.829,-6.582,
4.61,3.011,0.82,-6.589,
4.62,2.992,0.81,-6.596,
4.63,2.973,0.799,-6.602,
4.64,2.957,0.788,-6.608,
4.65,2.945,0.777,-6.613,
4.66,2.935,0.766,-6.617,
4.67,2.927,0.756,-6.621,
4.68,2.916,0.749,-6.623,
4.69,2.899,0.744,-6.624,
4.7,2.877,0.741,-6.624,
4.71,2.849,0.74,-6.622,
4.72,2.819,0.741,-6.62,
4.73,2.789,0.742,-6.62,
4.74,2.761,0.742,-6.622,
4.75,2.737,0.742,-6.626,
4.76,2.717,0.742,-6.632,
4.77,2.701,0.741,-6.639,
4.78,2.689,0.74,-6.646,
4.79,2.68,0.739,-6.651,
4.8,2.673,0.737,-6.655,
4.81,2.668,0.737,-6.657,
4.82,2.665,0.736,-6.657,
4.83,2.662,0.735,-6.657,
4.84,2.662,0.734,-6.657,
4.85,2.663,0.734,-6.657,
4.86,2.665,0.734,-6.657,
4.87,2.669,0.735,-6.656,
4.88,2.674,0.737,-6.654,
4.89,2.68,0.74,-6.65,
4.9,2.686,0.743,-6.645,
4.91,2.692,0.747,-6.641,
4.92,2.697,0.751,-6.636,
4.93,2.702,0.755,-6.633,
4.94,2.705,0.76,-6.631,
4.95,2.709,0.766,-6.629,
4.96,2.712,0.771,-6.629,
4.97,2.715,0.775,-6.629,
4.98,2.718,0.779,-6.63,
4.99,2.721,0.782,-6.63,
5,2.724,0.784,-6.63,
5.01,2.727,0.786,-6.628,
5.02,2.731,0.788,-6.625,
5.03,2.737,0.79,-6.62,
5.04,2.742,0.792,-6.615,
5.05,2.749,0.794,-6.609,
5.06,2.758,0.797,-6.604,
5.07,2.767,0.798,-6.6,
5.08,2.779,0.799,-6.599,
5.09,2.794,0.801,-6.6,
5.1,2.812,0.803,-6.603,
5.11,2.833,0.806,-6.606,
5.12,2.857,0.81,-6.607,
5.13,2.881,0.815,-6.608,
5.14,2.904,0.82,-6.607,
5.15,2.925,0.824,-6.605,
5.16,2.944,0.827,-6.604,
5.17,2.963,0.829,-6.604,
5.18,2.985,0.83,-6.605,
5.19,3.012,0.83,-6.605,
5.2,3.048,0.83,-6.604,
5.21,3.092,0.831,-6.602,
5.22,3.143,0.832,-6.598,
5.23,3.196,0.833,-6.592,
5.24,3.247,0.833,-6.583,
5.25,3.292,0.831,-6.573,
5.26,3.328,0.828,-6.56,
5.27,3.355,0.822,-6.546,
5.28,3.375,0.816,-6.531,
5.29,3.391,0.812,-6.517,
5.3,3.405,0.81,-6.506,
5.31,3.42,0.812,-6.498,
5.32,3.437,0.816,-6.492,
5.33,3.458,0.823,-6.489,
5.34,3.48,0.83,-6.487,
5.35,3.505,0.838,-6.485,
5.36,3.53,0.844,-6.484,
5.37,3.553,0.851,-6.484,
5.38,3.571,0.857,-6.485,
5.39,3.583,0.864,-6.486,
5.4,3.588,0.872,-6.489,
5.41,3.588,0.88,-6.494,
5.42,3.584,0.888,-6.503,
5.43,3.578,0.894,-6.516,
5.44,3.572,0.898,-6.532,
5.45,3.567,0.901,-6.552,
5.46,3.565,0.901,-6.575,
5.47,3.564,0.9,-6.598,
5.48,3.564,0.897,-6.621,
5.49,3.564,0.894,-6.644,
5.5,3.566,0.89,-6.664,
5.51,3.568,0.885,-6.683,
5.52,3.572,0.88,-6.699,
5.53,3.578,0.873,-6.714,
5.54,3.586,0.867,-6.728,
5.55,3.596,0.859,-6.741,
5.56,3.607,0.852,-6.753,
5.57,3.62,0.844,-6.766,
5.58,3.638,0.837,-6.779,
5.59,3.66,0.831,-6.793,
5.6,3.688,0.825,-6.807,
5.61,3.721,0.821,-6.82,
5.62,3.756,0.818,-6.832,
5.63,3.791,0.815,-6.842,
5.64,3.822,0.812,-6.849,
5.65,3.843,0.811,-6.855,
5.66,3.853,0.81,-6.86,
5.67,3.85,0.812,-6.864,
5.68,3.834,0.816,-6.87,
5.69,3.807,0.825,-6.875,
5.7,3.772,0.838,-6.88,
5.71,3.732,0.856,-6.882,
5.72,3.686,0.879,-6.879,
5.73,3.636,0.905,-6.873,
5.74,3.58,0.934,-6.862,
5.75,3.517,0.965,-6.849,
5.76,3.446,0.996,-6.835,
5.77,3.367,1.028,-6.822,
5.78,3.28,1.06,-6.809,
5.79,3.185,1.091,-6.798,
5.8,3.084,1.121,-6.788,
5.81,2.976,1.15,-6.777,
5.82,2.861,1.178,-6.766,
5.83,2.738,1.204,-6.757,
5.84,2.606,1.23,-6.752,
5.85,2.463,1.256,-6.751,
5.86,2.308,1.283,-6.757,
5.87,2.14,1.312,-6.767,
5.88,1.958,1.344,-6.778,
5.89,1.766,1.379,-6.786,
5.9,1.565,1.417,-6.787,
5.91,1.359,1.457,-6.778,
5.92,1.15,1.497,-6.756,
5.93,0.938,1.536,-6.722,
5.94,0.72,1.573,-6.678,
5.95,0.493,1.607,-6.624,
5.96,0.252,1.638,-6.566,
5.97,-0.007,1.668,-6.505,
5.98,-0.287,1.697,-6.447,
5.99,-0.587,1.725,-6.394,
6,-0.903,1.752,-6.35,
6.01,-1.229,1.778,-6.314,
6.02,-1.557,1.801,-6.287,
6.03,-1.874,1.821,-6.265,
6.04,-2.171,1.839,-6.244,
6.05,-2.436,1.854,-6.223,
6.06,-2.665,1.865,-6.199,
6.07,-2.855,1.873,-6.171,
6.08,-3.01,1.878,-6.139,
6.09,-3.139,1.878,-6.105,
6.1,-3.249,1.874,-6.069,
6.11,-3.352,1.866,-6.035,
6.12,-3.453,1.854,-6.002,
6.13,-3.556,1.838,-5.973,
6.14,-3.664,1.82,-5.948,
6.15,-3.776,1.798,-5.929,
6.16,-3.888,1.775,-5.916,
6.17,-3.998,1.749,-5.912,
6.18,-4.104,1.722,-5.916,
6.19,-4.205,1.694,-5.929,
6.2,-4.3,1.668,-5.952,
6.21,-4.39,1.645,-5.983,
6.22,-4.477,1.626,-6.019,
6.23,-4.56,1.612,-6.057,
6.24,-4.64,1.607,-6.092,
6.25,-4.715,1.61,-6.122,
6.26,-4.782,1.623,-6.143,
6.27,-4.841,1.644,-6.156,
6.28,-4.888,1.67,-6.162,
6.29,-4.924,1.699,-6.165,
6.3,-4.948,1.726,-6.169,
6.31,-4.961,1.747,-6.18,
6.32,-4.965,1.759,-6.2,
6.33,-4.962,1.76,-6.231,
6.34,-4.954,1.751,-6.274,
6.35,-4.944,1.734,-6.326,
6.36,-4.932,1.712,-6.385,
6.37,-4.921,1.687,-6.449,
6.38,-4.911,1.662,-6.514,
6.39,-4.906,1.639,-6.58,
6.4,-4.907,1.619,-6.644,
6.41,-4.914,1.603,-6.707,
6.42,-4.93,1.59,-6.768,
6.43,-4.955,1.58,-6.826,
6.44,-4.988,1.57,-6.88,
6.45,-5.03,1.561,-6.93,
6.46,-5.077,1.551,-6.974,
6.47,-5.126,1.539,-7.011,
6.48,-5.173,1.526,-7.039,
6.49,-5.214,1.512,-7.059,
6.5,-5.247,1.497,-7.071,
6.51,-5.27,1.485,-7.074,
6.52,-5.287,1.474,-7.068,
6.53,-5.298,1.467,-7.054,
6.54,-5.307,1.464,-7.034,
6.55,-5.317,1.465,-7.007,
6.56,-5.329,1.471,-6.976,
6.57,-5.345,1.481,-6.94,
6.58,-5.362,1.495,-6.901,
6.59,-5.38,1.51,-6.86,
6.6,-5.396,1.526,-6.818,
6.61,-5.408,1.542,-6.778,
6.62,-5.416,1.558,-6.741,
6.63,-5.419,1.572,-6.71,
6.64,-5.418,1.585,-6.684,
6.65,-5.415,1.598,-6.663,
6.66,-5.409,1.609,-6.647,
6.67,-5.404,1.621,-6.632,
6.68,-5.399,1.631,-6.617,
6.69,-5.395,1.64,-6.602,
6.7,-5.393,1.648,-6.587,
6.71,-5.392,1.654,-6.574,
6.72,-5.393,1.658,-6.563,
6.73,-5.394,1.661,-6.554,
6.74,-5.396,1.662,-6.549,
6.75,-5.399,1.662,-6.546,
6.76,-5.403,1.662,-6.546,
6.77,-5.407,1.661,-6.546,
6.78,-5.411,1.66,-6.547,
6.79,-5.414,1.659,-6.549,
6.8,-5.416,1.658,-6.552,
6.81,-5.417,1.657,-6.556,
6.82,-5.418,1.655,-6.562,
6.83,-5.42,1.653,-6.571,
6.84,-5.426,1.65,-6.582,
6.85,-5.437,1.647,-6.594,
6.86,-5.453,1.646,-6.607,
6.87,-5.472,1.645,-6.621,
6.88,-5.493,1.646,-6.635,
6.89,-5.515,1.649,-6.649,
6.9,-5.538,1.653,-6.665,
6.91,-5.562,1.657,-6.68,
6.92,-5.587,1.661,-6.696,
6.93,-5.615,1.664,-6.712,
6.94,-5.644,1.666,-6.727,
6.95,-5.675,1.667,-6.742,
6.96,-5.706,1.668,-6.755,
6.97,-5.735,1.668,-6.768,
6.98,-5.762,1.67,-6.78,
6.99,-5.785,1.671,-6.792,
7,-5.803,1.673,-6.802,
7.01,-5.817,1.676,-6.81,
7.02,-5.827,1.68,-6.816,
7.03,-5.834,1.684,-6.819,
7.04,-5.839,1.689,-6.819,
7.05,-5.842,1.695,-6.816,
7.06,-5.846,1.701,-6.811,
7.07,-5.849,1.707,-6.805,
7.08,-5.853,1.713,-6.799,
7.09,-5.857,1.718,-6.796,
7.1,-5.862,1.723,-6.794,
7.11,-5.867,1.729,-6.794,
7.12,-5.872,1.735,-6.795,
7.13,-5.875,1.741,-6.796,
7.14,-5.875,1.747,-6.798,
7.15,-5.874,1.753,-6.799,
7.16,-5.87,1.758,-6.801,
7.17,-5.865,1.764,-6.802,
7.18,-5.86,1.768,-6.803,
7.19,-5.856,1.772,-6.804,
7.2,-5.853,1.775,-6.805,
7.21,-5.851,1.777,-6.804,
7.22,-5.85,1.778,-6.803,
7.23,-5.85,1.778,-6.802,
7.24,-5.85,1.778,-6.8,
7.25,-5.849,1.778,-6.798,
7.26,-5.848,1.777,-6.797,
7.27,-5.846,1.776,-6.796,
7.28,-5.843,1.775,-6.796,
7.29,-5.84,1.774,-6.797,
7.3,-5.837,1.773,-6.798,
7.31,-5.833,1.772,-6.799,
7.32,-5.829,1.771,-6.801,
7.33,-5.826,1.77,-6.804,
7.34,-5.822,1.768,-6.807,
7.35,-5.819,1.766,-6.81,
7.36,-5.817,1.763,-6.814,
7.37,-5.814,1.76,-6.817,
7.38,-5.811,1.757,-6.82,
7.39,-5.807,1.754,-6.822,
7.4,-5.803,1.751,-6.823,
7.41,-5.797,1.749,-6.825,
7.42,-5.791,1.748,-6.827,
7.43,-5.784,1.747,-6.829,
7.44,-5.777,1.748,-6.832,
7.45,-5.769,1.749,-6.836,
