Time[s],Pos_x(left)[m],Pos_y(up)[m],Pos_z(forward)[m]
0,-0.025,0.488,0.023,
0.01,-0.025,0.488,0.023,
0.02,-0.025,0.488,0.023,
0.03,-0.025,0.488,0.023,
0.04,-0.025,0.488,0.023,
0.05,-0.025,0.488,0.023,
0.06,-0.025,0.488,0.023,
0.07,-0.025,0.488,0.023,
0.08,-0.025,0.488,0.023,
0.09,-0.025,0.488,0.023,
0.1,-0.025,0.488,0.023,
0.11,-0.025,0.488,0.023,
0.12,-0.025,0.488,0.023,
0.13,-0.025,0.488,0.023,
0.14,-0.025,0.488,0.023,
0.15,-0.025,0.488,0.023,
0.16,-0.025,0.488,0.023,
0.17,-0.025,0.488,0.023,
0.18,-0.025,0.488,0.023,
0.19,-0.025,0.488,0.023,
0.2,-0.025,0.488,0.023,
0.21,-0.025,0.488,0.024,
0.22,-0.025,0.488,0.024,
0.23,-0.025,0.488,0.024,
0.24,-0.025,0.488,0.024,
0.25,-0.025,0.488,0.024,
0.26,-0.025,0.488,0.024,
0.27,-0.025,0.488,0.024,
0.28,-0.025,0.488,0.024,
0.29,-0.025,0.488,0.024,
0.3,-0.025,0.488,0.024,
0.31,-0.025,0.488,0.024,
0.32,-0.025,0.488,0.024,
0.33,-0.025,0.488,0.024,
0.34,-0.025,0.488,0.024,
0.35,-0.025,0.488,0.024,
0.36,-0.025,0.488,0.024,
0.37,-0.025,0.488,0.024,
0.38,-0.025,0.488,0.024,
0.39,-0.025,0.488,0.025,
0.4,-0.025,0.488,0.025,
0.41,-0.025,0.488,0.025,
0.42,-0.025,0.488,0.025,
0.43,-0.025,0.488,0.025,
0.44,-0.025,0.488,0.025,
0.45,-0.025,0.488,0.025,
0.46,-0.025,0.488,0.025,
0.47,-0.025,0.488,0.025,
0.48,-0.025,0.488,0.025,
0.49,-0.025,0.488,0.025,
0.5,-0.025,0.488,0.025,
0.51,-0.025,0.488,0.025,
0.52,-0.025,0.488,0.025,
0.53,-0.025,0.488,0.025,
0.54,-0.025,0.488,0.025,
0.55,-0.025,0.488,0.025,
0.56,-0.025,0.488,0.025,
0.57,-0.025,0.488,0.025,
0.58,-0.025,0.488,0.025,
0.59,-0.025,0.488,0.025,
0.6,-0.025,0.488,0.024,
0.61,-0.025,0.488,0.024,
0.62,-0.025,0.488,0.024,
0.63,-0.025,0.488,0.024,
0.64,-0.025,0.488,0.024,
0.65,-0.025,0.488,0.024,
0.66,-0.025,0.488,0.024,
0.67,-0.025,0.488,0.024,
0.68,-0.025,0.488,0.024,
0.69,-0.025,0.488,0.024,
0.7,-0.025,0.488,0.024,
0.71,-0.025,0.488,0.024,
0.72,-0.025,0.488,0.024,
0.73,-0.025,0.488,0.024,
0.74,-0.025,0.488,0.024,
0.75,-0.026,0.488,0.024,
0.76,-0.026,0.488,0.024,
0.77,-0.026,0.488,0.023,
0.78,-0.026,0.488,0.023,
0.79,-0.026,0.488,0.023,
0.8,-0.026,0.488,0.023,
0.81,-0.026,0.488,0.024,
0.82,-0.026,0.488,0.024,
0.83,-0.026,0.488,0.024,
0.84,-0.026,0.488,0.024,
0.85,-0.026,0.488,0.024,
0.86,-0.026,0.488,0.024,
0.87,-0.026,0.488,0.024,
0.88,-0.026,0.488,0.024,
0.89,-0.026,0.488,0.024,
0.9,-0.026,0.488,0.024,
0.91,-0.026,0.488,0.024,
0.92,-0.026,0.488,0.024,
0.93,-0.026,0.488,0.024,
0.94,-0.026,0.488,0.024,
0.95,-0.026,0.488,0.024,
0.96,-0.026,0.488,0.024,
0.97,-0.026,0.488,0.024,
0.98,-0.026,0.488,0.024,
0.99,-0.026,0.488,0.024,
1,-0.026,0.488,0.025,
1.01,-0.026,0.488,0.025,
1.02,-0.026,0.488,0.025,
1.03,-0.026,0.488,0.025,
1.04,-0.026,0.488,0.025,
1.05,-0.026,0.488,0.025,
1.06,-0.026,0.488,0.025,
1.07,-0.026,0.488,0.025,
1.08,-0.026,0.488,0.025,
1.09,-0.026,0.488,0.025,
1.1,-0.026,0.488,0.025,
1.11,-0.026,0.488,0.026,
1.12,-0.026,0.488,0.026,
1.13,-0.026,0.488,0.026,
1.14,-0.026,0.488,0.026,
1.15,-0.026,0.488,0.026,
1.16,-0.026,0.488,0.026,
1.17,-0.026,0.488,0.026,
1.18,-0.026,0.488,0.026,
1.19,-0.026,0.488,0.026,
1.2,-0.026,0.488,0.026,
1.21,-0.026,0.488,0.026,
1.22,-0.026,0.488,0.026,
1.23,-0.026,0.488,0.026,
1.24,-0.026,0.488,0.026,
1.25,-0.026,0.488,0.026,
1.26,-0.026,0.488,0.026,
1.27,-0.026,0.488,0.025,
1.28,-0.026,0.488,0.025,
1.29,-0.026,0.488,0.025,
1.3,-0.026,0.488,0.025,
1.31,-0.026,0.488,0.025,
1.32,-0.026,0.488,0.025,
1.33,-0.026,0.488,0.025,
1.34,-0.026,0.488,0.025,
1.35,-0.026,0.488,0.025,
1.36,-0.026,0.488,0.025,
1.37,-0.026,0.488,0.025,
1.38,-0.026,0.488,0.025,
1.39,-0.026,0.488,0.025,
1.4,-0.026,0.488,0.024,
1.41,-0.026,0.488,0.024,
1.42,-0.026,0.488,0.024,
1.43,-0.026,0.488,0.024,
1.44,-0.027,0.488,0.024,
1.45,-0.027,0.488,0.024,
1.46,-0.027,0.488,0.024,
1.47,-0.027,0.488,0.024,
1.48,-0.027,0.488,0.024,
1.49,-0.027,0.488,0.024,
1.5,-0.027,0.488,0.024,
1.51,-0.027,0.488,0.024,
1.52,-0.027,0.488,0.024,
1.53,-0.027,0.488,0.023,
1.54,-0.027,0.488,0.023,
1.55,-0.027,0.488,0.023,
1.56,-0.027,0.488,0.023,
1.57,-0.027,0.488,0.023,
1.58,-0.027,0.488,0.023,
1.59,-0.027,0.488,0.023,
1.6,-0.027,0.488,0.023,
1.61,-0.027,0.488,0.023,
1.62,-0.027,0.488,0.022,
1.63,-0.027,0.488,0.022,
1.64,-0.027,0.488,0.022,
1.65,-0.027,0.488,0.022,
1.66,-0.027,0.488,0.022,
1.67,-0.027,0.488,0.022,
1.68,-0.027,0.488,0.022,
1.69,-0.027,0.488,0.022,
1.7,-0.027,0.488,0.022,
1.71,-0.027,0.488,0.021,
1.72,-0.027,0.488,0.021,
1.73,-0.027,0.488,0.021,
1.74,-0.027,0.488,0.021,
1.75,-0.027,0.488,0.02,
1.76,-0.027,0.488,0.02,
1.77,-0.027,0.488,0.02,
1.78,-0.027,0.488,0.019,
1.79,-0.027,0.488,0.019,
1.8,-0.028,0.488,0.018,
1.81,-0.028,0.488,0.018,
1.82,-0.028,0.488,0.018,
1.83,-0.028,0.488,0.017,
1.84,-0.028,0.488,0.017,
1.85,-0.028,0.488,0.016,
1.86,-0.028,0.488,0.015,
1.87,-0.028,0.488,0.014,
1.88,-0.028,0.488,0.014,
1.89,-0.028,0.488,0.013,
1.9,-0.028,0.488,0.012,
1.91,-0.028,0.488,0.011,
1.92,-0.028,0.488,0.011,
1.93,-0.028,0.488,0.01,
1.94,-0.028,0.488,0.01,
1.95,-0.028,0.488,0.009,
1.96,-0.028,0.488,0.009,
1.97,-0.028,0.488,0.008,
1.98,-0.028,0.488,0.008,
1.99,-0.028,0.489,0.007,
2,-0.028,0.489,0.007,
2.01,-0.028,0.489,0.007,
2.02,-0.028,0.489,0.006,
2.03,-0.028,0.489,0.006,
2.04,-0.028,0.489,0.006,
2.05,-0.029,0.489,0.006,
2.06,-0.029,0.489,0.006,
2.07,-0.029,0.489,0.006,
2.08,-0.029,0.489,0.006,
2.09,-0.029,0.489,0.007,
2.1,-0.029,0.489,0.007,
2.11,-0.029,0.489,0.008,
2.12,-0.029,0.489,0.008,
2.13,-0.029,0.489,0.009,
2.14,-0.029,0.489,0.009,
2.15,-0.029,0.489,0.01,
2.16,-0.029,0.488,0.01,
2.17,-0.029,0.488,0.011,
2.18,-0.029,0.488,0.012,
2.19,-0.03,0.488,0.012,
2.2,-0.03,0.488,0.013,
2.21,-0.03,0.488,0.014,
2.22,-0.03,0.488,0.015,
2.23,-0.03,0.488,0.015,
2.24,-0.03,0.488,0.016,
2.25,-0.03,0.488,0.016,
2.26,-0.03,0.488,0.016,
2.27,-0.03,0.488,0.017,
2.28,-0.03,0.488,0.017,
2.29,-0.029,0.488,0.017,
2.3,-0.029,0.488,0.018,
2.31,-0.029,0.488,0.018,
2.32,-0.029,0.488,0.018,
2.33,-0.029,0.488,0.018,
2.34,-0.029,0.488,0.019,
