Time[s],Pos_x(left)[m],Pos_y(up)[m],Pos_z(forward)[m]
6.733,-0.042,0.217,-0.059,
6.767,-0.045,0.216,-0.06,
6.8,-0.048,0.216,-0.061,
6.833,-0.051,0.215,-0.062,
6.867,-0.054,0.213,-0.063,
6.9,-0.057,0.212,-0.065,
6.933,-0.059,0.211,-0.066,
6.967,-0.061,0.21,-0.067,
7,-0.063,0.209,-0.069,
7.033,-0.065,0.208,-0.07,
7.067,-0.066,0.208,-0.07,
7.1,-0.067,0.207,-0.071,
7.133,-0.068,0.207,-0.071,
7.167,-0.069,0.207,-0.071,
7.2,-0.069,0.207,-0.071,
7.233,-0.069,0.207,-0.071,
7.267,-0.069,0.207,-0.07,
7.3,-0.069,0.207,-0.07,
7.333,-0.069,0.207,-0.069,
7.367,-0.068,0.208,-0.068,
7.4,-0.067,0.208,-0.068,
7.433,-0.066,0.209,-0.067,
7.467,-0.065,0.21,-0.066,
7.5,-0.063,0.21,-0.065,
7.533,-0.062,0.211,-0.065,
7.567,-0.06,0.211,-0.064,
7.6,-0.059,0.212,-0.064,
7.633,-0.057,0.212,-0.064,
7.667,-0.056,0.212,-0.065,
7.7,-0.054,0.213,-0.066,
7.733,-0.052,0.213,-0.067,
7.767,-0.05,0.213,-0.068,
7.8,-0.048,0.213,-0.07,
7.833,-0.047,0.212,-0.072,
7.867,-0.045,0.212,-0.074,
7.9,-0.043,0.211,-0.077,
7.933,-0.041,0.211,-0.08,
7.967,-0.039,0.21,-0.083,
8,-0.038,0.209,-0.086,
8.033,-0.037,0.208,-0.089,
8.067,-0.036,0.207,-0.092,
8.1,-0.035,0.206,-0.095,
8.133,-0.035,0.204,-0.098,
8.167,-0.034,0.203,-0.101,
8.2,-0.033,0.201,-0.105,
8.233,-0.033,0.199,-0.108,
8.267,-0.032,0.198,-0.11,
8.3,-0.032,0.197,-0.113,
8.333,-0.032,0.195,-0.115,
8.367,-0.033,0.194,-0.118,
8.4,-0.033,0.192,-0.12,
8.433,-0.034,0.191,-0.122,
8.467,-0.034,0.19,-0.124,
8.5,-0.035,0.188,-0.126,
8.533,-0.035,0.188,-0.127,
8.567,-0.035,0.187,-0.127,
8.6,-0.035,0.187,-0.127,
8.633,-0.035,0.187,-0.127,
8.667,-0.035,0.188,-0.127,
8.7,-0.035,0.188,-0.126,
8.733,-0.035,0.19,-0.124,
8.767,-0.034,0.191,-0.121,
8.8,-0.034,0.193,-0.119,
8.833,-0.033,0.195,-0.115,
8.867,-0.033,0.197,-0.112,
8.9,-0.032,0.2,-0.107,
8.933,-0.031,0.202,-0.103,
8.967,-0.031,0.205,-0.099,
9,-0.03,0.207,-0.094,
9.033,-0.029,0.209,-0.09,
9.067,-0.029,0.211,-0.085,
9.1,-0.028,0.213,-0.08,
9.133,-0.028,0.214,-0.076,
9.167,-0.027,0.216,-0.071,
9.2,-0.026,0.217,-0.067,
9.233,-0.026,0.219,-0.062,
9.267,-0.025,0.22,-0.057,
9.3,-0.024,0.222,-0.053,
9.333,-0.023,0.222,-0.049,
9.367,-0.023,0.223,-0.045,
9.4,-0.023,0.224,-0.042,
9.433,-0.022,0.224,-0.04,
9.467,-0.022,0.225,-0.037,
9.5,-0.021,0.225,-0.034,
9.533,-0.021,0.226,-0.031,
9.567,-0.021,0.226,-0.028,
9.6,-0.02,0.226,-0.026,
9.633,-0.02,0.227,-0.024,
9.667,-0.02,0.227,-0.022,
9.7,-0.02,0.227,-0.02,
9.733,-0.019,0.227,-0.018,
9.767,-0.019,0.227,-0.016,
9.8,-0.019,0.228,-0.014,
9.833,-0.018,0.228,-0.011,
9.867,-0.018,0.228,-0.009,
9.9,-0.017,0.228,-0.008,
9.933,-0.017,0.228,-0.006,
