Time[s],Pos_x(left)[m],Pos_y(up)[m],Pos_z(forward)[m]
0,-0.034,0.486,0.035,
0.033,-0.034,0.486,0.036,
0.067,-0.034,0.486,0.036,
0.1,-0.034,0.486,0.037,
0.133,-0.034,0.486,0.037,
0.167,-0.034,0.486,0.038,
0.2,-0.034,0.486,0.038,
0.233,-0.034,0.486,0.038,
0.267,-0.034,0.486,0.039,
0.3,-0.034,0.486,0.039,
0.333,-0.034,0.486,0.039,
0.367,-0.034,0.486,0.04,
0.4,-0.034,0.486,0.04,
0.433,-0.034,0.485,0.04,
0.467,-0.034,0.485,0.04,
0.5,-0.035,0.485,0.04,
0.533,-0.035,0.485,0.04,
0.567,-0.035,0.485,0.04,
0.6,-0.035,0.485,0.04,
0.633,-0.035,0.485,0.04,
0.667,-0.036,0.485,0.041,
0.7,-0.037,0.485,0.041,
0.733,-0.038,0.485,0.042,
0.767,-0.038,0.485,0.043,
0.8,-0.038,0.484,0.044,
0.833,-0.038,0.484,0.045,
0.867,-0.038,0.484,0.047,
0.9,-0.037,0.484,0.048,
0.933,-0.037,0.484,0.05,
0.967,-0.037,0.483,0.052,
1,-0.037,0.483,0.054,
1.033,-0.037,0.483,0.056,
1.067,-0.037,0.482,0.059,
1.1,-0.036,0.482,0.061,
1.133,-0.036,0.482,0.064,
1.167,-0.035,0.481,0.066,
1.2,-0.034,0.481,0.069,
1.233,-0.033,0.481,0.072,
1.267,-0.031,0.48,0.075,
1.3,-0.028,0.48,0.078,
1.333,-0.023,0.48,0.08,
1.367,-0.018,0.479,0.083,
1.4,-0.013,0.479,0.086,
1.433,-0.008,0.479,0.089,
1.467,-0.003,0.478,0.091,
1.5,0.001,0.477,0.095,
1.533,0.005,0.477,0.097,
1.567,0.009,0.476,0.1,
1.6,0.013,0.475,0.103,
1.633,0.017,0.475,0.106,
1.667,0.021,0.474,0.109,
1.7,0.026,0.472,0.112,
1.733,0.031,0.471,0.115,
1.767,0.037,0.47,0.119,
1.8,0.043,0.468,0.123,
1.833,0.049,0.466,0.126,
1.867,0.056,0.464,0.129,
1.9,0.062,0.462,0.131,
1.933,0.066,0.461,0.133,
1.967,0.07,0.46,0.135,
2,0.073,0.458,0.137,
2.033,0.075,0.457,0.139,
2.067,0.077,0.456,0.141,
2.1,0.08,0.455,0.142,
2.133,0.082,0.455,0.143,
2.167,0.085,0.454,0.143,
2.2,0.088,0.453,0.143,
2.233,0.092,0.453,0.144,
2.267,0.095,0.452,0.144,
2.3,0.096,0.452,0.144,
2.333,0.096,0.451,0.145,
2.367,0.096,0.452,0.145,
2.4,0.094,0.452,0.145,
2.433,0.092,0.452,0.145,
2.467,0.09,0.453,0.143,
2.5,0.087,0.455,0.142,
2.533,0.084,0.456,0.14,
2.567,0.08,0.458,0.137,
2.6,0.076,0.46,0.134,
2.633,0.072,0.462,0.131,
2.667,0.067,0.464,0.128,
2.7,0.062,0.466,0.125,
2.733,0.058,0.468,0.122,
2.767,0.053,0.469,0.119,
2.8,0.048,0.471,0.116,
2.833,0.043,0.472,0.114,
2.867,0.038,0.473,0.112,
2.9,0.032,0.474,0.11,
2.933,0.027,0.475,0.108,
2.967,0.021,0.476,0.106,
3,0.015,0.477,0.104,
3.033,0.009,0.477,0.103,
3.067,0.002,0.477,0.102,
3.1,-0.005,0.478,0.102,
3.133,-0.012,0.477,0.102,
3.167,-0.019,0.477,0.103,
3.2,-0.026,0.476,0.103,
3.233,-0.032,0.475,0.104,
3.267,-0.038,0.474,0.106,
3.3,-0.043,0.473,0.108,
3.333,-0.048,0.472,0.109,
3.367,-0.053,0.471,0.111,
3.4,-0.057,0.47,0.113,
3.433,-0.06,0.468,0.115,
3.467,-0.064,0.467,0.117,
3.5,-0.069,0.466,0.119,
3.533,-0.073,0.464,0.121,
3.567,-0.078,0.462,0.123,
3.6,-0.083,0.46,0.126,
3.633,-0.088,0.458,0.129,
3.667,-0.093,0.455,0.131,
3.7,-0.097,0.453,0.134,
3.733,-0.102,0.451,0.137,
3.767,-0.105,0.449,0.139,
3.8,-0.108,0.446,0.143,
3.833,-0.111,0.444,0.146,
3.867,-0.115,0.442,0.149,
3.9,-0.118,0.44,0.152,
3.933,-0.121,0.438,0.155,
3.967,-0.124,0.436,0.157,
4,-0.126,0.434,0.159,
4.033,-0.128,0.433,0.161,
4.067,-0.13,0.432,0.162,
4.1,-0.131,0.431,0.163,
4.133,-0.132,0.431,0.163,
4.167,-0.133,0.43,0.164,
4.2,-0.133,0.43,0.165,
4.233,-0.134,0.43,0.166,
4.267,-0.134,0.43,0.166,
4.3,-0.134,0.431,0.165,
4.333,-0.133,0.432,0.164,
4.367,-0.131,0.433,0.163,
4.4,-0.129,0.435,0.162,
4.433,-0.125,0.436,0.161,
4.467,-0.121,0.438,0.159,
4.5,-0.117,0.44,0.156,
4.533,-0.113,0.443,0.153,
4.567,-0.109,0.445,0.149,
4.6,-0.106,0.448,0.146,
4.633,-0.102,0.45,0.141,
4.667,-0.097,0.452,0.138,
4.7,-0.092,0.455,0.135,
4.733,-0.086,0.457,0.13,
4.767,-0.08,0.459,0.125,
4.8,-0.075,0.462,0.119,
4.833,-0.07,0.464,0.113,
4.867,-0.065,0.467,0.107,
4.9,-0.061,0.469,0.1,
4.933,-0.057,0.471,0.094,
4.967,-0.053,0.473,0.088,
5,-0.048,0.474,0.083,
5.033,-0.045,0.476,0.077,
5.067,-0.041,0.477,0.071,
5.1,-0.039,0.478,0.065,
5.133,-0.036,0.479,0.059,
5.167,-0.032,0.481,0.053,
5.2,-0.028,0.482,0.046,
5.233,-0.023,0.483,0.04,
5.267,-0.018,0.483,0.034,
5.3,-0.014,0.484,0.027,
5.333,-0.009,0.485,0.019,
5.367,-0.006,0.485,0.012,
5.4,-0.002,0.485,0.006,
5.433,-0,0.485,-0.001,
5.467,0.001,0.485,-0.01,
5.5,0.003,0.485,-0.02,
5.533,0.002,0.486,-0.035,
5.567,0.001,0.485,-0.049,
5.6,0.001,0.484,-0.06,
5.633,0.001,0.483,-0.072,
5.667,0.001,0.481,-0.083,
5.7,0,0.48,-0.092,
5.733,-0.001,0.478,-0.101,
5.767,-0.002,0.477,-0.109,
5.8,-0.002,0.475,-0.115,
5.833,-0.003,0.474,-0.12,
5.867,-0.003,0.473,-0.124,
5.9,-0.003,0.472,-0.127,
5.933,-0.004,0.471,-0.13,
5.967,-0.005,0.47,-0.132,
6,-0.006,0.47,-0.134,
6.033,-0.007,0.47,-0.135,
6.067,-0.01,0.47,-0.135,
6.1,-0.013,0.47,-0.134,
6.133,-0.016,0.47,-0.132,
6.167,-0.02,0.471,-0.129,
6.2,-0.023,0.471,-0.126,
6.233,-0.027,0.472,-0.122,
6.267,-0.03,0.473,-0.117,
6.3,-0.033,0.474,-0.112,
6.333,-0.036,0.475,-0.106,
6.367,-0.04,0.475,-0.102,
6.4,-0.045,0.476,-0.099,
6.433,-0.049,0.476,-0.098,
6.467,-0.055,0.476,-0.097,
6.5,-0.062,0.475,-0.096,
6.533,-0.068,0.474,-0.096,
6.567,-0.076,0.473,-0.097,
6.6,-0.083,0.471,-0.098,
6.633,-0.091,0.47,-0.1,
6.667,-0.098,0.468,-0.101,
6.7,-0.105,0.466,-0.103,
6.733,-0.112,0.464,-0.104,
6.767,-0.12,0.462,-0.105,
6.8,-0.127,0.46,-0.105,
6.833,-0.134,0.457,-0.107,
6.867,-0.14,0.455,-0.108,
6.9,-0.146,0.452,-0.11,
6.933,-0.152,0.45,-0.112,
6.967,-0.157,0.448,-0.114,
7,-0.161,0.446,-0.116,
7.033,-0.164,0.444,-0.118,
7.067,-0.167,0.443,-0.119,
7.1,-0.17,0.441,-0.119,
7.133,-0.172,0.441,-0.119,
7.167,-0.173,0.44,-0.119,
7.2,-0.174,0.44,-0.118,
7.233,-0.174,0.44,-0.117,
7.267,-0.174,0.441,-0.115,
7.3,-0.173,0.441,-0.114,
7.333,-0.172,0.442,-0.112,
7.367,-0.17,0.443,-0.11,
7.4,-0.168,0.445,-0.109,
7.433,-0.166,0.446,-0.107,
7.467,-0.163,0.448,-0.104,
7.5,-0.159,0.449,-0.102,
7.533,-0.156,0.451,-0.099,
7.567,-0.152,0.453,-0.097,
7.6,-0.148,0.454,-0.095,
7.633,-0.144,0.456,-0.094,
7.667,-0.139,0.457,-0.095,
7.7,-0.134,0.458,-0.096,
7.733,-0.129,0.459,-0.098,
7.767,-0.124,0.46,-0.102,
7.8,-0.119,0.46,-0.106,
7.833,-0.114,0.461,-0.111,
7.867,-0.109,0.461,-0.117,
7.9,-0.104,0.46,-0.122,
7.933,-0.098,0.46,-0.129,
7.967,-0.093,0.459,-0.136,
8,-0.088,0.458,-0.143,
8.033,-0.085,0.456,-0.149,
8.067,-0.083,0.455,-0.155,
8.1,-0.08,0.453,-0.161,
8.133,-0.078,0.451,-0.168,
8.167,-0.076,0.449,-0.175,
8.2,-0.074,0.446,-0.183,
8.233,-0.072,0.443,-0.191,
8.267,-0.07,0.44,-0.198,
8.3,-0.069,0.438,-0.205,
8.333,-0.069,0.435,-0.211,
8.367,-0.069,0.432,-0.216,
8.4,-0.07,0.429,-0.222,
8.433,-0.071,0.426,-0.227,
8.467,-0.072,0.423,-0.232,
8.5,-0.073,0.421,-0.236,
8.533,-0.073,0.419,-0.239,
8.567,-0.073,0.419,-0.24,
8.6,-0.073,0.419,-0.24,
8.633,-0.074,0.418,-0.24,
8.667,-0.074,0.419,-0.24,
8.7,-0.074,0.42,-0.237,
8.733,-0.073,0.423,-0.234,
8.767,-0.072,0.426,-0.228,
8.8,-0.072,0.429,-0.222,
8.833,-0.071,0.433,-0.215,
8.867,-0.071,0.437,-0.206,
8.9,-0.07,0.441,-0.197,
8.933,-0.069,0.446,-0.187,
8.967,-0.069,0.45,-0.177,
9,-0.068,0.454,-0.166,
9.033,-0.067,0.458,-0.155,
9.067,-0.067,0.461,-0.144,
9.1,-0.067,0.465,-0.133,
9.133,-0.066,0.468,-0.121,
9.167,-0.065,0.471,-0.109,
9.2,-0.063,0.473,-0.097,
9.233,-0.061,0.476,-0.086,
9.267,-0.06,0.477,-0.076,
9.3,-0.058,0.479,-0.066,
9.333,-0.057,0.48,-0.056,
9.367,-0.057,0.481,-0.047,
9.4,-0.056,0.482,-0.037,
9.433,-0.055,0.482,-0.027,
9.467,-0.054,0.482,-0.018,
9.5,-0.053,0.482,-0.009,
9.533,-0.052,0.482,-0.002,
9.567,-0.051,0.482,0.005,
9.6,-0.051,0.482,0.011,
9.633,-0.05,0.481,0.016,
9.667,-0.05,0.481,0.021,
9.7,-0.049,0.481,0.025,
9.733,-0.049,0.481,0.03,
9.767,-0.048,0.48,0.035,
9.8,-0.048,0.48,0.04,
9.833,-0.047,0.479,0.046,
9.867,-0.046,0.479,0.051,
9.9,-0.045,0.478,0.056,
9.933,-0.044,0.478,0.06,
