Time[s],Anterior(+)/posterior(-) tilt,Lateral tilt left(-)/right(+),Rotation left(+)/right(-)
2.2,2.121,-2.455,5.823,
2.233,2.273,-2.537,5.848,
2.267,2.451,-2.653,5.869,
2.3,2.603,-2.79,5.859,
2.333,2.575,-2.881,5.846,
2.367,2.478,-2.945,5.95,
2.4,2.37,-3.054,6.113,
2.433,2.213,-3.21,6.216,
2.467,2.079,-3.366,6.309,
2.5,2.057,-3.5,6.411,
2.533,2.043,-3.606,6.493,
2.567,2.017,-3.679,6.546,
2.6,1.983,-3.713,6.556,
2.633,2.021,-3.725,6.533,
2.667,2.188,-3.727,6.461,
2.7,2.407,-3.735,6.372,
2.733,2.575,-3.714,6.281,
2.767,2.687,-3.657,6.147,
2.8,2.843,-3.61,5.996,
2.833,3.08,-3.589,5.866,
2.867,3.314,-3.544,5.804,
2.9,3.432,-3.46,5.748,
2.933,3.471,-3.366,5.701,
2.967,3.479,-3.282,5.705,
3,3.58,-3.252,5.74,
3.033,3.869,-3.34,5.821,
3.067,4.327,-3.514,5.922,
3.1,4.813,-3.697,5.989,
3.133,5.146,-3.833,5.983,
3.167,5.251,-3.91,5.978,
3.2,5.188,-3.902,5.972,
3.233,5.031,-3.797,5.979,
3.267,4.846,-3.632,6.033,
3.3,4.739,-3.481,6.116,
3.333,4.704,-3.318,6.218,
3.367,4.637,-3.06,6.333,
3.4,4.534,-2.823,6.469,
3.433,4.369,-2.671,6.595,
3.467,4.19,-2.498,6.701,
3.5,4.043,-2.311,6.767,
3.533,3.906,-2.242,6.767,
3.567,3.725,-2.207,6.73,
3.6,3.563,-2.148,6.732,
3.633,3.386,-2.083,6.724,
3.667,3.176,-2.035,6.686,
3.7,2.904,-1.979,6.593,
3.733,2.695,-1.904,6.531,
3.767,2.641,-1.839,6.51,
3.8,2.718,-1.748,6.514,
3.833,2.807,-1.546,6.601,
3.867,2.863,-1.219,6.748,
3.9,2.981,-0.912,6.94,
3.933,3.137,-0.717,7.114,
3.967,3.141,-0.567,7.219,
4,3.091,-0.391,7.31,
4.033,3.125,-0.209,7.386,
4.067,3.236,-0.046,7.432,
4.1,3.526,0.071,7.463,
4.133,4.041,0.146,7.523,
4.167,4.773,0.208,7.619,
4.2,5.568,0.238,7.679,
4.233,6.153,0.219,7.635,
4.267,6.461,0.17,7.577,
4.3,6.612,0.123,7.553,
4.333,6.683,0.113,7.56,
4.367,6.706,0.132,7.592,
4.4,6.517,0.171,7.634,
4.433,6.018,0.272,7.685,
4.467,5.352,0.402,7.724,
4.5,4.699,0.462,7.665,
4.533,4.16,0.44,7.521,
4.567,3.664,0.403,7.41,
4.6,3.221,0.405,7.392,
4.633,2.629,0.437,7.449,
4.667,1.99,0.427,7.519,
4.7,1.206,0.403,7.606,
4.733,0.091,0.407,7.73,
4.767,-1.115,0.351,7.804,
4.8,-2.166,0.227,7.915,
4.833,-2.956,0.158,8.062,
4.867,-3.635,0.164,8.155,
4.9,-4.306,0.186,8.148,
4.933,-4.966,0.17,7.998,
4.967,-5.661,0.13,7.722,
5,-6.537,0.154,7.35,
5.033,-7.504,0.25,6.921,
5.067,-8.381,0.382,6.492,
5.1,-9.054,0.52,6.11,
5.133,-9.462,0.619,5.929,
5.167,-9.807,0.716,5.829,
5.2,-10.264,0.84,5.784,
5.233,-10.846,0.972,5.813,
5.267,-11.539,1.07,5.79,
5.3,-12.449,1.103,5.768,
5.333,-13.3,1.148,5.734,
5.367,-14.111,1.217,5.596,
5.4,-15.024,1.326,5.436,
5.433,-15.86,1.451,5.384,
5.467,-16.379,1.548,5.496,
5.5,-16.44,1.662,5.498,
5.533,-16.163,1.792,5.397,
5.567,-15.965,1.765,4.988,
5.6,-16.196,1.621,4.57,
5.633,-16.552,1.346,4.512,
5.667,-17.351,1.177,4.322,
5.7,-18.339,1.072,4.221,
5.733,-19.153,0.958,4.302,
5.767,-19.873,0.849,4.496,
5.8,-20.602,0.81,4.711,
5.833,-21.255,0.808,4.911,
5.867,-21.806,0.803,5.081,
5.9,-22.294,0.784,5.261,
5.933,-22.721,0.771,5.391,
5.967,-23.078,0.779,5.392,
6,-23.333,0.791,5.344,
6.033,-23.537,0.807,5.253,
6.067,-23.738,0.827,5.103,
6.1,-23.958,0.847,4.965,
6.133,-24.023,0.882,4.833,
6.167,-24.011,0.96,4.688,
6.2,-23.898,1.077,4.539,
6.233,-23.63,1.232,4.363,
6.267,-23.175,1.427,4.099,
6.3,-22.645,1.669,3.927,
6.333,-22.138,1.971,3.819,
6.367,-21.596,2.273,3.777,
6.4,-20.881,2.572,3.846,
6.433,-19.998,2.833,3.908,
6.467,-19.269,3.113,3.983,
6.5,-18.806,3.48,4.223,
6.533,-18.476,3.925,4.516,
6.567,-18.219,4.384,4.821,
6.6,-18.094,4.876,5.193,
6.633,-18.064,5.414,5.627,
6.667,-18.119,5.931,6.077,
6.7,-18.234,6.447,6.412,
6.733,-18.374,6.962,6.722,
6.767,-18.596,7.48,6.956,
6.8,-18.989,8.03,6.972,
6.833,-19.482,8.667,7.017,
6.867,-20.055,9.3,7.081,
6.9,-20.654,9.926,7.115,
6.933,-21.224,10.529,7.201,
6.967,-21.768,11.07,7.344,
7,-22.219,11.538,7.441,
7.033,-22.638,11.929,7.511,
7.067,-23.004,12.27,7.551,
7.1,-23.226,12.542,7.587,
7.133,-23.343,12.746,7.613,
7.167,-23.386,12.9,7.583,
7.2,-23.369,13.035,7.486,
7.233,-23.339,13.128,7.359,
7.267,-23.28,13.164,7.183,
7.3,-23.202,13.176,6.989,
7.333,-23.06,13.108,6.736,
7.367,-22.879,12.974,6.481,
7.4,-22.649,12.807,6.24,
7.433,-22.411,12.576,6.055,
7.467,-22.225,12.285,5.932,
7.5,-22.118,11.985,5.869,
7.533,-22.071,11.677,5.842,
7.567,-22.123,11.365,5.823,
7.6,-22.26,11.096,5.735,
7.633,-22.467,10.927,5.475,
7.667,-22.691,10.702,5.031,
7.7,-22.936,10.406,4.678,
7.733,-23.189,10.155,4.466,
7.767,-23.51,9.906,4.257,
7.8,-23.846,9.638,4.055,
7.833,-24.267,9.398,3.896,
7.867,-24.789,9.134,3.701,
7.9,-25.514,8.84,3.655,
7.933,-26.323,8.551,3.766,
7.967,-27.087,8.272,3.746,
8,-27.843,8.006,3.717,
8.033,-28.61,7.799,3.744,
8.067,-29.431,7.691,3.743,
8.1,-30.275,7.636,3.696,
8.133,-31.15,7.57,3.6,
8.167,-32.105,7.525,3.555,
8.2,-33.021,7.484,3.56,
8.233,-33.758,7.441,3.578,
8.267,-34.372,7.445,3.531,
8.3,-34.981,7.522,3.451,
8.333,-35.583,7.658,3.41,
8.367,-36.153,7.797,3.449,
8.4,-36.716,7.94,3.567,
8.433,-37.331,8.099,3.65,
8.467,-37.943,8.264,3.713,
8.5,-38.433,8.386,3.815,
8.533,-38.746,8.446,3.903,
8.567,-38.924,8.517,3.894,
8.6,-38.937,8.591,3.869,
8.633,-38.796,8.638,3.836,
8.667,-38.59,8.662,3.763,
8.7,-38.211,8.607,3.677,
8.733,-37.627,8.465,3.622,
8.767,-36.885,8.268,3.528,
8.8,-36.003,8.067,3.442,
8.833,-35.023,7.867,3.367,
8.867,-33.924,7.648,3.288,
8.9,-32.702,7.395,3.201,
8.933,-31.488,7.128,3.115,
8.967,-30.292,6.856,3.071,
9,-29.137,6.572,3.063,
9.033,-27.993,6.295,3.095,
9.067,-26.898,6.053,3.12,
9.1,-25.821,5.813,3.145,
9.133,-24.766,5.572,3.252,
9.167,-23.764,5.332,3.394,
9.2,-22.807,5.13,3.498,
9.233,-21.789,4.932,3.59,
9.267,-20.624,4.683,3.664,
9.3,-19.38,4.399,3.698,
9.333,-18.489,4.217,3.717,
9.367,-17.843,4.151,3.636,
9.4,-17.408,4.108,3.575,
9.433,-17.147,4.029,3.464,
9.467,-16.812,3.921,3.37,
9.5,-16.333,3.855,3.349,
9.533,-15.852,3.821,3.381,
9.567,-15.395,3.753,3.472,
9.6,-15.019,3.679,3.539,
9.633,-14.667,3.624,3.567,
9.667,-14.255,3.577,3.577,
9.7,-13.744,3.512,3.633,
9.733,-13.16,3.413,3.755,
9.767,-12.663,3.303,3.893,
9.8,-12.201,3.186,3.941,
9.833,-11.762,3.089,3.989,
9.867,-11.356,2.996,4.061,
9.9,-10.999,2.875,4.136,
9.933,-10.695,2.757,4.177,
