Time[s],Pos_x(left)[m],Pos_y(up)[m],Pos_z(forward)[m]
6.033,0.004,0.391,0.012,
6.067,0.004,0.391,0.011,
6.1,0.005,0.392,0.01,
6.133,0.005,0.392,0.009,
6.167,0.004,0.392,0.008,
6.2,0.004,0.392,0.007,
6.233,0.004,0.392,0.006,
6.267,0.004,0.392,0.006,
6.3,0.004,0.392,0.005,
6.333,0.004,0.392,0.004,
6.367,0.004,0.392,0.004,
6.4,0.004,0.392,0.003,
6.433,0.004,0.392,0.003,
6.467,0.003,0.392,0.002,
6.5,0.003,0.392,0.001,
6.533,0.003,0.392,0.001,
6.567,0.003,0.392,0,
6.6,0.003,0.392,0,
6.633,0.003,0.392,0,
6.667,0.003,0.392,-0,
6.7,0.003,0.392,-0.001,
6.733,0.003,0.392,-0.001,
6.767,0.003,0.392,-0.001,
6.8,0.003,0.392,-0.002,
6.833,0.002,0.392,-0.002,
6.867,0.002,0.392,-0.002,
6.9,0.002,0.392,-0.002,
6.933,0.002,0.392,-0.003,
6.967,0.002,0.392,-0.003,
7,0.002,0.392,-0.003,
7.033,0.002,0.392,-0.003,
7.067,0.002,0.392,-0.003,
7.1,0.002,0.392,-0.003,
7.133,0.002,0.392,-0.004,
7.167,0.002,0.392,-0.004,
7.2,0.002,0.392,-0.004,
7.233,0.002,0.392,-0.003,
7.267,0.002,0.392,-0.003,
7.3,0.003,0.392,-0.003,
7.333,0.003,0.392,-0.003,
7.367,0.003,0.392,-0.003,
7.4,0.003,0.392,-0.002,
7.433,0.003,0.392,-0.002,
7.467,0.003,0.392,-0.001,
7.5,0.003,0.392,-0.001,
7.533,0.004,0.392,-0.001,
7.567,0.004,0.392,-0,
7.6,0.004,0.392,0,
7.633,0.004,0.392,0.001,
7.667,0.004,0.392,0.002,
7.7,0.004,0.392,0.002,
7.733,0.004,0.392,0.003,
7.767,0.004,0.392,0.004,
7.8,0.004,0.391,0.005,
7.833,0.005,0.391,0.007,
7.867,0.005,0.391,0.01,
7.9,0.005,0.391,0.013,
7.933,0.005,0.391,0.016,
7.967,0.005,0.391,0.019,
8,0.005,0.39,0.023,
8.033,0.005,0.39,0.027,
8.067,0.006,0.389,0.031,
8.1,0.006,0.388,0.036,
8.133,0.005,0.388,0.041,
8.167,0.005,0.387,0.047,
8.2,0.005,0.385,0.054,
8.233,0.004,0.384,0.063,
8.267,0.003,0.382,0.071,
8.3,0.002,0.38,0.077,
8.333,0.001,0.378,0.084,
8.367,0.001,0.377,0.09,
8.4,0.001,0.375,0.096,
8.433,0.002,0.373,0.101,
8.467,0.002,0.372,0.106,
8.5,0.002,0.37,0.111,
8.533,0.002,0.368,0.116,
8.567,0.002,0.366,0.121,
8.6,0.002,0.364,0.126,
8.633,0.002,0.362,0.13,
8.667,0.002,0.361,0.132,
8.7,0.002,0.36,0.134,
8.733,0.002,0.36,0.136,
8.767,0.002,0.359,0.137,
8.8,0.002,0.359,0.137,
8.833,0.002,0.359,0.137,
8.867,0.002,0.359,0.137,
8.9,0.002,0.359,0.137,
8.933,0.002,0.359,0.136,
8.967,0.002,0.36,0.135,
9,0.002,0.36,0.134,
9.033,0.002,0.36,0.133,
9.067,0.002,0.361,0.132,
9.1,0.001,0.361,0.13,
9.133,0.001,0.362,0.129,
9.167,0.002,0.362,0.127,
9.2,0.002,0.363,0.124,
9.233,0.003,0.364,0.121,
9.267,0.003,0.365,0.119,
9.3,0.004,0.366,0.116,
