Time[s],Pos_x(left)[m],Pos_y(up)[m],Pos_z(forward)[m]
0,0.028,0.486,0.04,
0.033,0.027,0.485,0.044,
0.067,0.027,0.485,0.048,
0.1,0.027,0.484,0.054,
0.133,0.027,0.483,0.059,
0.167,0.027,0.482,0.065,
0.2,0.026,0.481,0.071,
0.233,0.026,0.48,0.076,
0.267,0.024,0.478,0.082,
0.3,0.023,0.477,0.088,
0.333,0.023,0.475,0.094,
0.367,0.022,0.473,0.1,
0.4,0.021,0.472,0.104,
0.433,0.021,0.471,0.109,
0.467,0.021,0.47,0.113,
0.5,0.022,0.468,0.117,
0.533,0.023,0.467,0.121,
0.567,0.023,0.466,0.124,
0.6,0.024,0.465,0.129,
0.633,0.024,0.464,0.133,
0.667,0.025,0.463,0.137,
0.7,0.024,0.462,0.141,
0.733,0.024,0.461,0.143,
0.767,0.023,0.461,0.145,
0.8,0.022,0.46,0.148,
0.833,0.021,0.459,0.149,
0.867,0.021,0.459,0.15,
0.9,0.021,0.459,0.15,
0.933,0.021,0.459,0.151,
0.967,0.02,0.458,0.152,
1,0.019,0.458,0.152,
1.033,0.018,0.457,0.154,
1.067,0.017,0.457,0.155,
1.1,0.016,0.456,0.155,
1.133,0.016,0.456,0.156,
1.167,0.016,0.455,0.157,
1.2,0.015,0.455,0.158,
1.233,0.015,0.455,0.159,
1.267,0.015,0.454,0.159,
1.3,0.015,0.454,0.159,
1.333,0.015,0.454,0.16,
1.367,0.014,0.454,0.16,
1.4,0.014,0.454,0.159,
1.433,0.014,0.454,0.159,
1.467,0.014,0.454,0.159,
1.5,0.014,0.454,0.159,
1.533,0.014,0.454,0.158,
1.567,0.014,0.454,0.158,
1.6,0.014,0.454,0.158,
1.633,0.014,0.454,0.159,
1.667,0.013,0.454,0.158,
1.7,0.013,0.454,0.159,
1.733,0.013,0.454,0.159,
1.767,0.013,0.454,0.158,
1.8,0.013,0.454,0.158,
1.833,0.012,0.454,0.158,
1.867,0.012,0.454,0.158,
1.9,0.012,0.454,0.158,
1.933,0.012,0.454,0.158,
1.967,0.012,0.454,0.158,
2,0.011,0.454,0.158,
2.033,0.011,0.454,0.158,
2.067,0.011,0.454,0.158,
2.1,0.011,0.453,0.159,
2.133,0.011,0.453,0.159,
2.167,0.011,0.453,0.159,
2.2,0.011,0.453,0.159,
2.233,0.011,0.453,0.159,
2.267,0.011,0.453,0.16,
2.3,0.011,0.453,0.16,
2.333,0.011,0.453,0.16,
2.367,0.011,0.453,0.16,
2.4,0.011,0.453,0.16,
2.433,0.011,0.453,0.16,
2.467,0.011,0.453,0.16,
2.5,0.01,0.453,0.16,
2.533,0.01,0.453,0.16,
2.567,0.01,0.453,0.16,
2.6,0.01,0.453,0.159,
2.633,0.01,0.453,0.158,
2.667,0.01,0.454,0.156,
2.7,0.01,0.455,0.154,
2.733,0.011,0.456,0.151,
2.767,0.011,0.458,0.148,
2.8,0.012,0.46,0.144,
2.833,0.013,0.462,0.14,
2.867,0.013,0.463,0.135,
2.9,0.015,0.465,0.131,
2.933,0.016,0.467,0.127,
2.967,0.017,0.468,0.122,
3,0.019,0.47,0.118,
3.033,0.021,0.471,0.114,
3.067,0.023,0.473,0.109,
3.1,0.024,0.474,0.104,
3.133,0.025,0.476,0.1,
3.167,0.026,0.477,0.095,
3.2,0.027,0.478,0.091,
3.233,0.028,0.479,0.086,
3.267,0.028,0.48,0.081,
3.3,0.028,0.481,0.076,
3.333,0.029,0.482,0.07,
3.367,0.029,0.483,0.064,
3.4,0.029,0.484,0.059,
3.433,0.029,0.485,0.055,
3.467,0.029,0.485,0.05,
3.5,0.029,0.486,0.045,
3.533,0.029,0.487,0.04,
3.567,0.029,0.487,0.037,
3.6,0.029,0.487,0.033,
3.633,0.028,0.488,0.03,
3.667,0.028,0.488,0.027,
3.7,0.027,0.488,0.024,
3.733,0.027,0.488,0.022,
3.767,0.026,0.488,0.019,
3.8,0.025,0.488,0.017,
3.833,0.024,0.488,0.015,
3.867,0.023,0.489,0.013,
3.9,0.022,0.489,0.011,
3.933,0.022,0.489,0.009,
3.967,0.021,0.489,0.008,
4,0.021,0.489,0.007,
4.033,0.021,0.489,0.006,
4.067,0.02,0.489,0.006,
4.1,0.02,0.489,0.005,
4.133,0.02,0.489,0.004,
4.167,0.02,0.489,0.004,
4.2,0.02,0.489,0.003,
4.233,0.019,0.489,0.004,
4.267,0.019,0.489,0.003,
4.3,0.019,0.489,0.003,
4.333,0.019,0.489,0.004,
4.367,0.019,0.489,0.004,
4.4,0.019,0.489,0.005,
4.433,0.019,0.489,0.005,
4.467,0.018,0.489,0.006,
4.5,0.018,0.489,0.006,
4.533,0.018,0.489,0.006,
4.567,0.018,0.489,0.006,
4.6,0.018,0.489,0.006,
4.633,0.017,0.489,0.006,
4.667,0.017,0.489,0.007,
4.7,0.017,0.489,0.007,
4.733,0.017,0.489,0.007,
4.767,0.017,0.489,0.008,
4.8,0.017,0.489,0.008,
4.833,0.018,0.489,0.008,
4.867,0.018,0.489,0.008,
4.9,0.019,0.489,0.008,
4.933,0.019,0.489,0.009,
4.967,0.019,0.489,0.009,
5,0.019,0.489,0.009,
5.033,0.02,0.489,0.01,
5.067,0.02,0.489,0.01,
5.1,0.02,0.489,0.01,
5.133,0.02,0.489,0.01,
5.167,0.02,0.489,0.01,
5.2,0.02,0.488,0.011,
5.233,0.02,0.488,0.012,
5.267,0.021,0.488,0.014,
5.3,0.021,0.488,0.016,
5.333,0.021,0.488,0.018,
5.367,0.021,0.488,0.022,
5.4,0.021,0.488,0.025,
5.433,0.021,0.487,0.03,
5.467,0.021,0.487,0.034,
5.5,0.021,0.486,0.04,
5.533,0.02,0.485,0.045,
5.567,0.019,0.484,0.051,
5.6,0.019,0.483,0.057,
5.633,0.018,0.482,0.062,
5.667,0.017,0.481,0.067,
5.7,0.016,0.48,0.072,
5.733,0.015,0.478,0.076,
5.767,0.014,0.477,0.082,
5.8,0.013,0.475,0.089,
5.833,0.012,0.473,0.095,
5.867,0.012,0.471,0.101,
5.9,0.011,0.469,0.106,
5.933,0.01,0.468,0.111,
5.967,0.009,0.467,0.114,
6,0.007,0.466,0.116,
6.033,0.006,0.465,0.118,
6.067,0.006,0.464,0.122,
6.1,0.005,0.462,0.126,
6.133,0.005,0.461,0.129,
6.167,0.004,0.46,0.132,
6.2,0.003,0.46,0.133,
6.233,0.002,0.459,0.135,
6.267,0.002,0.459,0.136,
6.3,0.001,0.459,0.138,
6.333,0,0.458,0.139,
6.367,-0,0.458,0.14,
6.4,-0.001,0.457,0.142,
6.433,-0.001,0.456,0.145,
6.467,-0.002,0.455,0.146,
6.5,-0.003,0.455,0.148,
6.533,-0.003,0.454,0.15,
6.567,-0.003,0.453,0.151,
6.6,-0.003,0.453,0.153,
6.633,-0.003,0.452,0.154,
6.667,-0.003,0.452,0.155,
6.7,-0.003,0.451,0.156,
6.733,-0.003,0.451,0.157,
6.767,-0.003,0.45,0.159,
6.8,-0.003,0.45,0.159,
6.833,-0.003,0.449,0.16,
6.867,-0.003,0.449,0.16,
6.9,-0.003,0.449,0.16,
6.933,-0.002,0.449,0.16,
6.967,-0.002,0.449,0.16,
7,-0.002,0.449,0.16,
7.033,-0.002,0.449,0.16,
7.067,-0.002,0.449,0.159,
7.1,-0.002,0.449,0.159,
7.133,-0.001,0.45,0.158,
7.167,-0.001,0.45,0.157,
7.2,-0.001,0.45,0.156,
7.233,-0.001,0.45,0.156,
7.267,-0.001,0.451,0.156,
7.3,-0.001,0.451,0.155,
7.333,-0.001,0.451,0.155,
7.367,-0.001,0.451,0.155,
7.4,-0.001,0.451,0.155,
7.433,-0.001,0.452,0.154,
7.467,-0.001,0.452,0.154,
7.5,-0.001,0.452,0.154,
7.533,-0.001,0.452,0.154,
7.567,-0.001,0.453,0.153,
7.6,-0.001,0.453,0.153,
7.633,-0.001,0.454,0.152,
7.667,-0.001,0.454,0.151,
7.7,-0,0.455,0.15,
7.733,0,0.456,0.148,
7.767,0.001,0.457,0.147,
7.8,0.002,0.458,0.145,
7.833,0.002,0.459,0.142,
7.867,0.004,0.46,0.14,
7.9,0.005,0.462,0.137,
7.933,0.007,0.463,0.134,
7.967,0.008,0.465,0.13,
8,0.01,0.467,0.124,
8.033,0.012,0.469,0.119,
8.067,0.014,0.47,0.115,
8.1,0.016,0.472,0.111,
8.133,0.018,0.473,0.107,
8.167,0.021,0.475,0.103,
8.2,0.023,0.476,0.098,
8.233,0.025,0.478,0.092,
8.267,0.027,0.479,0.087,
8.3,0.028,0.48,0.081,
8.333,0.03,0.481,0.075,
8.367,0.031,0.482,0.07,
8.4,0.032,0.483,0.065,
8.433,0.034,0.484,0.059,
8.467,0.035,0.485,0.054,
8.5,0.036,0.485,0.049,
8.533,0.036,0.486,0.044,
8.567,0.036,0.486,0.04,
8.6,0.037,0.487,0.036,
8.633,0.037,0.487,0.031,
8.667,0.037,0.487,0.027,
8.7,0.037,0.487,0.023,
8.733,0.037,0.488,0.019,
8.767,0.037,0.488,0.016,
8.8,0.037,0.488,0.012,
8.833,0.037,0.488,0.009,
8.867,0.037,0.488,0.006,
8.9,0.036,0.488,0.004,
8.933,0.035,0.488,0.003,
8.967,0.034,0.488,0.001,
9,0.033,0.488,-0,
9.033,0.032,0.488,-0.002,
9.067,0.031,0.488,-0.003,
9.1,0.031,0.488,-0.005,
9.133,0.03,0.488,-0.006,
9.167,0.03,0.488,-0.007,
9.2,0.029,0.488,-0.008,
9.233,0.029,0.488,-0.009,
9.267,0.028,0.488,-0.009,
9.3,0.028,0.488,-0.01,
9.333,0.027,0.488,-0.01,
9.367,0.027,0.488,-0.01,
9.4,0.026,0.488,-0.01,
9.433,0.026,0.488,-0.011,
9.467,0.026,0.488,-0.011,
9.5,0.025,0.488,-0.011,
9.533,0.025,0.488,-0.01,
9.567,0.025,0.489,-0.01,
9.6,0.025,0.489,-0.009,
9.633,0.025,0.489,-0.009,
9.667,0.024,0.489,-0.008,
9.7,0.024,0.489,-0.007,
9.733,0.024,0.489,-0.006,
9.767,0.024,0.489,-0.006,
9.8,0.024,0.489,-0.005,
9.833,0.024,0.489,-0.005,
9.867,0.024,0.489,-0.004,
9.9,0.024,0.489,-0.004,
9.933,0.024,0.489,-0.003,
