Time[s],Pos_x(left)[m],Pos_y(up)[m],Pos_z(forward)[m]
0,0.007,0.229,0.003,
0.033,0.007,0.229,0.004,
0.067,0.007,0.229,0.005,
0.1,0.007,0.229,0.007,
0.133,0.007,0.229,0.008,
0.167,0.007,0.229,0.009,
0.2,0.007,0.229,0.01,
0.233,0.006,0.229,0.011,
0.267,0.006,0.228,0.012,
0.3,0.006,0.228,0.013,
0.333,0.006,0.228,0.014,
0.367,0.005,0.228,0.015,
0.4,0.005,0.228,0.016,
0.433,0.006,0.228,0.017,
0.467,0.006,0.228,0.019,
0.5,0.006,0.228,0.021,
0.533,0.006,0.227,0.023,
0.567,0.007,0.227,0.024,
0.6,0.007,0.227,0.026,
0.633,0.008,0.227,0.028,
0.667,0.008,0.226,0.031,
0.7,0.008,0.226,0.032,
0.733,0.008,0.226,0.034,
0.767,0.008,0.226,0.035,
0.8,0.008,0.226,0.036,
0.833,0.008,0.225,0.037,
0.867,0.008,0.225,0.037,
0.9,0.008,0.225,0.037,
0.933,0.008,0.225,0.038,
0.967,0.007,0.225,0.038,
1,0.007,0.225,0.037,
1.033,0.007,0.225,0.037,
1.067,0.007,0.225,0.037,
1.1,0.007,0.225,0.037,
1.133,0.006,0.225,0.037,
1.167,0.006,0.225,0.037,
1.2,0.006,0.225,0.037,
1.233,0.007,0.225,0.037,
1.267,0.007,0.225,0.037,
1.3,0.007,0.225,0.037,
1.333,0.007,0.225,0.037,
1.367,0.007,0.225,0.037,
1.4,0.007,0.225,0.037,
1.433,0.007,0.225,0.037,
1.467,0.007,0.225,0.037,
1.5,0.007,0.225,0.037,
1.533,0.007,0.225,0.037,
1.567,0.007,0.225,0.036,
1.6,0.007,0.225,0.036,
1.633,0.007,0.225,0.036,
1.667,0.007,0.225,0.036,
1.7,0.007,0.225,0.036,
1.733,0.007,0.225,0.036,
1.767,0.007,0.225,0.036,
1.8,0.007,0.226,0.035,
1.833,0.007,0.226,0.035,
1.867,0.006,0.226,0.035,
1.9,0.006,0.226,0.035,
1.933,0.006,0.226,0.035,
1.967,0.006,0.226,0.035,
2,0.006,0.226,0.035,
2.033,0.006,0.226,0.035,
2.067,0.006,0.226,0.035,
2.1,0.006,0.226,0.035,
2.133,0.006,0.226,0.035,
2.167,0.006,0.226,0.035,
2.2,0.006,0.226,0.035,
2.233,0.006,0.226,0.035,
2.267,0.006,0.226,0.035,
2.3,0.006,0.226,0.035,
2.333,0.006,0.226,0.035,
2.367,0.006,0.226,0.035,
2.4,0.006,0.226,0.035,
2.433,0.006,0.226,0.035,
2.467,0.006,0.226,0.035,
2.5,0.006,0.225,0.035,
2.533,0.006,0.226,0.035,
2.567,0.006,0.226,0.035,
2.6,0.006,0.226,0.035,
2.633,0.006,0.226,0.034,
2.667,0.006,0.226,0.033,
2.7,0.006,0.226,0.033,
2.733,0.006,0.226,0.032,
2.767,0.006,0.226,0.031,
2.8,0.006,0.226,0.03,
2.833,0.006,0.227,0.029,
2.867,0.006,0.227,0.029,
2.9,0.007,0.227,0.028,
2.933,0.007,0.227,0.027,
2.967,0.007,0.227,0.026,
3,0.008,0.227,0.025,
3.033,0.008,0.227,0.025,
3.067,0.008,0.227,0.024,
3.1,0.009,0.227,0.024,
3.133,0.009,0.228,0.024,
3.167,0.009,0.228,0.023,
3.2,0.01,0.228,0.022,
3.233,0.01,0.228,0.021,
3.267,0.01,0.228,0.019,
3.3,0.01,0.228,0.018,
3.333,0.01,0.228,0.017,
3.367,0.01,0.228,0.015,
3.4,0.01,0.229,0.014,
3.433,0.01,0.229,0.012,
3.467,0.01,0.229,0.011,
3.5,0.01,0.229,0.01,
3.533,0.01,0.229,0.009,
3.567,0.009,0.229,0.008,
3.6,0.009,0.229,0.007,
3.633,0.009,0.229,0.005,
3.667,0.009,0.229,0.004,
3.7,0.009,0.229,0.003,
3.733,0.008,0.229,0.002,
3.767,0.008,0.229,0.001,
3.8,0.008,0.229,-0,
3.833,0.007,0.229,-0.002,
3.867,0.007,0.229,-0.003,
3.9,0.007,0.229,-0.004,
3.933,0.007,0.229,-0.005,
3.967,0.007,0.229,-0.006,
4,0.007,0.229,-0.006,
4.033,0.007,0.229,-0.007,
4.067,0.006,0.229,-0.007,
4.1,0.006,0.229,-0.007,
4.133,0.006,0.229,-0.007,
4.167,0.006,0.229,-0.008,
4.2,0.006,0.229,-0.008,
4.233,0.006,0.229,-0.008,
4.267,0.006,0.229,-0.008,
4.3,0.006,0.229,-0.008,
4.333,0.006,0.229,-0.008,
4.367,0.005,0.229,-0.007,
4.4,0.005,0.229,-0.007,
4.433,0.005,0.229,-0.007,
4.467,0.005,0.229,-0.007,
4.5,0.005,0.229,-0.007,
4.533,0.005,0.229,-0.007,
4.567,0.005,0.229,-0.007,
4.6,0.005,0.229,-0.007,
4.633,0.005,0.229,-0.007,
4.667,0.005,0.229,-0.007,
4.7,0.005,0.229,-0.007,
4.733,0.005,0.229,-0.007,
4.767,0.005,0.229,-0.007,
4.8,0.005,0.229,-0.007,
4.833,0.005,0.229,-0.007,
4.867,0.005,0.229,-0.007,
4.9,0.006,0.229,-0.007,
4.933,0.006,0.229,-0.007,
4.967,0.006,0.229,-0.007,
5,0.006,0.229,-0.006,
5.033,0.006,0.229,-0.006,
5.067,0.006,0.229,-0.006,
5.1,0.006,0.229,-0.006,
5.133,0.006,0.229,-0.007,
5.167,0.006,0.229,-0.006,
5.2,0.006,0.229,-0.006,
5.233,0.006,0.229,-0.006,
5.267,0.006,0.229,-0.005,
5.3,0.006,0.229,-0.005,
5.333,0.006,0.229,-0.004,
5.367,0.006,0.229,-0.003,
5.4,0.007,0.229,-0.002,
5.433,0.007,0.229,-0.001,
5.467,0.007,0.229,-0,
5.5,0.007,0.229,0.001,
5.533,0.006,0.229,0.001,
5.567,0.006,0.229,0.002,
5.6,0.006,0.229,0.003,
5.633,0.006,0.229,0.004,
5.667,0.006,0.229,0.004,
5.7,0.005,0.229,0.005,
5.733,0.005,0.229,0.005,
5.767,0.005,0.229,0.006,
5.8,0.005,0.228,0.008,
5.833,0.004,0.228,0.009,
5.867,0.004,0.228,0.01,
5.9,0.004,0.228,0.011,
5.933,0.004,0.228,0.012,
5.967,0.003,0.228,0.013,
6,0.003,0.228,0.013,
6.033,0.003,0.228,0.014,
6.067,0.003,0.228,0.015,
6.1,0.003,0.228,0.016,
6.133,0.002,0.228,0.017,
6.167,0.002,0.227,0.018,
6.2,0.002,0.227,0.019,
6.233,0.002,0.227,0.019,
6.267,0.002,0.227,0.02,
6.3,0.002,0.227,0.021,
6.333,0.002,0.227,0.022,
6.367,0.002,0.227,0.022,
6.4,0.002,0.227,0.023,
6.433,0.002,0.227,0.024,
6.467,0.002,0.227,0.025,
6.5,0.002,0.227,0.025,
6.533,0.002,0.227,0.025,
6.567,0.002,0.227,0.026,
6.6,0.002,0.227,0.027,
6.633,0.002,0.226,0.027,
6.667,0.002,0.226,0.027,
6.7,0.002,0.226,0.028,
6.733,0.002,0.226,0.028,
6.767,0.002,0.226,0.029,
6.8,0.002,0.226,0.029,
6.833,0.002,0.226,0.029,
6.867,0.002,0.226,0.029,
6.9,0.002,0.226,0.029,
6.933,0.002,0.226,0.028,
6.967,0.003,0.226,0.028,
7,0.003,0.226,0.028,
7.033,0.003,0.226,0.028,
7.067,0.003,0.226,0.028,
7.1,0.003,0.226,0.027,
7.133,0.003,0.226,0.027,
7.167,0.003,0.226,0.027,
7.2,0.003,0.226,0.026,
7.233,0.004,0.226,0.026,
7.267,0.004,0.226,0.026,
7.3,0.004,0.226,0.026,
7.333,0.004,0.226,0.026,
7.367,0.004,0.226,0.026,
7.4,0.004,0.226,0.027,
7.433,0.004,0.226,0.027,
7.467,0.004,0.226,0.027,
7.5,0.004,0.226,0.027,
7.533,0.004,0.226,0.027,
7.567,0.004,0.226,0.028,
7.6,0.004,0.226,0.028,
7.633,0.004,0.226,0.028,
7.667,0.004,0.226,0.028,
7.7,0.004,0.227,0.027,
7.733,0.004,0.227,0.027,
7.767,0.004,0.227,0.027,
7.8,0.005,0.227,0.027,
7.833,0.005,0.227,0.027,
7.867,0.005,0.227,0.026,
7.9,0.005,0.227,0.026,
7.933,0.006,0.227,0.025,
7.967,0.006,0.227,0.025,
8,0.007,0.227,0.024,
8.033,0.007,0.227,0.024,
8.067,0.007,0.227,0.023,
8.1,0.008,0.227,0.023,
8.133,0.008,0.228,0.023,
8.167,0.009,0.228,0.023,
8.2,0.01,0.228,0.022,
8.233,0.01,0.228,0.021,
8.267,0.01,0.228,0.02,
8.3,0.011,0.228,0.018,
8.333,0.011,0.228,0.017,
8.367,0.011,0.228,0.016,
8.4,0.011,0.228,0.015,
8.433,0.011,0.228,0.014,
8.467,0.011,0.229,0.012,
8.5,0.011,0.229,0.011,
8.533,0.011,0.229,0.01,
8.567,0.011,0.229,0.009,
8.6,0.011,0.229,0.008,
8.633,0.011,0.229,0.006,
8.667,0.011,0.229,0.005,
8.7,0.011,0.229,0.003,
8.733,0.011,0.229,0.002,
8.767,0.011,0.229,0.001,
8.8,0.011,0.229,-0.001,
8.833,0.011,0.229,-0.002,
8.867,0.01,0.229,-0.003,
8.9,0.01,0.229,-0.004,
8.933,0.01,0.229,-0.005,
8.967,0.01,0.229,-0.005,
9,0.009,0.229,-0.007,
9.033,0.009,0.229,-0.008,
9.067,0.009,0.229,-0.009,
9.1,0.008,0.229,-0.009,
9.133,0.008,0.229,-0.01,
9.167,0.008,0.229,-0.011,
9.2,0.007,0.229,-0.011,
9.233,0.007,0.229,-0.012,
9.267,0.007,0.229,-0.012,
9.3,0.007,0.229,-0.012,
9.333,0.006,0.229,-0.012,
9.367,0.006,0.229,-0.013,
9.4,0.006,0.229,-0.013,
9.433,0.006,0.229,-0.013,
9.467,0.006,0.229,-0.013,
9.5,0.006,0.229,-0.013,
9.533,0.006,0.229,-0.013,
9.567,0.006,0.229,-0.013,
9.6,0.005,0.229,-0.013,
9.633,0.005,0.229,-0.012,
9.667,0.005,0.229,-0.012,
9.7,0.005,0.229,-0.012,
9.733,0.005,0.229,-0.011,
9.767,0.005,0.229,-0.011,
9.8,0.005,0.229,-0.011,
9.833,0.005,0.229,-0.01,
9.867,0.005,0.229,-0.01,
9.9,0.005,0.229,-0.01,
9.933,0.005,0.229,-0.009,
