Time[s],Pos_x(left)[m],Pos_y(up)[m],Pos_z(forward)[m]
0,-0.007,0.228,-0.017,
0.01,-0.007,0.228,-0.017,
0.02,-0.007,0.228,-0.017,
0.03,-0.007,0.228,-0.017,
0.04,-0.007,0.228,-0.017,
0.05,-0.007,0.228,-0.017,
0.06,-0.007,0.228,-0.017,
0.07,-0.007,0.228,-0.017,
0.08,-0.007,0.228,-0.017,
0.09,-0.007,0.228,-0.017,
0.1,-0.007,0.228,-0.017,
0.11,-0.007,0.228,-0.017,
0.12,-0.007,0.228,-0.017,
0.13,-0.007,0.228,-0.017,
0.14,-0.007,0.228,-0.017,
0.15,-0.007,0.228,-0.017,
0.16,-0.007,0.228,-0.017,
0.17,-0.007,0.228,-0.017,
0.18,-0.007,0.228,-0.017,
0.19,-0.007,0.228,-0.017,
0.2,-0.007,0.228,-0.017,
0.21,-0.007,0.228,-0.017,
0.22,-0.007,0.228,-0.017,
0.23,-0.007,0.228,-0.017,
0.24,-0.007,0.228,-0.017,
0.25,-0.007,0.228,-0.017,
0.26,-0.007,0.228,-0.017,
0.27,-0.007,0.228,-0.017,
0.28,-0.007,0.228,-0.017,
0.29,-0.007,0.228,-0.017,
0.3,-0.007,0.228,-0.017,
0.31,-0.007,0.228,-0.017,
0.32,-0.007,0.228,-0.017,
0.33,-0.007,0.228,-0.017,
0.34,-0.007,0.228,-0.017,
0.35,-0.007,0.228,-0.017,
0.36,-0.007,0.228,-0.017,
0.37,-0.007,0.228,-0.017,
0.38,-0.007,0.228,-0.017,
0.39,-0.007,0.228,-0.017,
0.4,-0.007,0.228,-0.017,
0.41,-0.007,0.228,-0.017,
0.42,-0.007,0.228,-0.017,
0.43,-0.007,0.228,-0.017,
0.44,-0.007,0.228,-0.017,
0.45,-0.007,0.228,-0.017,
0.46,-0.007,0.228,-0.017,
0.47,-0.007,0.228,-0.017,
0.48,-0.007,0.228,-0.017,
0.49,-0.007,0.228,-0.017,
0.5,-0.007,0.228,-0.017,
0.51,-0.007,0.228,-0.017,
0.52,-0.007,0.228,-0.017,
0.53,-0.007,0.228,-0.017,
0.54,-0.007,0.228,-0.017,
0.55,-0.007,0.228,-0.017,
0.56,-0.007,0.228,-0.017,
0.57,-0.007,0.228,-0.017,
0.58,-0.007,0.228,-0.017,
0.59,-0.007,0.228,-0.017,
0.6,-0.007,0.228,-0.017,
0.61,-0.007,0.228,-0.017,
0.62,-0.007,0.228,-0.017,
0.63,-0.007,0.228,-0.017,
0.64,-0.007,0.228,-0.017,
0.65,-0.007,0.228,-0.017,
0.66,-0.007,0.228,-0.017,
0.67,-0.007,0.228,-0.017,
0.68,-0.007,0.228,-0.017,
0.69,-0.007,0.228,-0.017,
0.7,-0.007,0.228,-0.017,
0.71,-0.007,0.228,-0.017,
0.72,-0.007,0.228,-0.017,
0.73,-0.007,0.228,-0.017,
0.74,-0.007,0.228,-0.017,
0.75,-0.007,0.228,-0.017,
0.76,-0.007,0.228,-0.017,
0.77,-0.007,0.228,-0.017,
0.78,-0.007,0.228,-0.017,
0.79,-0.007,0.228,-0.017,
0.8,-0.007,0.228,-0.017,
0.81,-0.007,0.228,-0.017,
0.82,-0.007,0.228,-0.017,
0.83,-0.007,0.228,-0.017,
0.84,-0.007,0.228,-0.017,
0.85,-0.007,0.228,-0.017,
0.86,-0.007,0.228,-0.017,
0.87,-0.007,0.228,-0.017,
0.88,-0.007,0.228,-0.017,
0.89,-0.007,0.228,-0.017,
0.9,-0.007,0.228,-0.017,
0.91,-0.007,0.228,-0.017,
0.92,-0.007,0.228,-0.017,
0.93,-0.007,0.228,-0.017,
0.94,-0.007,0.228,-0.017,
0.95,-0.007,0.228,-0.017,
0.96,-0.007,0.228,-0.017,
0.97,-0.007,0.228,-0.017,
0.98,-0.007,0.228,-0.017,
0.99,-0.007,0.228,-0.017,
1,-0.007,0.228,-0.017,
1.01,-0.007,0.228,-0.017,
1.02,-0.007,0.228,-0.016,
1.03,-0.007,0.228,-0.016,
1.04,-0.007,0.228,-0.016,
1.05,-0.007,0.228,-0.016,
